ENSID	RatiosMoys_.d42._vs_.d32.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d32.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d32.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d32.	Delta_Voom	Flags_.d32.	Flags_.d42.	Flags_tot
ENSG00000131386	 0.380288526	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]	 1,219644e-05	 0,380288526	   36,275753	 1,714971e-10	 0,380342514	   1,7206567	2,959289e-04	 0,386542212	   1,7168211	 3	 2	 5
ENSG00000131389	 0.517145441	SLC6A6	solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]	 1,713478e-45	 0,517145441	 2145,121089	 1,723304e-82	 0,516762573	 101,8939372	3,070895e-05	 0,516830737	 101,8900981	 3	 3	 6
ENSG00000131400	 0.522274759	NAPSA	napsin A aspartic peptidase [Source:HGNC Symbol;Acc:HGNC:13395]	 2,220433e-08	 0,522274759	   89,758112	 2,443979e-14	 0,521789469	   4,2656408	9,125267e-05	 0,523384831	   4,2618051	 3	 3	 6
ENSG00000131401	 0.595196021	NAPSB	napsin B aspartic peptidase, pseudogene [Source:HGNC Symbol;Acc:HGNC:13396]				 1,175555e-02	 0,595196021	   0,4633538	1,150053e-03	 0,606053294	   0,4595182	 3	 0	 3
ENSG00000131471	 2.246849392	AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]	 2,613242e-06	 2,246849392	   67,675317	 6,331117e-15	 2,248957952	   3,2154749	2,067378e-02	 2,239943471	   3,2193103	 3	 3	 6
ENSG00000131477	 1.593579235	RAMP2	receptor activity modifying protein 2 [Source:HGNC Symbol;Acc:HGNC:9844]	 5,663210e-11	 1,593579235	  266,386043	 2,210974e-20	 1,594651384	  12,6517865	8,128002e-04	 1,594222502	  12,6556212	 3	 3	 6
ENSG00000131620	 3.052609252	ANO1	anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]	 2,750109e-60	 3,052609252	  542,147922	 2,210990e-94	 3,052022024	  25,7163734	1,156503e-06	 3,048762516	  25,7202075	 3	 3	 6
ENSG00000131634	 1.648525805	TMEM204	transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]	 5,696172e-10	 1,648525805	  163,241987	 2,301055e-16	 1,649222243	   7,7499814	1,781869e-04	 1,648358944	   7,7538164	 3	 3	 6
ENSG00000131711	 1.639684722	MAP1B	microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]	 3,868263e-06	 1,639684722	 1118,082097	 3,901420e-44	 1,641263811	  53,1302985	1,909987e-03	 1,641141317	  53,1341307	 3	 3	 6
ENSG00000131724	 0.628976422	IL13RA1	interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]	 5,362920e-25	 0,628976422	  881,226140	 9,830295e-37	 0,628751906	  41,8393363	1,689244e-05	 0,628857761	  41,8354994	 3	 3	 6
ENSG00000131771	 5.445390963	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]	 1,742925e-23	 5,445390963	  113,354351	 1,370718e-45	 5,447649290	   5,3777230	8,456076e-06	 5,371959101	   5,3815583	 3	 3	 6
ENSG00000131831	 1.746543147	RAI2	retinoic acid induced 2 [Source:HGNC Symbol;Acc:HGNC:9835]	 2,100270e-22	 1,746543147	  402,608206	 9,998709e-33	 1,746380237	  19,0987800	6,105088e-06	 1,745894357	  19,1026144	 3	 3	 6
ENSG00000131981	 2.755420773	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	 7,559250e-09	 2,755420773	   83,692396	 3,687655e-22	 2,764092800	   3,9787940	3,321516e-03	 2,748881486	   3,9826294	 3	 3	 6
ENSG00000132000	 1.904174685	PODNL1	podocan like 1 [Source:HGNC Symbol;Acc:HGNC:26275]	 6,838976e-03	 1,904174685	   20,520159	 7,034212e-05	 1,899997116	   0,9709876	4,764682e-03	 1,885648225	   0,9748231	 2	 3	 5
ENSG00000132207	 0.593041561	SLX1A	SLX1 homolog A, structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:20922]				 6,369879e-03	 0,593041561	   0,5043230				 2	 0	 2
ENSG00000132274	 2.225850754	TRIM22	tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]	 4,001774e-07	 2,225850754	   56,780711	 1,749862e-12	 2,224480802	   2,6930785	7,778682e-05	 2,214184098	   2,6969139	 3	 3	 6
ENSG00000132329	 0.546930452	RAMP1	receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]	 4,375452e-05	 0,546930452	   63,595492	 3,778277e-10	 0,547792793	   3,0077875	1,305849e-02	 0,549845539	   3,0039518	 3	 3	 6
ENSG00000132357	 0.522323627	CARD6	caspase recruitment domain family member 6 [Source:HGNC Symbol;Acc:HGNC:16394]	 1,757704e-05	 0,522323627	   58,503014	 1,031463e-10	 0,521517111	   2,7838627	5,744945e-03	 0,523960877	   2,7800271	 3	 3	 6
ENSG00000132359	 1.537259605	RAP1GAP2	RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]	 7,557547e-21	 1,537259605	  571,379915	 1,558801e-27	 1,536429962	  27,0796861	7,205652e-06	 1,536274234	  27,0835198	 3	 3	 6
ENSG00000132386	 1.814271029	SERPINF1	serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]	 9,340236e-34	 1,814271029	 1531,293530	 1,496636e-64	 1,814500932	  72,6448601	6,038077e-05	 1,814344783	  72,6486913	 3	 3	 6
ENSG00000132437	 0.109450730	DDC	dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719]	 1,163819e-87	 0,109450730	  455,799854	8,287268e-173	 0,109376737	  21,6453797	6,000279e-06	 0,110332949	  21,6415432	 3	 3	 6
ENSG00000132464	 0.569895252	ENAM	enamelin [Source:HGNC Symbol;Acc:HGNC:3344]	 1,490024e-02	 0,569895252	   19,367390	 2,884326e-04	 0,569915245	   0,9187720	1,108653e-02	 0,576039156	   0,9149364	 3	 2	 5
ENSG00000132470	 3.369216264	ITGB4	integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]	 1,756824e-42	 3,369216264	  299,541786	 3,895568e-69	 3,369206913	  14,2120503	4,263472e-07	 3,361261063	  14,2158851	 3	 3	 6
ENSG00000132541	 0.663208713	RIDA	reactive intermediate imine deaminase A homolog [Source:HGNC Symbol;Acc:HGNC:16897]	 1,740825e-07	 0,663208713	  142,623557	 6,726010e-12	 0,662904565	   6,7760196	6,170038e-04	 0,663460525	   6,7721838	 3	 3	 6
ENSG00000132554	 1.896388438	RGS22	regulator of G protein signaling 22 [Source:HGNC Symbol;Acc:HGNC:24499]	 4,244413e-02	 1,896388438	   11,244529	 2,684619e-03	 1,895815398	   0,5332025	1,013470e-02	 1,870366750	   0,5370380	 0	 3	 3
ENSG00000132561	 2.879858364	MATN2	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]	2,175413e-168	 2,879858364	 4699,166376	2,833123e-218	 2,880031351	 222,9479595	1,425523e-07	 2,879717960	 222,9517827	 3	 3	 6
ENSG00000132622	 1.544516787	HSPA12B	heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]	 7,039890e-12	 1,544516787	  245,552645	 1,045109e-17	 1,544659500	  11,6522233	5,465678e-05	 1,544283889	  11,6560580	 3	 3	 6
ENSG00000132688	 0.464321068	NES	nestin [Source:HGNC Symbol;Acc:HGNC:7756]	5,385240e-133	 0,464321068	11703,989137	1,450438e-143	 0,464184952	 555,5409820	9,304576e-08	 0,464199919	 555,5371259	 3	 3	 6
ENSG00000132718	 1.628804364	SYT11	synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]	 1,851212e-20	 1,628804364	  500,621938	 4,352606e-31	 1,628359984	  23,7364330	2,753108e-05	 1,628098862	  23,7402670	 3	 3	 6
ENSG00000132740	 0.627394929	IGHMBP2	immunoglobulin mu DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5542]	 2,179387e-12	 0,627394929	  272,609630	 1,510651e-20	 0,626998477	  12,9508741	2,710351e-04	 0,627343030	  12,9470381	 3	 3	 6
ENSG00000132744	 0.426882625	ACY3	aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104]	 8,731188e-07	 0,426882625	   55,962691	 3,095311e-13	 0,426134672	   2,6615296	1,598549e-03	 0,429643841	   2,6576940	 3	 3	 6
ENSG00000132793	 0.565082647	LPIN3	lipin 3 [Source:HGNC Symbol;Acc:HGNC:14451]	 1,007517e-04	 0,565082647	  468,383955	 2,516319e-37	 0,563888356	  22,3202873	1,310151e-02	 0,564149030	  22,3164510	 3	 3	 6
ENSG00000132819	 0.638571640	RBM38	RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]	 8,561527e-27	 0,638571640	  938,155592	 1,632542e-35	 0,638439647	  44,5327556	6,909657e-06	 0,638534790	  44,5289187	 3	 3	 6
ENSG00000132821	 2.884028460	VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	 8,531078e-27	 2,884028460	  256,612950	 2,324231e-53	 2,887235333	  12,1827366	9,790147e-05	 2,881472649	  12,1865715	 3	 3	 6
ENSG00000132825	 0.590845013	PPP1R3D	protein phosphatase 1 regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]	 1,777742e-07	 0,590845013	   97,324910	 3,129554e-12	 0,590411650	   4,6245520	5,891813e-05	 0,591540374	   4,6207163	 3	 3	 6
ENSG00000132855	 0.140680182	ANGPTL3	angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491]	 1,115545e-09	 0,140680182	   40,009267	 6,295501e-21	 0,140361938	   1,9008793	1,719271e-04	 0,150475616	   1,8970436	 3	 0	 3
ENSG00000132872	 1.516858016	SYT4	synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]				 1,640706e-04	 1,516858016	   1,3407237				 3	 3	 6
ENSG00000132874	 2.205805480	SLC14A2	solute carrier family 14 member 2 [Source:HGNC Symbol;Acc:HGNC:10919]	 1,732847e-20	 2,205805480	  484,567224	 1,145481e-56	 2,202471399	  22,9605592	1,339272e-03	 2,201300092	  22,9643934	 3	 3	 6
ENSG00000132932	 1.543248474	ATP8A2	ATPase phospholipid transporting 8A2 [Source:HGNC Symbol;Acc:HGNC:13533]	 3,095397e-09	 1,543248474	  164,891413	 5,582457e-14	 1,543411281	   7,8251686	4,454091e-05	 1,542855419	   7,8290036	 3	 3	 6
ENSG00000133020	 5.608209974	MYH8	myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578]	 2,953655e-06	 5,608209974	   27,979504	 3,383557e-14	 5,608602914	   1,3294944	1,602652e-02	 5,297026548	   1,3333299	 0	 2	 2
ENSG00000133048	 0.326007711	CHI3L1	chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]	 1,219842e-22	 0,326007711	  191,697431	 2,214828e-45	 0,325600038	   9,1121236	2,592962e-04	 0,326970319	   9,1082877	 3	 3	 6
ENSG00000133055	 8.834972733	MYBPH	myosin binding protein H [Source:HGNC Symbol;Acc:HGNC:7552]	 1,630233e-10	 8,834972733	  174,395050	 2,751016e-83	 8,843557478	   8,2889810	8,619059e-03	 8,688509276	   8,2928161	 3	 3	 6
ENSG00000133067	 2.265242785	LGR6	leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]	 4,780265e-03	 2,265242785	   17,222564	 2,028658e-05	 2,269323561	   0,8183561	5,053819e-03	 2,233542983	   0,8221916	 0	 3	 3
ENSG00000133083	 3.830331311	DCLK1	doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]	 9,746843e-67	 3,830331311	  499,853716	6,033457e-113	 3,831581671	  23,7203996	2,925967e-06	 3,824685251	  23,7242339	 3	 3	 6
ENSG00000133101	 3.355679940	CCNA1	cyclin A1 [Source:HGNC Symbol;Acc:HGNC:1577]	 6,023139e-05	 3,355679940	   23,687984	 2,910845e-09	 3,353909434	   1,1238982	4,569328e-04	 3,258762801	   1,1277337	 0	 3	 3
ENSG00000133110	 1.854010551	POSTN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	 4,345671e-38	 1,854010551	 6409,559537	 1,475051e-89	 1,854974595	 304,3056692	1,086875e-04	 1,854932969	 304,3094865	 3	 3	 6
ENSG00000133116	 0.514296780	KL	klotho [Source:HGNC Symbol;Acc:HGNC:6344]	 8,841816e-10	 0,514296780	  121,970951	 1,478246e-18	 0,513575387	   5,8023627	1,309612e-03	 0,514784096	   5,7985269	 3	 3	 6
ENSG00000133121	 1.745246248	STARD13	StAR related lipid transfer domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]	 3,852086e-17	 1,745246248	  263,601403	 4,872902e-25	 1,744810027	  12,5023911	3,116937e-06	 1,744071728	  12,5062259	 3	 3	 6
ENSG00000133124	 2.237397664	IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	 1,093086e-13	 2,237397664	  128,993462	 8,678845e-24	 2,238255110	   6,1228912	3,158590e-05	 2,233589683	   6,1267264	 3	 3	 6
ENSG00000133131	 1.570469650	MORC4	MORC family CW-type zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:23485]	 1,922365e-11	 1,570469650	  216,695885	 3,047989e-17	 1,570483855	  10,2818793	6,548056e-05	 1,570006874	  10,2857142	 3	 3	 6
ENSG00000133138	 2.083340482	TBC1D8B	TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]	 6,336857e-11	 2,083340482	  104,884359	 2,714807e-18	 2,083351952	   4,9757271	4,034514e-06	 2,079062897	   4,9795624	 3	 3	 6
ENSG00000133169	 2.626167386	BEX1	brain expressed X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]	 4,133802e-17	 2,626167386	  167,397201	 2,131544e-35	 2,628546793	   7,9449431	2,844933e-04	 2,622081220	   7,9487782	 3	 3	 6
ENSG00000133216	 2.548862616	EPHB2	EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]	 1,429258e-64	 2,548862616	 1216,898807	4,230920e-121	 2,550011729	  57,7560261	1,323787e-05	 2,549207851	  57,7598584	 3	 3	 6
ENSG00000133247	 0.649438637	KMT5C	lysine methyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:28405]	 1,714114e-11	 0,649438637	  325,634282	 6,155546e-21	 0,648766140	  15,4948765	2,060617e-03	 0,649026596	  15,4910405	 3	 3	 6
ENSG00000133321	 5.905357511	PLAAT4	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	 2,087804e-15	 5,905357511	   79,620002	 1,037978e-35	 5,903350021	   3,7759023	1,094390e-03	 5,773142815	   3,7797377	 0	 3	 3
ENSG00000133392	 2.904514108	MYH11	myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]	 5,007481e-28	 2,904514108	  329,323229	 1,072565e-63	 2,903141980	  15,6100545	3,735266e-04	 2,898561190	  15,6138892	 3	 3	 6
ENSG00000133460	 0.661393652	SLC2A11	solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239]	 3,123984e-08	 0,661393652	  213,572687	 2,084406e-15	 0,660501154	  10,1712093	5,376827e-03	 0,660876053	  10,1673735	 3	 3	 6
ENSG00000133466	 1.575415971	C1QTNF6	C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]	 6,785629e-24	 1,575415971	  704,999375	 9,260367e-33	 1,575194839	  33,4377391	6,408498e-06	 1,575045061	  33,4415725	 3	 3	 6
ENSG00000133624	 0.630624704	ZNF767P	zinc finger family member 767, pseudogene [Source:HGNC Symbol;Acc:HGNC:21884]	 3,194744e-03	 0,630624704	   37,212673	 1,222002e-05	 0,629859442	   1,7718741	1,902295e-02	 0,632335798	   1,7680385	 3	 3	 6
ENSG00000133816	 2.957192532	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	 3,156353e-32	 2,957192532	  305,336770	 1,118523e-61	 2,957505693	  14,4817774	5,887726e-05	 2,952268634	  14,4856121	 3	 3	 6
ENSG00000133863	 2.361190925	TEX15	testis expressed 15, meiosis and synapsis associated [Source:HGNC Symbol;Acc:HGNC:11738]	 1,506392e-25	 2,361190925	  447,020816	 4,563605e-60	 2,361390544	  21,2163225	4,974910e-04	 2,359733690	  21,2201568	 3	 3	 6
ENSG00000133874	 1.703006920	RNF122	ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]	 1,030251e-13	 1,703006920	  252,698522	 3,957130e-23	 1,703220905	  11,9913078	2,623596e-04	 1,702547233	  11,9951426	 3	 3	 6
ENSG00000133985	 1.732838640	TTC9	tetratricopeptide repeat domain 9 [Source:HGNC Symbol;Acc:HGNC:20267]	 1,241932e-08	 1,732838640	  129,722864	 9,723883e-16	 1,734399912	   6,1622258	8,060080e-04	 1,732951849	   6,1660609	 3	 3	 6
ENSG00000134013	 2.119113686	LOXL2	lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]	 1,326264e-47	 2,119113686	 1550,016578	 1,968229e-95	 2,119954403	  73,5557997	2,246806e-05	 2,119640975	  73,5596310	 3	 3	 6
ENSG00000134070	 1.593909391	IRAK2	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]				 1,962468e-02	 1,593909391	   0,4186070				 1	 2	 3
ENSG00000134121	 1.787860604	CHL1	cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]	 1,650920e-20	 1,787860604	  371,790287	 8,195251e-33	 1,788027153	  17,6389124	3,390134e-05	 1,787431233	  17,6427469	 3	 3	 6
ENSG00000134146	 0.630127103	DPH6	diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543]	 1,032881e-03	 0,630127103	   43,862617	 2,614532e-06	 0,629467161	   2,0871832	4,749095e-03	 0,631574591	   2,0833476	 3	 3	 6
ENSG00000134198	 0.653775198	TSPAN2	tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]	 6,743007e-10	 0,653775198	  261,576314	 5,708581e-18	 0,653065145	  12,4463722	2,102103e-03	 0,653382779	  12,4425363	 3	 3	 6
ENSG00000134207	 2.762249496	SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	 4,314132e-07	 2,762249496	   47,980706	 4,871995e-14	 2,762344130	   2,2768226	1,237204e-03	 2,736005777	   2,2806581	 3	 3	 6
ENSG00000134245	 2.816695298	WNT2B	Wnt family member 2B [Source:HGNC Symbol;Acc:HGNC:12781]	 2,638230e-67	 2,816695298	  840,437947	7,732963e-115	 2,817085842	  39,8831851	7,964111e-06	 2,815456584	  39,8870184	 3	 3	 6
ENSG00000134247	 1.658995640	PTGFRN	prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]	 2,241169e-26	 1,658995640	 1151,220411	 6,001174e-46	 1,659289834	  54,6284326	7,070705e-05	 1,659162606	  54,6322647	 3	 3	 6
ENSG00000134256	 1.577214925	CD101	CD101 molecule [Source:HGNC Symbol;Acc:HGNC:5949]				 7,635720e-03	 1,577214925	   0,6020775				 3	 3	 6
ENSG00000134259	 2.457322165	NGF	nerve growth factor [Source:HGNC Symbol;Acc:HGNC:7808]	 1,049094e-02	 2,457322165	   12,528615	 1,445397e-04	 2,458945189	   0,5947973	2,934363e-03	 2,393789287	   0,5986328	 0	 2	 2
ENSG00000134352	 1.603948354	IL6ST	interleukin 6 cytokine family signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]	 5,591054e-33	 1,603948354	 2291,823336	 3,511511e-47	 1,603820899	 108,7180559	2,757433e-05	 1,603769052	 108,7218845	 3	 3	 6
ENSG00000134438	 3.457328898	RAX	retina and anterior neural fold homeobox [Source:HGNC Symbol;Acc:HGNC:18662]	 4,067237e-04	 3,457328898	   17,413600	 2,306296e-07	 3,460108067	   0,8262454	1,012625e-04	 3,320816374	   0,8300809	 0	 3	 3
ENSG00000134531	 2.162003103	EMP1	epithelial membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3333]	 1,439757e-26	 2,162003103	  326,891693	 3,572118e-43	 2,162382576	  15,5121107	1,561841e-05	 2,160772887	  15,5159453	 3	 3	 6
ENSG00000134548	 1.611151477	SPX	spexin hormone [Source:HGNC Symbol;Acc:HGNC:28139]	 1,427224e-11	 1,611151477	  235,043291	 2,940690e-19	 1,610619978	  11,1431642	3,917491e-04	 1,610100980	  11,1469991	 3	 3	 6
ENSG00000134668	 2.248926057	SPOCD1	SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]	 1,764613e-02	 2,248926057	   12,412966	 4,555203e-04	 2,242286799	   0,5874250	7,053568e-03	 2,195267198	   0,5912605	 0	 3	 3
ENSG00000134762	 2.441016533	DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	 1,256366e-35	 2,441016533	  456,025055	 4,902471e-64	 2,442677160	  21,6485488	3,403858e-05	 2,440838551	  21,6523831	 3	 3	 6
ENSG00000134765	 0.151347728	DSC1	desmocollin 1 [Source:HGNC Symbol;Acc:HGNC:3035]	 9,501282e-20	 0,151347728	   92,733282	 4,346862e-41	 0,151297486	   4,4001812	1,956085e-05	 0,155589504	   4,3963455	 3	 0	 3
ENSG00000134802	 1.521528204	SLC43A3	solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]	 8,784874e-07	 1,521528204	  110,925671	 2,441389e-10	 1,521010347	   5,2580465	4,544360e-05	 1,520266025	   5,2618817	 3	 3	 6
ENSG00000134873	 0.518015269	CLDN10	claudin 10 [Source:HGNC Symbol;Acc:HGNC:2033]	 7,913449e-05	 0,518015269	   51,768572	 1,639158e-09	 0,518610226	   2,4510710	1,444277e-02	 0,521413567	   2,4472353	 3	 3	 6
ENSG00000135046	 0.383553140	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	 3,976062e-53	 0,383553140	  999,551976	6,013916e-113	 0,383089352	  47,4988679	7,830402e-05	 0,383313854	  47,4950305	 3	 3	 6
ENSG00000135063	 3.291171043	ENTREP1	endosomal transmembrane epsin interactor 1 [Source:HGNC Symbol;Acc:HGNC:24820]	 5,314070e-07	 3,291171043	   38,124504	 1,875633e-13	 3,294888322	   1,8098003	3,172870e-04	 3,237861191	   1,8136358	 1	 3	 4
ENSG00000135074	 2.090577373	ADAM19	ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]	 1,071804e-29	 2,090577373	  478,502268	 3,191123e-52	 2,091438948	  22,7098152	4,078128e-05	 2,090480220	  22,7136495	 3	 3	 6
ENSG00000135077	 0.625387940	HAVCR2	hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]	 1,677998e-02	 0,625387940	   21,902207	 4,418503e-04	 0,624943847	   1,0404330	6,005396e-03	 0,629241460	   1,0365974	 3	 3	 6
ENSG00000135100	 0.545021905	HNF1A	HNF1 homeobox A [Source:HGNC Symbol;Acc:HGNC:11621]	 9,542092e-19	 0,545021905	  380,431024	 5,951844e-35	 0,544713445	  18,0630139	2,414898e-04	 0,545060215	  18,0591777	 3	 3	 6
ENSG00000135124	 0.635577752	P2RX4	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]	 2,821197e-14	 0,635577752	  288,801817	 1,525034e-20	 0,635198204	  13,7223638	1,547950e-05	 0,635511501	  13,7185279	 3	 3	 6
ENSG00000135144	 2.243035787	DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	 3,797127e-18	 2,243035787	  208,367913	 1,529508e-33	 2,244634945	   9,8912557	1,327248e-04	 2,241709779	   9,8950907	 3	 3	 6
ENSG00000135253	 0.637272929	KCP	kielin cysteine rich BMP regulator [Source:HGNC Symbol;Acc:HGNC:17585]	 2,192230e-13	 0,637272929	 1358,533352	 1,875038e-39	 0,636303983	  64,7080755	7,363653e-03	 0,636370112	  64,7042381	 3	 3	 6
ENSG00000135318	 5.126957162	NT5E	5-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]	 2,995454e-10	 5,126957162	   46,409187	 1,022292e-20	 5,118255469	   2,1999234	1,679239e-04	 4,963606077	   2,2037588	 0	 3	 3
ENSG00000135324	 1.902615299	MRAP2	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:21232]	 2,521780e-05	 1,902615299	   52,049053	 1,071752e-09	 1,903707436	   2,4717477	1,938921e-03	 1,897949361	   2,4755831	 3	 3	 6
ENSG00000135333	 1.706618454	EPHA7	EPH receptor A7 [Source:HGNC Symbol;Acc:HGNC:3390]	 2,460742e-26	 1,706618454	 1043,364035	 7,169166e-49	 1,706716514	  49,4943796	9,082188e-05	 1,706551232	  49,4982121	 3	 3	 6
ENSG00000135362	 1.911729442	PRR5L	proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]	 1,011765e-08	 1,911729442	   90,537398	 2,207655e-14	 1,911069273	   4,2939034	8,237100e-06	 1,907682637	   4,2977387	 3	 3	 6
ENSG00000135373	 2.776531767	EHF	ETS homologous factor [Source:HGNC Symbol;Acc:HGNC:3246]	 3,206352e-15	 2,776531767	  131,359599	 1,239457e-30	 2,772100000	   6,2276313	4,882817e-04	 2,762254471	   6,2314665	 3	 3	 6
ENSG00000135406	11.538048017	PRPH	peripherin [Source:HGNC Symbol;Acc:HGNC:9461]	 1,297163e-08	11,538048017	  181,900765	 2,244971e-95	11,592763013	   8,6394803	5,557951e-03	11,321456123	   8,6433154	 1	 3	 4
ENSG00000135437	 0.612845624	RDH5	retinol dehydrogenase 5 [Source:HGNC Symbol;Acc:HGNC:9940]	 2,588869e-08	 0,612845624	  167,986996	 2,616197e-16	 0,611924513	   7,9984145	4,783908e-03	 0,612520642	   7,9945787	 3	 3	 6
ENSG00000135439	 2.110181389	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16921]	 3,589739e-25	 2,110181389	  300,101213	 2,988316e-39	 2,110032904	  14,2368103	4,187274e-06	 2,108446994	  14,2406451	 3	 3	 6
ENSG00000135447	 0.600411860	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A [Source:HGNC Symbol;Acc:HGNC:9286]	 1,445461e-11	 0,600411860	  199,595136	 8,251749e-19	 0,600387976	   9,4680381	1,102077e-04	 0,600917226	   9,4642022	 3	 3	 6
ENSG00000135472	 1.808821868	FAIM2	Fas apoptotic inhibitory molecule 2 [Source:HGNC Symbol;Acc:HGNC:17067]	 2,441303e-03	 1,808821868	   27,135662	 9,857632e-06	 1,810604109	   1,2891460	1,483080e-03	 1,802016897	   1,2929814	 3	 3	 6
ENSG00000135480	 6.092425747	KRT7	keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]	 8,082267e-25	 6,092425747	  127,102120	 1,838606e-53	 6,096167441	   6,0282623	1,671628e-04	 6,007089344	   6,0320976	 3	 3	 6
ENSG00000135604	 2.133878712	STX11	syntaxin 11 [Source:HGNC Symbol;Acc:HGNC:11429]	 1,628937e-02	 2,133878712	   13,438269	 4,183224e-04	 2,129568244	   0,6359559	6,411799e-03	 2,094000491	   0,6397914	 0	 2	 2
