ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000263065	0.2945941	---	novel transcript, antisense to MYH11	3,808384e-03	0,2945941	  13,45955	 1,015298e-05	0,2937575	  0,6458776	5,960086e-03	0,3122704	  0,6451572	 2	 0	 2
ENSG00000264514	2.0732806	---	novel transcript	1,268242e-02	2,0732806	  17,47452	 5,678251e-05	2,0683925	  0,8343054				 1	 2	 3
ENSG00000267607	0.4926977	ICAM4-AS1	ICAM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55990]	1,001006e-09	0,4926977	 135,80603	 9,129026e-19	0,4914922	  6,5233737	1,550841e-03	0,4924808	  6,5226531	 3	 3	 6
ENSG00000267934	2.0801215	---	novel transcript, antisense to ZNF91	4,695868e-02	2,0801215	  11,74997	 1,851369e-03	2,0699477	  0,5590084				 0	 2	 2
ENSG00000269119	0.2661218	HNRNPA1P52	heterogeneous nuclear ribonucleoprotein A1 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:48782]	2,291728e-04	0,2661218	  26,56479	 6,003859e-11	0,2648071	  1,2785274				 2	 0	 2
ENSG00000271581	0.4903461	---	HLA complex group 4 (HCG4) pseudogene	2,935661e-12	0,4903461	 173,53378	 4,466237e-22	0,4890708	  8,3405417	4,661565e-04	0,4898516	  8,3398209	 3	 3	 6
ENSG00000273259	0.2521472	---	novel protein	4,892246e-30	0,2521472	 201,21746	 6,416129e-53	0,2513218	  9,6601974	1,072065e-05	0,2527427	  9,6594766	 3	 3	 6
ENSG00000274308	6.2919421	---	ribosomal protein S2 (RPS2) pseudogene	7,786524e-04	6,2919421	  15,26812	 2,592802e-08	6,2545024	  0,7280127				 0	 2	 2
ENSG00000274756	3.0089352	---	ribosomal protein S2 (RPS2) pseudogene	1,088734e-03	3,0089352	  19,56483	 5,313747e-07	2,9955823	  0,9324234	1,346706e-02	2,9012152	  0,9331437	 0	 2	 2
ENSG00000277027	0.3889126	RMRP	RNA component of mitochondrial RNA processing endoribonuclease [Source:HGNC Symbol;Acc:HGNC:10031]	4,303047e-02	0,3889126	  66,58039	 1,822755e-15	0,3876061	  3,1991301				 3	 3	 6
ENSG00000277855	0.4887198	---	novel transcript, antisense to FOXP1	4,270305e-02	0,4887198	  10,47654	 2,226908e-03	0,4874245	  0,5037186				 2	 0	 2
ENSG00000278367	0.4789397	---	novel transcript, antisense to PROCR	2,942746e-02	0,4789397	  12,50613	 9,508961e-04	0,4780581	  0,5998135	4,087806e-02	0,4891625	  0,5990931	 2	 0	 2
ENSG00000279296	0.4342481	PRAL	p53 regulation associated lncRNA [Source:HGNC Symbol;Acc:HGNC:52646]	1,570410e-02	0,4342481	  17,16939	 3,910325e-05	0,4331049	  0,8237624				 3	 1	 4
ENSG00000279561	2.1104248	---	TEC	2,804870e-02	2,1104248	  11,78955	 1,340286e-03	2,1008238	  0,5610346	5,061611e-03	2,0535137	  0,5617549	 0	 3	 3
ENSG00000282301	0.4088583	CYP3A7-CYP3A51P	CYP3A7-CYP3A51P readthrough [Source:HGNC Symbol;Acc:HGNC:51504]	3,689343e-04	0,4088583	  30,07059	 2,281488e-08	0,4075015	  1,4439948	8,930300e-03	0,4134697	  1,4432744	 3	 1	 4
ENSG00000286056	0.4536452	---	novel transcript	2,394353e-02	0,4536452	  11,77309	 8,056969e-04	0,4526319	  0,5649851	6,976030e-03	0,4655347	  0,5642647	 2	 0	 2
ENSG00000286909	2.0473138	---	novel transcript	2,297059e-02	2,0473138	  12,48471	 7,335780e-04	2,0432517	  0,5957772	2,513087e-03	2,0031108	  0,5964975	 0	 2	 2
ENSG00000287037	0.2451523	---	novel transcript, antisense to CXCL5	3,406230e-06	0,2451523	  29,52916	 5,825527e-12	0,2446037	  1,4163529	2,061839e-04	0,2543614	  1,4156324	 3	 0	 3
ENSG00000289252	0.4837066	---	novel transcript, antisense to KRT17	1,341484e-14	0,4837066	 187,51267	 3,209753e-24	0,4821109	  9,0197727	8,381889e-05	0,4828522	  9,0190520	 3	 3	 6
ENSG00000289487	0.3018326	---	novel transcript	1,473060e-05	0,3018326	  29,31573	 1,976135e-10	0,3011246	  1,4067541	2,201754e-04	0,3095674	  1,4060337	 3	 0	 3
ENSG00000291219	2.0624238	---	novel transcript	3,115109e-02	2,0624238	  11,36487	 1,785226e-03	2,0546894	  0,5412355	1,958244e-03	2,0097155	  0,5419558	 0	 3	 3
