ENSID	RatiosMoys_.MT2_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT2_SC.	Flags_tot
ENSG00000124370	 0.554721001	MCEE	methylmalonyl-CoA epimerase [Source:HGNC Symbol;Acc:HGNC:16732]	 3,702511e-07	 0,554721001	   89,394018	 1,106096e-11	 0,555643855	  4,2620107	5,990946e-04	 0,556896208	  4,2601450	 3	 3	 6
ENSG00000124429	 0.365053694	POF1B	POF1B actin binding protein [Source:HGNC Symbol;Acc:HGNC:13711]	 5,148561e-04	 0,365053694	   22,873022	 1,357605e-07	 0,366485864	  1,0896577	1,731890e-03	 0,375879289	  1,0877922	 3	 0	 3
ENSG00000124440	 0.548693015	HIF3A	hypoxia inducible factor 3 subunit alpha [Source:HGNC Symbol;Acc:HGNC:15825]	 1,086893e-58	 0,548693015	 2307,184644	 2,916664e-57	 0,549897004	109,8950947	1,722867e-07	 0,549946851	109,8932247	 3	 3	 6
ENSG00000124491	 1.501715946	F13A1	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]				 1,154180e-02	 1,501715946	  0,5665046				 3	 3	 6
ENSG00000124493	 0.411256220	GRM4	glutamate metabotropic receptor 4 [Source:HGNC Symbol;Acc:HGNC:4596]	 8,123251e-13	 0,411256220	  113,034050	 2,810553e-21	 0,412062647	  5,3937946	4,063921e-05	 0,413729315	  5,3919289	 3	 3	 6
ENSG00000124532	 1.699135808	MRS2	magnesium transporter MRS2 [Source:HGNC Symbol;Acc:HGNC:13785]	 2,986117e-19	 1,699135808	  979,775896	 1,416804e-39	 1,703795302	 47,1140856	9,933240e-04	 1,703582496	 47,1159485	 3	 3	 6
ENSG00000124602	 1.612788631	UNC5CL	unc-5 family C-terminal like [Source:HGNC Symbol;Acc:HGNC:21203]	 9,144846e-17	 1,612788631	  399,164306	 3,014696e-23	 1,615975266	 19,1627826	2,803305e-05	 1,615582120	 19,1646469	 3	 3	 6
ENSG00000124701	 0.551193654	APOBEC2	apolipoprotein B mRNA editing enzyme catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:605]	 2,615643e-04	 0,551193654	   45,349339	 1,295593e-07	 0,552344412	  2,1611736	5,419718e-03	 0,554842237	  2,1593080	 3	 3	 6
ENSG00000124713	 0.546952726	GNMT	glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]				 2,779732e-03	 0,546952726	  0,5366030	2,003155e-02	 0,557090446	  0,5347375	 3	 0	 3
ENSG00000124743	 0.463719304	KLHL31	kelch like family member 31 [Source:HGNC Symbol;Acc:HGNC:21353]	 7,754345e-07	 0,463719304	   69,010022	 4,866015e-13	 0,464720134	  3,2916750	1,772648e-03	 0,467008173	  3,2898094	 3	 3	 6
ENSG00000124762	 0.413493898	CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	 8,898965e-33	 0,413493898	  968,762848	 4,117524e-83	 0,414524896	 46,1984120	3,865279e-04	 0,414718381	 46,1965445	 3	 3	 6
ENSG00000124772	 0.507298692	CPNE5	copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]	 1,078963e-12	 0,507298692	  178,161461	 4,554515e-21	 0,508607751	  8,4860937	3,525246e-04	 0,509366326	  8,4842279	 3	 3	 6
ENSG00000124785	 0.024228491	NRN1	neuritin 1 [Source:HGNC Symbol;Acc:HGNC:17972]	2,459734e-104	 0,024228491	  581,964107	2,664176e-278	 0,024327785	 27,7877765	1,787663e-06	 0,025177044	 27,7859097	 3	 0	 3
ENSG00000124787	 1.695330964	RPP40	ribonuclease P/MRP subunit p40 [Source:HGNC Symbol;Acc:HGNC:20992]	 8,206629e-04	 1,695330964	   38,853526	 3,150327e-06	 1,698270567	  1,8635976	2,543176e-04	 1,693023509	  1,8654630	 3	 3	 6
ENSG00000125084	 0.155673049	WNT1	Wnt family member 1 [Source:HGNC Symbol;Acc:HGNC:12774]	 1,250256e-59	 0,155673049	  313,248239	 4,326693e-99	 0,155993349	 14,9535032	1,545743e-07	 0,157187922	 14,9516371	 3	 3	 6
ENSG00000125144	 0.522387413	MT1G	metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]	 3,662650e-05	 0,522387413	 1318,472102	 1,960393e-57	 0,524247069	 62,7334331	3,619641e-03	 0,524343815	 62,7315649	 3	 3	 6
ENSG00000125285	 0.484196523	SOX21	SRY-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11197]	 4,989311e-06	 0,484196523	   98,462288	 1,165980e-15	 0,484185659	  4,7091891	3,063226e-02	 0,485679982	  4,7073234	 3	 3	 6
ENSG00000125337	 0.555347379	KIF25	kinesin family member 25 [Source:HGNC Symbol;Acc:HGNC:6390]	 4,664075e-02	 0,555347379	   13,346858	 1,883629e-03	 0,556972250	  0,6351647	2,382126e-02	 0,565217632	  0,6332992	 3	 1	 4
ENSG00000125347	 1.884984243	IRF1	interferon regulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:6116]	 8,616709e-12	 1,884984243	  181,111127	 5,090305e-20	 1,889927280	  8,6932402	4,219004e-04	 1,888036576	  8,6951052	 3	 3	 6
ENSG00000125354	 0.550382109	SEPTIN6	septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]	 9,197848e-39	 0,550382109	 1215,986651	 1,052263e-49	 0,551477778	 57,9347784	7,440489e-06	 0,551571714	 57,9329106	 3	 3	 6
ENSG00000125355	 0.428141674	TMEM255A	transmembrane protein 255A [Source:HGNC Symbol;Acc:HGNC:26086]	 2,568641e-05	 0,428141674	   37,834439	 1,529847e-09	 0,429126170	  1,8043597	3,143436e-05	 0,433818227	  1,8024942	 3	 3	 6
ENSG00000125409	 0.617751173	TEKT3	tektin 3 [Source:HGNC Symbol;Acc:HGNC:14293]				 7,789698e-03	 0,617751173	  0,5683544	2,428427e-02	 0,624784294	  0,5664889	 3	 1	 4
ENSG00000125414	 0.556881215	MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]	 4,762667e-02	 0,556881215	   14,921172	 1,146430e-03	 0,557899456	  0,7116951				 3	 1	 4
ENSG00000125462	 0.005961136	MIR9-1HG	MIR9-1 host gene [Source:HGNC Symbol;Acc:HGNC:30780]	 2,216083e-53	 0,005961136	  548,977931	1,045293e-302	 0,005990554	 26,2377430	1,871547e-04	 0,006922724	 26,2358764	 3	 0	 3
ENSG00000125492	 0.000000000	BARHL1	BarH like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:953]	 2,009619e-13	 0,000000000	   89,437205	 2,669895e-73	 0,000000000	  4,2723009	2,042400e-05	 0,005765498	  4,2704352	 3	 0	 3
ENSG00000125508	 0.363175700	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites [Source:HGNC Symbol;Acc:HGNC:11298]	 3,121879e-06	 0,363175700	   44,241389	 1,553991e-12	 0,364687027	  2,1072485	1,772227e-03	 0,369601497	  2,1053829	 3	 2	 5
ENSG00000125510	 0.504357997	OPRL1	opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]	 5,995095e-08	 0,504357997	   92,683004	 7,867710e-14	 0,505938741	  4,4121721	7,576896e-04	 0,507410678	  4,4103065	 3	 3	 6
ENSG00000125531	 0.584247350	FNDC11	fibronectin type III domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28764]	 1,184153e-04	 0,584247350	   49,778591	 2,346487e-07	 0,585497504	  2,3704277	1,164171e-05	 0,587475504	  2,3685621	 3	 3	 6
ENSG00000125637	 1.760836304	PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	 3,244723e-11	 1,760836304	  191,467793	 3,703158e-18	 1,764792740	  9,1884237	3,520467e-04	 1,763492830	  9,1902887	 3	 3	 6
ENSG00000125657	 0.547914715	TNFSF9	TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]	 6,277114e-03	 0,547914715	   26,316070	 2,036217e-05	 0,549954790	  1,2503862	3,093055e-02	 0,554299563	  1,2485207	 3	 3	 6
ENSG00000125675	 0.598787984	GRIA3	glutamate ionotropic receptor AMPA type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4573]	 8,223953e-05	 0,598787984	   54,572451	 1,988904e-07	 0,599936791	  2,5991017	4,794086e-06	 0,601628038	  2,5972361	 3	 3	 6
ENSG00000125730	 3.705004989	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	 9,342143e-79	 3,705004989	  751,956218	3,783229e-125	 3,715761647	 36,0476215	3,936301e-06	 3,711224957	 36,0494851	 3	 3	 6
ENSG00000125740	 2.101430871	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]	 7,757864e-04	 2,101430871	   29,168623	 4,667371e-07	 2,104840606	  1,3973118	4,141450e-03	 2,086641293	  1,3991772	 3	 3	 6
ENSG00000125744	 0.565061351	RTN2	reticulon 2 [Source:HGNC Symbol;Acc:HGNC:10468]	 2,837225e-10	 0,565061351	  167,735560	 9,104880e-17	 0,566005883	  7,9951326	6,662399e-04	 0,566645794	  7,9932668	 3	 3	 6
ENSG00000125746	 0.576940756	EML2	EMAP like 2 [Source:HGNC Symbol;Acc:HGNC:18035]	 1,243189e-13	 0,576940756	  303,851877	 2,864435e-23	 0,577924106	 14,4821875	6,183482e-04	 0,578259926	 14,4803214	 3	 3	 6
ENSG00000125775	 0.521878003	SDCBP2	syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]	 3,179413e-07	 0,521878003	   77,029029	 1,328149e-11	 0,523399578	  3,6668356	8,702552e-05	 0,525055597	  3,6649700	 3	 3	 6
ENSG00000125787	 0.100767799	GNRH2	gonadotropin releasing hormone 2 [Source:HGNC Symbol;Acc:HGNC:4420]	 5,010668e-11	 0,100767799	   45,497434	 2,812965e-26	 0,101122605	  2,1707086	5,590043e-04	 0,110331039	  2,1688430	 3	 0	 3
ENSG00000125798	 0.112051339	FOXA2	forkhead box A2 [Source:HGNC Symbol;Acc:HGNC:5022]	 6,600937e-07	 0,112051339	   24,613163	 8,882481e-15	 0,112274533	  1,1748132	4,784631e-06	 0,128759060	  1,1729477	 3	 0	 3
ENSG00000125814	 0.591357676	NAPB	NSF attachment protein beta [Source:HGNC Symbol;Acc:HGNC:15751]	 1,985586e-13	 0,591357676	  286,467711	 3,982362e-21	 0,592268922	 13,6589413	5,274606e-04	 0,592603078	 13,6570752	 3	 3	 6
ENSG00000125851	 0.383239074	PCSK2	proprotein convertase subtilisin/kexin type 2 [Source:HGNC Symbol;Acc:HGNC:8744]	 4,393761e-17	 0,383239074	  224,171028	 1,681027e-37	 0,383634742	 10,6973832	6,258473e-04	 0,384554228	 10,6955173	 3	 3	 6
ENSG00000125864	 1.742696842	BFSP1	beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]	 6,665935e-03	 1,742696842	   24,392057	 6,932667e-05	 1,746099271	  1,1700702	2,480200e-03	 1,736534420	  1,1719356	 3	 3	 6
ENSG00000125869	 1.643167453	LAMP5	lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]	 8,257963e-05	 1,643167453	  641,081304	 1,571053e-30	 1,645228966	 30,7400206	3,679493e-03	 1,644958125	 30,7418844	 3	 3	 6
ENSG00000125872	 6.111292113	LRRN4	leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]	 4,059720e-79	 6,111292113	  420,457613	8,455059e-121	 6,125921898	 20,1342669	1,317118e-08	 6,096684863	 20,1361313	 3	 3	 6
ENSG00000125895	 0.240159010	TMEM74B	transmembrane protein 74B [Source:HGNC Symbol;Acc:HGNC:15893]	 1,213661e-25	 0,240159010	  218,498382	 1,269509e-57	 0,240825875	 10,4281330	3,310728e-04	 0,242224910	 10,4262671	 3	 3	 6
ENSG00000125898	 0.642874647	FAM110A	family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188]	 1,559493e-06	 0,642874647	  104,945703	 3,377805e-09	 0,644147657	  4,9961536	1,708614e-04	 0,644859740	  4,9942880	 3	 3	 6
ENSG00000125931	 0.603983659	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986]				 5,612418e-03	 0,603983659	  0,6041599	3,327750e-02	 0,611044491	  0,6022944	 3	 2	 5
ENSG00000125966	 0.545719939	MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	 1,326909e-12	 0,545719939	  182,611795	 5,945755e-19	 0,546682180	  8,7049277	9,954077e-05	 0,547319128	  8,7030619	 3	 3	 6
ENSG00000126217	 0.531552460	MCF2L	MCF.2 cell line derived transforming sequence like [Source:HGNC Symbol;Acc:HGNC:14576]	 3,497119e-37	 0,531552460	  777,018287	 2,388051e-46	 0,532640125	 37,0307628	3,020524e-06	 0,532798688	 37,0288958	 3	 3	 6
ENSG00000126231	 0.231774033	PROZ	protein Z, vitamin K dependent plasma glycoprotein [Source:HGNC Symbol;Acc:HGNC:9460]	 5,608705e-05	 0,231774033	   20,589738	 1,784006e-09	 0,232169786	  0,9827904	2,021887e-06	 0,247096698	  0,9809249	 3	 0	 3
ENSG00000126249	 0.652902894	PDCD2L	programmed cell death 2 like [Source:HGNC Symbol;Acc:HGNC:28194]	 1,198010e-03	 0,652902894	   45,939955	 1,580159e-05	 0,654660064	  2,1826237	4,032699e-04	 0,656200823	  2,1807581	 3	 3	 6
ENSG00000126391	 1.504735320	FRMD8	FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462]	 1,372795e-10	 1,504735320	  295,738292	 3,417383e-16	 1,508664193	 14,2293249	4,016978e-04	 1,508314784	 14,2311895	 3	 3	 6
ENSG00000126500	 0.503766122	FLRT1	fibronectin leucine rich transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:3760]	 6,041089e-21	 0,503766122	  293,516808	 2,025725e-29	 0,505111956	 13,9806067	1,685970e-05	 0,505578749	 13,9787406	 3	 3	 6
ENSG00000126709	 1.676284248	IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	 1,362768e-05	 1,676284248	  125,736770	 7,961664e-13	 1,681664653	  6,0539256	2,523757e-02	 1,680121111	  6,0557907	 3	 3	 6
ENSG00000126787	 1.762870873	DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	 3,982523e-14	 1,762870873	  240,470450	 3,514437e-21	 1,766114388	 11,5396682	1,478326e-04	 1,765075145	 11,5415330	 3	 3	 6
ENSG00000126803	 2.273078707	HSPA2	heat shock protein family A (Hsp70) member 2 [Source:HGNC Symbol;Acc:HGNC:5235]	 1,384955e-07	 2,273078707	   63,735255	 1,228849e-13	 2,279131584	  3,0578373	1,440369e-04	 2,267768316	  3,0597026	 3	 3	 6
ENSG00000126882	 0.472515339	FAM78A	family with sequence similarity 78 member A [Source:HGNC Symbol;Acc:HGNC:25465]	 5,018949e-10	 0,472515339	   97,184585	 6,876990e-16	 0,473696648	  4,6315155	6,944555e-06	 0,475274006	  4,6296498	 3	 3	 6
ENSG00000126903	 1.502999561	SLC10A3	solute carrier family 10 member 3 [Source:HGNC Symbol;Acc:HGNC:22979]				 1,264193e-16	 1,502999561	 15,1461755	3,582293e-04	 1,502679244	 15,1480401	 3	 3	 6
ENSG00000126950	 0.288242463	TMEM35A	transmembrane protein 35A [Source:HGNC Symbol;Acc:HGNC:25864]	 7,551780e-28	 0,288242463	  238,063213	 1,481422e-52	 0,288679181	 11,3671808	9,687737e-05	 0,289813550	 11,3653148	 3	 3	 6
ENSG00000127081	 0.633487177	ZNF484	zinc finger protein 484 [Source:HGNC Symbol;Acc:HGNC:23385]	 1,065696e-04	 0,633487177	   70,736119	 1,256531e-07	 0,634574972	  3,3702355	4,799433e-03	 0,635681773	  3,3683699	 3	 3	 6
ENSG00000127084	 0.481656325	FGD3	FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]	 2,820627e-05	 0,481656325	   49,134418	 9,428119e-10	 0,482638032	  2,3437239	2,721539e-03	 0,485649705	  2,3418584	 3	 3	 6
ENSG00000127124	 1.751251311	HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	 2,784033e-09	 1,751251311	  145,878676	 4,963751e-15	 1,755073354	  7,0010216	4,700698e-04	 1,753413876	  7,0028867	 3	 3	 6
ENSG00000127129	 3.617812320	EDN2	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]	 3,590671e-06	 3,617812320	   30,865832	 3,281605e-12	 3,628542638	  1,4796582	1,056646e-04	 3,528982353	  1,4815236	 0	 3	 3
ENSG00000127241	 0.522249698	MASP1	MBL associated serine protease 1 [Source:HGNC Symbol;Acc:HGNC:6901]	 1,747118e-22	 0,522249698	  364,846781	 7,939084e-32	 0,523540202	 17,3804232	2,583796e-05	 0,523890208	 17,3785570	 3	 3	 6
ENSG00000127249	 1.818104291	ATP13A4	ATPase 13A4 [Source:HGNC Symbol;Acc:HGNC:25422]	 3,931951e-04	 1,818104291	   37,357496	 6,330403e-07	 1,822502490	  1,7939227	7,957339e-05	 1,814803314	  1,7957880	 3	 3	 6
ENSG00000127324	 0.107280468	TSPAN8	tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]	 3,623844e-13	 0,107280468	   60,307008	 6,803717e-33	 0,107498180	  2,8784334	1,463587e-03	 0,114364629	  2,8765678	 3	 0	 3
ENSG00000127325	 0.242447943	BEST3	bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]	 2,320875e-03	 0,242447943	   14,250204	 1,254416e-06	 0,244162232	  0,6788841	2,849197e-02	 0,264977891	  0,6770186	 2	 0	 2
ENSG00000127364	 0.599183476	TAS2R4	taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911]				 1,467373e-02	 0,599183476	  0,4478848	3,249648e-02	 0,608868009	  0,4460193	 3	 1	 4
ENSG00000127366	 0.616117758	TAS2R5	taste 2 receptor member 5 [Source:HGNC Symbol;Acc:HGNC:14912]				 5,394366e-03	 0,616117758	  0,5744338	4,041740e-02	 0,623131473	  0,5725683	 3	 1	 4
ENSG00000127561	 0.332483959	SYNGR3	synaptogyrin 3 [Source:HGNC Symbol;Acc:HGNC:11501]	 4,728444e-30	 0,332483959	  276,636850	 5,006241e-50	 0,333445714	 13,1959047	3,656713e-05	 0,334309915	 13,1940387	 3	 3	 6
ENSG00000127585	 0.120966673	FBXL16	F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]	 1,557418e-79	 0,120966673	  507,274209	3,399377e-159	 0,121376593	 24,2210218	2,046418e-05	 0,122173428	 24,2191553	 3	 3	 6
ENSG00000127588	 0.664171263	GNG13	G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131]				 4,157188e-03	 0,664171263	  0,7554380				 3	 3	 6
ENSG00000127743	 0.318705066	IL17B	interleukin 17B [Source:HGNC Symbol;Acc:HGNC:5982]	 1,682453e-13	 0,318705066	   97,639900	 2,097673e-25	 0,319770245	  4,6560823	1,369366e-04	 0,322309892	  4,6542166	 3	 3	 6
ENSG00000127863	 1.762944245	TNFRSF19	TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]	 5,359359e-41	 1,762944245	 1346,253092	 1,798382e-47	 1,766734018	 64,6174906	2,530055e-06	 1,766547869	 64,6193526	 3	 3	 6
ENSG00000128016	 0.620536085	ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	 5,682848e-12	 0,620536085	  237,760097	 1,442241e-16	 0,622056626	 11,3122954	1,461417e-04	 0,622407821	 11,3104295	 3	 3	 6
ENSG00000128203	 0.587783691	ASPHD2	aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30437]	 8,976320e-06	 0,587783691	   68,506098	 9,100840e-09	 0,589167929	  3,2604563	1,104490e-05	 0,590584276	  3,2585907	 3	 3	 6
ENSG00000128228	 2.116278035	SDF2L1	stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]	 5,921703e-10	 2,116278035	  102,964534	 6,990412e-17	 2,120761156	  4,9372956	1,965878e-04	 2,115386897	  4,9391608	 3	 3	 6
ENSG00000128250	 0.542274817	RFPL1	ret finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:9977]	 8,787508e-04	 0,542274817	   35,659325	 1,422816e-06	 0,544104713	  1,6963639	3,302194e-03	 0,547391378	  1,6944984	 3	 3	 6
ENSG00000128254	 1.675188903	YWHAH-AS1	YWHAH antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23051]	 3,105997e-04	 1,675188903	   46,275536	 7,252291e-07	 1,679385757	  2,2232766	1,796172e-04	 1,675231009	  2,2251419	 3	 3	 6
ENSG00000128266	 0.539387985	GNAZ	G protein subunit alpha z [Source:HGNC Symbol;Acc:HGNC:4395]	 2,188726e-18	 0,539387985	  286,477986	 1,930780e-25	 0,540646642	 13,6484292	2,993419e-05	 0,541063115	 13,6465632	 3	 3	 6
ENSG00000128271	 0.406447163	ADORA2A	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]	 7,163995e-19	 0,406447163	  168,300996	 1,787178e-28	 0,407395940	  8,0258373	2,708666e-07	 0,408533705	  8,0239715	 3	 3	 6
ENSG00000128274	 1.765371819	A4GALT	alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]	 2,593454e-15	 1,765371819	  429,408145	 1,461690e-30	 1,770812070	 20,6442082	8,054388e-04	 1,770223189	 20,6460725	 3	 3	 6
ENSG00000128285	 0.432545599	MCHR1	melanin concentrating hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:4479]	 3,481538e-06	 0,432545599	   60,334409	 2,318284e-13	 0,433644515	  2,8728044	7,330601e-03	 0,436555831	  2,8709388	 3	 3	 6
ENSG00000128298	 0.546534048	BAIAP2L2	BAR/IMD domain containing adaptor protein 2 like 2 [Source:HGNC Symbol;Acc:HGNC:26203]	 3,279080e-11	 0,546534048	  241,644939	 1,882260e-22	 0,547940892	 11,5028003	2,743597e-03	 0,548420583	 11,5009344	 3	 3	 6
ENSG00000128342	 1.688700301	LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	 2,982171e-07	 1,688700301	   97,092586	 4,557910e-11	 1,692449099	  4,6638515	1,274341e-04	 1,690378929	  4,6657167	 3	 3	 6
ENSG00000128408	 2.201661282	RIBC2	RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]	 3,375561e-05	 2,201661282	   44,294211	 3,125033e-10	 2,210376512	  2,1289298	3,366107e-03	 2,195868491	  2,1307951	 3	 3	 6
ENSG00000128422	 4.872973734	KRT17	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	 4,066045e-78	 4,872973734	  744,932748	4,476368e-156	 4,887374524	 35,7060912	2,483352e-05	 4,877910001	 35,7079549	 3	 3	 6
ENSG00000128482	 0.262814688	RNF112	ring finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12968]	 9,212271e-21	 0,262814688	  127,602725	 8,796086e-37	 0,263255664	  6,0913209	2,875760e-06	 0,265515497	  6,0894552	 3	 3	 6
ENSG00000128510	 1.614754565	CPA4	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]				 7,914273e-03	 1,614754565	  0,5086061				 1	 2	 3
ENSG00000128564	 0.604797968	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	 7,656588e-04	 0,604797968	   44,368097	 1,700834e-06	 0,605951473	  2,1124653	3,805583e-03	 0,607973933	  2,1105997	 3	 3	 6
ENSG00000128578	 2.046516418	STRIP2	striatin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:22209]	 2,900465e-04	 2,046516418	   42,893943	 4,226579e-09	 2,050861849	  2,0584533	2,153763e-02	 2,039660631	  2,0603187	 3	 3	 6
ENSG00000128596	 0.295889773	CCDC136	coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]	 1,080165e-73	 0,295889773	  830,587985	3,563253e-120	 0,296354536	 39,6485051	4,105973e-06	 0,296673460	 39,6466378	 3	 3	 6
ENSG00000128606	 1.548743338	LRRC17	leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]	 5,436820e-14	 1,548743338	  525,359396	 2,231721e-23	 1,552430071	 25,2523276	4,553660e-04	 1,552194260	 25,2541916	 3	 3	 6
ENSG00000128617	 0.659757224	OPN1SW	opsin 1, short wave sensitive [Source:HGNC Symbol;Acc:HGNC:1012]	 4,730773e-02	 0,659757224	   17,052728	 4,185798e-03	 0,661537007	  0,8102042	2,239088e-03	 0,665515929	  0,8083387	 3	 3	 6
ENSG00000128645	 1.544102297	HOXD1	homeobox D1 [Source:HGNC Symbol;Acc:HGNC:5132]	 1,429087e-14	 1,544102297	  475,198968	 3,897287e-22	 1,547473585	 22,8316782	1,912157e-04	 1,547217846	 22,8335423	 3	 3	 6
ENSG00000128683	 0.199268478	GAD1	glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]	 2,100003e-24	 0,199268478	  150,681932	 1,402658e-50	 0,199395548	  7,1993449	1,636863e-04	 0,201635976	  7,1974791	 3	 3	 6
ENSG00000128708	 1.618809413	HAT1	histone acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4821]	 4,958009e-12	 1,618809413	  213,606478	 4,434154e-16	 1,622449015	 10,2608411	5,597465e-06	 1,621698583	 10,2627060	 3	 3	 6
ENSG00000128710	 0.051264626	HOXD10	homeobox D10 [Source:HGNC Symbol;Acc:HGNC:5133]	 3,402453e-90	 0,051264626	  459,897512	3,172332e-199	 0,051379390	 21,9757997	1,190751e-05	 0,052396575	 21,9739333	 3	 2	 5
ENSG00000128713	 0.045049785	HOXD11	homeobox D11 [Source:HGNC Symbol;Acc:HGNC:5134]	 1,615531e-54	 0,045049785	  271,336283	4,059873e-138	 0,045188383	 12,9665908	6,750532e-05	 0,046932773	 12,9647248	 3	 0	 3
ENSG00000128791	 1.605889843	TWSG1	twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]	 2,621145e-19	 1,605889843	  491,599390	 1,482967e-25	 1,609655406	 23,6267492	3,118832e-05	 1,609343497	 23,6286134	 3	 3	 6
ENSG00000128815	 1.731177596	WDFY4	WDFY family member 4 [Source:HGNC Symbol;Acc:HGNC:29323]	 4,154429e-02	 1,731177596	   13,331702	 2,222063e-03	 1,734159486	  0,6395759	2,231890e-03	 1,717442946	  0,6414413	 1	 3	 4
ENSG00000128833	 2.485563699	MYO5C	myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]	 6,523331e-45	 2,485563699	  604,164771	 2,187018e-68	 2,490475703	 28,9467003	5,738558e-06	 2,488816355	 28,9485643	 3	 3	 6
ENSG00000128872	 0.475565621	TMOD2	tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]	 7,027975e-15	 0,475565621	  211,024723	 1,512077e-26	 0,476395016	 10,0634824	4,342576e-04	 0,477115047	 10,0616165	 3	 3	 6
