ENSID	RatiosMoys_.d32._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d32._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d32._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d32._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d32.	Flags_tot
ENSG00000114204	  3.30740030	SERPINI2	serpin family I member 2 [Source:HGNC Symbol;Acc:HGNC:8945]	 4,564774e-10	  3,30740030	   66,22609	 3,143157e-21	  3,38366283	   2,9810028	5,835728e-04	  3,34300662	   2,9812590	 3	 3	 6
ENSG00000114248	  3.28308903	LRRC31	leucine rich repeat containing 31 [Source:HGNC Symbol;Acc:HGNC:26261]	 8,638163e-04	  3,28308903	   17,78051	 1,180596e-07	  3,35591688	   0,7998339	6,849367e-03	  3,21441482	   0,8000903	 0	 2	 2
ENSG00000114346	  1.51688749	ECT2	epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]	 4,112847e-06	  1,51688749	  115,89442	 2,433857e-10	  1,55066597	   5,3796646	1,640559e-03	  1,54946554	   5,3799207	 3	 3	 6
ENSG00000114378	  0.44006260	HYAL1	hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]	 3,160863e-15	  0,44006260	  158,24559	 7,779921e-24	  0,44938672	   6,7797791	7,712071e-05	  0,45038107	   6,7795224	 3	 3	 6
ENSG00000114450	  1.86892601	GNB4	G protein subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:20731]	 2,738300e-14	  1,86892601	  248,74435	 7,071014e-26	  1,90930416	  11,3403188	3,673895e-04	  1,90773727	  11,3405747	 3	 3	 6
ENSG00000114646	  2.17675071	CSPG5	chondroitin sulfate proteoglycan 5 [Source:HGNC Symbol;Acc:HGNC:2467]	 2,265624e-03	  2,17675071	   21,30528	 2,941568e-06	  2,22192502	   0,9640784	9,167702e-04	  2,18937200	   0,9643348	 1	 3	 4
ENSG00000114654	  3.39529991	EFCC1	EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]	 4,332127e-06	  3,39529991	   31,65365	 3,831692e-12	  3,46991704	   1,4216677	9,300868e-05	  3,38017454	   1,4219240	 0	 3	 3
ENSG00000114698	  1.54736904	PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	 5,319705e-03	  1,54736904	   32,53779	 5,673071e-05	  1,58066874	   1,5037005	7,727109e-04	  1,57591730	   1,5039568	 3	 3	 6
ENSG00000114948	  3.09202982	ADAM23	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202]	 5,747061e-18	  3,09202982	  130,02482	 2,042853e-32	  3,15903560	   5,8471190	1,859708e-05	  3,14188109	   5,8473751	 3	 3	 6
ENSG00000115085	  1.51520239	ZAP70	zeta chain of T cell receptor associated protein kinase 70 [Source:HGNC Symbol;Acc:HGNC:12858]				 7,811850e-09	  1,51520239	   4,6439601	3,470530e-02	  1,51398719	   4,6442163	 3	 3	 6
ENSG00000115107	  1.52785822	STEAP3	STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]				 1,149233e-02	  1,52785822	   0,5291808	1,303619e-03	  1,51686924	   0,5294372	 3	 3	 6
ENSG00000115109	  0.64592918	EPB41L5	erythrocyte membrane protein band 4.1 like 5 [Source:HGNC Symbol;Acc:HGNC:19819]	 1,211361e-26	  0,64592918	 2432,05191	 2,190961e-32	  0,66020062	 101,6959470	7,530455e-05	  0,66022624	 101,6956862	 3	 3	 6
ENSG00000115112	  0.35039786	TFCP2L1	transcription factor CP2 like 1 [Source:HGNC Symbol;Acc:HGNC:17925]	 7,215207e-44	  0,35039786	  573,82863	 5,187299e-75	  0,35842613	  24,6897356	5,252681e-05	  0,35879619	  24,6894781	 3	 3	 6
ENSG00000115170	  1.60837061	ACVR1	activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]	 1,087580e-11	  1,60837061	  245,73057	 1,109577e-18	  1,64263407	  11,3092761	8,744198e-05	  1,64185317	  11,3095320	 3	 3	 6
ENSG00000115226	  1.84516197	FNDC4	fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239]	 1,197111e-05	  1,84516197	   67,16374	 1,041648e-10	  1,88288622	   3,0566575	2,666679e-03	  1,87743280	   3,0569137	 3	 3	 6
ENSG00000115255	  0.50834811	REEP6	receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]	 6,136576e-17	  0,50834811	  349,72734	 5,452534e-31	  0,51941849	  14,8966517	1,077844e-03	  0,51976466	  14,8963946	 3	 3	 6
ENSG00000115267	  1.68419816	IFIH1	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	 7,072185e-03	  1,68419816	   25,41691	 4,513681e-05	  1,72202380	   1,1684078	3,057003e-03	  1,71257840	   1,1686641	 3	 3	 6
ENSG00000115295	  1.81736641	CLIP4	CAP-Gly domain containing linker protein family member 4 [Source:HGNC Symbol;Acc:HGNC:26108]	 1,158387e-10	  1,81736641	  134,97299	 1,149096e-16	  1,85792103	   6,1718071	4,831578e-06	  1,85536344	   6,1720632	 3	 3	 6
ENSG00000115361	  4.24338583	ACADL	acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]	 2,783522e-22	  4,24338583	  153,63792	 2,901349e-47	  4,34402654	   6,8985037	2,405922e-04	  4,30916528	   6,8987598	 3	 3	 6
ENSG00000115380	  0.48828292	EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	 5,873148e-45	  0,48828292	  974,52045	 2,464262e-57	  0,49904815	  41,5674580	7,451592e-06	  0,49918288	  41,5671998	 3	 3	 6
ENSG00000115414	  3.44656653	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	2,006408e-102	  3,44656653	 5837,61131	4,692383e-261	  3,51908841	 261,9019771	1,521531e-05	  3,51856254	 261,9022218	 3	 3	 6
ENSG00000115423	  0.60169961	DNAH6	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	 9,493554e-03	  0,60169961	   25,77074	 2,198964e-04	  0,61586429	   1,0827307	2,112605e-02	  0,61890412	   1,0824742	 3	 3	 6
ENSG00000115425	  0.55500008	PECR	peroxisomal trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:18281]	 9,430274e-17	  0,55500008	  305,59348	 4,547461e-24	  0,56675383	  12,9620947	7,541790e-05	  0,56707799	  12,9618378	 3	 3	 6
ENSG00000115461	  2.75485382	IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	 2,519203e-85	  2,75485382	20657,50679	2,626479e-238	  2,81393716	 930,2041932	1,308181e-05	  2,81386052	 930,2044080	 3	 3	 6
ENSG00000115468	  0.64343941	EFHD1	EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]	 1,770756e-11	  0,64343941	  299,08678	 5,923464e-16	  0,65742738	  12,5201699	5,471457e-04	  0,65763871	  12,5199129	 3	 3	 6
ENSG00000115504	  1.51457639	EHBP1	EH domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29144]	 7,799012e-16	  1,51457639	  494,05931	 1,385841e-22	  1,54760874	  22,9069620	1,234158e-05	  1,54732950	  22,9072174	 3	 3	 6
ENSG00000115594	  0.23088780	IL1R1	interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]	4,714610e-187	  0,23088780	 3659,65833	1,775917e-288	  0,23590091	 158,4203619	1,800881e-06	  0,23598252	 158,4200986	 3	 3	 6
ENSG00000115641	  2.28311990	FHL2	four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]	 6,694601e-17	  2,28311990	  241,47361	 1,970591e-34	  2,33006136	  10,9048164	5,086118e-04	  2,32656375	  10,9050723	 3	 3	 6
ENSG00000115756	  0.59202210	HPCAL1	hippocalcin like 1 [Source:HGNC Symbol;Acc:HGNC:5145]	 1,215471e-14	  0,59202210	  298,49692	 3,435404e-20	  0,60474325	  12,5997629	1,216020e-04	  0,60502153	  12,5995060	 3	 3	 6
ENSG00000115828	  2.25259391	QPCT	glutaminyl-peptide cyclotransferase [Source:HGNC Symbol;Acc:HGNC:9753]	 3,150579e-07	  2,25259391	   64,14605	 6,788102e-14	  2,29981264	   2,9005480	7,545312e-04	  2,28734549	   2,9008042	 3	 3	 6
ENSG00000115935	  1.57191137	WIPF1	WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]	 3,128491e-10	  1,57191137	  212,17303	 3,324537e-16	  1,60574129	   9,7905293	9,267257e-05	  1,60494085	   9,7907852	 3	 3	 6
ENSG00000116014	  0.46622739	KISS1R	KISS1 receptor [Source:HGNC Symbol;Acc:HGNC:4510]	 9,714607e-12	  0,46622739	  115,98836	 1,830694e-17	  0,47638779	   4,9575731	1,988956e-05	  0,47761820	   4,9573165	 3	 3	 6
ENSG00000116035	  0.13331796	VAX2	ventral anterior homeobox 2 [Source:HGNC Symbol;Acc:HGNC:12661]	 8,655743e-11	  0,13331796	  226,44234	 4,328918e-83	  0,13675525	   9,8222054	3,594213e-03	  0,13842925	   9,8219486	 3	 3	 6
ENSG00000116039	  0.12293234	ATP6V1B1	ATPase H+ transporting V1 subunit B1 [Source:HGNC Symbol;Acc:HGNC:853]	 3,554813e-11	  0,12293234	  241,21397	 2,911895e-90	  0,12613545	  10,4661591	3,350521e-03	  0,12774524	  10,4659023	 3	 3	 6
ENSG00000116176	  0.65019399	TPSG1	tryptase gamma 1 [Source:HGNC Symbol;Acc:HGNC:14134]	 1,345066e-03	  0,65019399	   49,59594	 2,273672e-05	  0,66503566	   2,0693931	1,248823e-02	  0,66625539	   2,0691366	 3	 3	 6
ENSG00000116183	  1.94229501	PAPPA2	pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]	 3,169487e-03	  1,94229501	   23,39112	 6,853503e-06	  1,98415551	   1,0646533	1,585079e-03	  1,96493845	   1,0649096	 3	 3	 6
ENSG00000116194	  3.14254083	ANGPTL1	angiopoietin like 1 [Source:HGNC Symbol;Acc:HGNC:489]	 6,212315e-10	  3,14254083	   67,14009	 3,768893e-20	  3,20576984	   3,0116049	3,800595e-04	  3,17127339	   3,0118612	 3	 3	 6
ENSG00000116218	  0.50649437	NPHS2	NPHS2 stomatin family member, podocin [Source:HGNC Symbol;Acc:HGNC:13394]	 1,545842e-63	  0,50649437	21663,40406	1,827963e-107	  0,51765087	 922,5413485	1,112904e-05	  0,51765650	 922,5410522	 3	 3	 6
ENSG00000116254	  2.03261494	CHD5	chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16816]				 3,334003e-03	  2,03261494	   0,4189225	7,567066e-03	  1,98053337	   0,4191789	 0	 2	 2
ENSG00000116329	  0.52130217	OPRD1	opioid receptor delta 1 [Source:HGNC Symbol;Acc:HGNC:8153]	 2,124529e-03	  0,52130217	   26,75809	 1,183005e-05	  0,53213569	   1,1395992	4,181340e-03	  0,53639216	   1,1393427	 3	 3	 6
ENSG00000116544	  0.31623479	DLGAP3	DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]	 8,489249e-20	  0,31623479	  141,02569	 2,066948e-32	  0,32321642	   6,0815477	1,477487e-05	  0,32488355	   6,0812910	 3	 3	 6
ENSG00000116675	  0.65043152	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6 [Source:HGNC Symbol;Acc:HGNC:15469]	 4,389324e-08	  0,65043152	  142,01523	 4,004120e-10	  0,66451813	   5,9379943	6,342090e-06	  0,66494547	   5,9377376	 3	 3	 6
ENSG00000116679	  1.54531115	IVNS1ABP	influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951]	 8,933391e-19	  1,54531115	 1128,21879	 8,504170e-33	  1,57991968	  52,2671536	1,564323e-04	  1,57978222	  52,2674076	 3	 3	 6
ENSG00000116711	  2.39230864	PLA2G4A	phospholipase A2 group IVA [Source:HGNC Symbol;Acc:HGNC:9035]	 4,329540e-12	  2,39230864	  112,59565	 4,526182e-22	  2,44277220	   5,0839812	1,555055e-04	  2,43396954	   5,0842374	 3	 3	 6
ENSG00000116729	  1.96584407	WLS	Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]	 1,983303e-35	  1,96584407	 1237,95599	 2,445433e-65	  2,00746179	  56,2607945	3,871995e-05	  2,00707307	  56,2610484	 3	 3	 6
ENSG00000116741	  2.27246259	RGS2	regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]	 2,864915e-14	  2,27246259	  143,60741	 1,405853e-24	  2,32176535	   6,4996359	4,539596e-05	  2,31598075	   6,4998920	 3	 3	 6
ENSG00000116771	  0.65385309	AGMAT	agmatinase [Source:HGNC Symbol;Acc:HGNC:18407]	 8,069408e-07	  0,65385309	  161,50315							 3	 3	 6
ENSG00000116774	  2.15397887	OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	 5,502727e-49	  2,15397887	 1911,94392	 1,027928e-91	  2,20025692	  86,6332925	1,953007e-05	  2,19989790	  86,6335451	 3	 3	 6
ENSG00000116830	  1.51947861	TTF2	transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]				 4,069344e-08	  1,51947861	   3,9113570	4,009877e-04	  1,51801217	   3,9116132	 3	 3	 6
ENSG00000116882	  0.54189279	HAO2	hydroxyacid oxidase 2 [Source:HGNC Symbol;Acc:HGNC:4810]	 4,194796e-13	  0,54189279	  283,85278	 7,528905e-24	  0,55427633	  12,0344238	2,200850e-03	  0,55464557	  12,0341668	 3	 3	 6
ENSG00000116990	  0.52947853	MYCL	MYCL proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7555]	 1,644387e-08	  0,52947853	  102,29015	 5,656263e-13	  0,54101159	   4,3479663	4,918134e-04	  0,54209291	   4,3477097	 3	 3	 6
ENSG00000117013	  0.47383484	KCNQ4	potassium voltage-gated channel subfamily Q member 4 [Source:HGNC Symbol;Acc:HGNC:6298]	 1,348796e-16	  0,47383484	  195,72180	 3,707679e-24	  0,48478728	   8,3494333	6,915817e-05	  0,48549553	   8,3491766	 3	 3	 6
ENSG00000117020	  1.57904539	AKT3	AKT serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:393]	 1,115961e-14	  1,57904539	  388,84306	 8,279027e-23	  1,61324886	  17,9413816	5,899527e-05	  1,61280080	  17,9416372	 3	 3	 6
ENSG00000117069	  2.87158677	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:19342]	 1,025342e-03	  2,87158677	   18,97744	 2,899294e-07	  2,93033394	   0,8531970	4,129030e-03	  2,84011455	   0,8534533	 0	 3	 3
ENSG00000117115	  0.34275385	PADI2	peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]	 5,446217e-08	  0,34275385	   50,78544	 2,403657e-14	  0,35097689	   2,1849481	9,279036e-05	  0,35523020	   2,1846916	 3	 3	 6
ENSG00000117154	  0.53990817	IGSF21	immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246]	 2,043338e-05	  0,53990817	   54,22639	 1,784774e-08	  0,55193806	   2,3005427	4,023603e-04	  0,55388301	   2,3002862	 3	 3	 6
ENSG00000117226	  3.25677168	GBP3	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	 4,857586e-11	  3,25677168	   73,62750	 1,818556e-22	  3,33048566	   3,3124625	3,961847e-04	  3,29544376	   3,3127187	 3	 3	 6
ENSG00000117228	  3.16324764	GBP1	guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]	 1,231289e-09	  3,16324764	   82,83095	 7,757987e-24	  3,22644117	   3,7163503	3,363521e-03	  3,19787684	   3,7166065	 3	 3	 6
ENSG00000117245	  0.66528566	KIF17	kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]	 1,886362e-02	  0,66528566	   26,39660							 3	 3	 6
ENSG00000117586	  0.62622977	TNFSF4	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	 3,487166e-02	  0,62622977	   17,24806	 2,953264e-03	  0,64036031	   0,7229847	1,238969e-02	  0,64434638	   0,7227282	 3	 3	 6
ENSG00000117600	  0.28302058	PLPPR4	phospholipid phosphatase related 4 [Source:HGNC Symbol;Acc:HGNC:23496]	 2,404606e-05	  0,28302058	   31,13073	 2,783069e-11	  0,29041034	   1,3427871	1,103360e-02	  0,29862941	   1,3425306	 3	 0	 3
ENSG00000117602	  1.50939810	RCAN3	RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]	 2,431628e-06	  1,50939810	  129,69771	 8,996020e-11	  1,54261340	   6,0182465	1,518381e-03	  1,54157157	   6,0185026	 3	 3	 6
ENSG00000117643	  4.98763774	MAN1C1	mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	 1,444365e-65	  4,98763774	  554,84391	2,358014e-132	  5,09328219	  24,8094729	2,317151e-05	  5,07864787	  24,8097282	 3	 3	 6
ENSG00000117650	  2.02420455	NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	 1,537344e-07	  2,02420455	   71,42939	 3,981581e-13	  2,06842615	   3,2466543	2,274822e-05	  2,06089610	   3,2469105	 3	 3	 6
ENSG00000117691	  2.00666175	NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]	 7,780443e-10	  2,00666175	  134,83858	 2,025657e-19	  2,04815051	   6,1163978	1,333645e-03	  2,04429139	   6,1166539	 3	 3	 6
ENSG00000117724	  1.86372143	CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	 1,133462e-17	  1,86372143	  561,93472	 4,952044e-41	  1,90254600	  25,5864337	6,971970e-04	  1,90186121	  25,5866889	 3	 3	 6
ENSG00000118137	  0.49835265	APOA1	apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]	 7,936708e-44	  0,49835265	 1179,94580	 1,937682e-59	  0,50924380	  50,2947527	1,217862e-05	  0,50935072	  50,2944941	 3	 3	 6
ENSG00000118160	  1.78845473	SLC8A2	solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069]				 3,669732e-03	  1,78845473	   0,5212892	1,421307e-02	  1,76365135	   0,5215456	 1	 3	 4
ENSG00000118193	  1.94573258	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	 4,664979e-06	  1,94573258	   69,26222	 5,427748e-12	  1,98734675	   3,1503938	4,377793e-03	  1,98072353	   3,1506500	 3	 3	 6
ENSG00000118194	  0.11820218	TNNT2	troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]	 1,120999e-21	  0,11820218	 1307,96461	9,405033e-303	  0,12088635	  56,8352744	8,767201e-04	  0,12118679	  56,8350155	 3	 3	 6
ENSG00000118271	  1.77505878	TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	 1,612507e-02	  1,77505878	   33,62920	 3,831223e-06	  1,81049273	   1,5310604				 3	 3	 6
ENSG00000118322	  3.33527111	ATP10B	ATPase phospholipid transporting 10B (putative) [Source:HGNC Symbol;Acc:HGNC:13543]	 4,093965e-12	  3,33527111	   82,43735	 2,501784e-24	  3,40590917	   3,6991061	2,524680e-04	  3,37242246	   3,6993623	 3	 3	 6
ENSG00000118407	  1.54685869	FILIP1	filamin A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21015]	 4,348315e-02	  1,54685869	   20,17593	 9,752050e-04	  1,57713709	   0,9276164				 3	 3	 6
ENSG00000118432	  1.76358418	CNR1	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]				 2,680793e-03	  1,76358418	   0,5620253	3,831615e-03	  1,74194738	   0,5622817	 1	 3	 4
ENSG00000118473	  5.48356034	SGIP1	SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412]	 5,117347e-30	  5,48356034	  159,93442	 1,850405e-57	  5,60906821	   7,1610601	1,344026e-05	  5,54542658	   7,1613162	 3	 3	 6
ENSG00000118515	  0.49251494	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	 2,899599e-34	  0,49251494	  728,78302	 2,963157e-49	  0,50346141	  31,0700035	5,213374e-05	  0,50363851	  31,0697458	 3	 3	 6
ENSG00000118523	  0.28631069	CCN2	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]	7,277600e-121	  0,28631069	 9101,50856	1,375752e-273	  0,29258828	 393,0989768	2,541514e-05	  0,29261650	 393,0987032	 3	 3	 6
ENSG00000118733	  0.32439993	OLFM3	olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]	 5,357436e-79	  0,32439993	 1206,30700	2,509839e-124	  0,33166156	  51,9968960	1,179843e-05	  0,33185216	  51,9966373	 3	 3	 6
ENSG00000118777	  6.40375096	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]	 2,227757e-09	  6,40375096	   39,35449	 1,403555e-20	  6,55461490	   1,7621119	2,092363e-04	  6,19805424	   1,7623682	 0	 3	 3
ENSG00000118785	  2.50587352	SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	 1,103743e-05	  2,50587352	 1153,29323	 1,642006e-99	  2,55921069	  52,0498594	2,436892e-03	  2,55820033	  52,0501135	 3	 3	 6
ENSG00000118849	  3.29982097	RARRES1	retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]	 2,873180e-23	  3,29982097	  163,76423	 6,162126e-40	  3,37120494	   7,3562135	4,266098e-06	  3,35473324	   7,3564696	 3	 3	 6
ENSG00000118971	  1.55767099	CCND2	cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]	 3,314190e-32	  1,55767099	 2362,22253	 8,473624e-40	  1,59178952	 109,2133466	6,002516e-07	  1,59172098	 109,2135981	 3	 3	 6
ENSG00000119042	  0.62259090	SATB2	SATB homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21637]	 2,253340e-08	  0,62259090	  157,72372	 5,434622e-12	  0,63643000	   6,6205956	1,388551e-03	  0,63687899	   6,6203390	 3	 3	 6
ENSG00000119227	  0.51951035	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]	 3,864777e-05	  0,51951035	   45,37529	 5,567614e-08	  0,53117341	   1,9288263	6,570548e-06	  0,53370764	   1,9285698	 3	 3	 6
ENSG00000119280	  1.56882787	C1orf198	chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]	 1,582732e-21	  1,56882787	 1227,61125	 3,085651e-35	  1,60266603	  56,6687992	5,621149e-05	  1,60252901	  56,6690530	 3	 3	 6
ENSG00000119397	  1.50589145	CNTRL	centriolin [Source:HGNC Symbol;Acc:HGNC:1858]	 2,688949e-09	  1,50589145	  220,77587	 8,998363e-15	  1,53819792	  10,2328618	1,542107e-04	  1,53759473	  10,2331177	 3	 3	 6
ENSG00000119403	  1.91649971	PHF19	PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]	 1,351942e-14	  1,91649971	  269,47503	 1,499881e-28	  1,95958383	  12,2900473	6,402678e-04	  1,95797253	  12,2903031	 3	 3	 6
ENSG00000119535	  0.22437789	CSF3R	colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]	 4,927873e-06	  0,22437789	   27,10422	 4,968317e-12	  0,22994229	   1,1719996	9,601701e-04	  0,24098754	   1,1717431	 3	 0	 3
ENSG00000119608	  1.60591287	PROX2	prospero homeobox 2 [Source:HGNC Symbol;Acc:HGNC:26715]	 2,513561e-02	  1,60591287	   19,11418	 4,792995e-04	  1,64193926	   0,8825230	1,034176e-02	  1,63209792	   0,8827794	 3	 3	 6
ENSG00000119630	  0.53841235	PGF	placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]	 8,608575e-16	  0,53841235	  344,61932	 1,230396e-27	  0,55001921	  14,6341920	7,369373e-04	  0,55032866	  14,6339350	 3	 3	 6
ENSG00000119632	  1.82356760	IFI27L2	interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]	 8,435026e-08	  1,82356760	  105,60525	 4,531638e-14	  1,86147399	   4,8123909	8,690487e-04	  1,85816939	   4,8126471	 3	 3	 6
ENSG00000119636	  0.65559898	BBOF1	basal body orientation factor 1 [Source:HGNC Symbol;Acc:HGNC:19855]	 6,733466e-09	  0,65559898	  202,84871							 3	 3	 6
ENSG00000119681	  0.50862461	LTBP2	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]	 1,304840e-07	  0,50862461	   83,32764	 2,483017e-12	  0,51948099	   3,5504682	7,979715e-04	  0,52092979	   3,5502116	 3	 3	 6
ENSG00000119699	  1.72928281	TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	 2,687562e-12	  1,72928281	  205,66712	 6,613171e-20	  1,76707660	   9,4259206	1,024966e-04	  1,76573837	   9,4261766	 3	 3	 6
ENSG00000119711	  0.47424044	ALDH6A1	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	 9,220499e-38	  0,47424044	 1282,73230	 2,227515e-68	  0,48469578	  54,7829230	1,765610e-04	  0,48480388	  54,7826642	 3	 3	 6
ENSG00000119715	  0.19768292	ESRRB	estrogen related receptor beta [Source:HGNC Symbol;Acc:HGNC:3473]	 5,591447e-18	  0,19768292	   94,85166	 1,140056e-34	  0,20206642	   4,1106801	9,465424e-05	  0,20547986	   4,1104235	 3	 3	 6
ENSG00000119865	  2.40109093	CNRIP1	cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]	 2,392916e-21	  2,40109093	  211,87992	 2,807048e-34	  2,45482694	   9,5838904	7,365410e-06	  2,45006507	   9,5841464	 3	 3	 6
ENSG00000119922	  1.93502937	IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	 3,181514e-04	  1,93502937	   40,12846	 3,979327e-08	  1,97549835	   1,8234434	4,511044e-03	  1,96438327	   1,8236997	 3	 3	 6
ENSG00000119938	  2.07030713	PPP1R3C	protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293]	 1,726854e-21	  2,07030713	  321,22065	 1,659772e-36	  2,11703033	  14,6032527	6,740218e-05	  2,11518948	  14,6035084	 3	 3	 6
ENSG00000120156	  2.51239042	TEK	TEK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11724]	 4,002589e-03	  2,51239042	   16,84503	 7,352396e-06	  2,56971249	   0,7612993	4,538896e-03	  2,50266667	   0,7615557	 0	 3	 3
ENSG00000120279	  0.15543070	MYCT1	MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]	 5,421154e-07	  0,15543070	   32,57173	 4,281134e-17	  0,15883365	   1,4124678	1,465847e-02	  0,16976979	   1,4122114	 3	 0	 3
ENSG00000120318	  1.91204420	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]	 3,363908e-21	  1,91204420	  446,57324	 2,473809e-38	  1,95467386	  20,3626874	1,473256e-04	  1,95371068	  20,3629429	 3	 3	 6
