ENSID	RatiosMoys_.MT2_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT2_SC.	Flags_tot
ENSG00000137693	 1.410484240	YAP1	Yes1 associated transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:16262]	 2,499935e-14	 1,410484240	 1510,867432	 6,515797e-21	 1,413575283	  72,7093626	5,104699e-04	 1,413532027	  72,7112238	 3	 3	 6
ENSG00000137713	 1.387569068	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta [Source:HGNC Symbol;Acc:HGNC:9303]	 1,774265e-05	 1,387569068	  126,905046	 8,539117e-08	 1,390661857	   6,1115325	1,663962e-03	 1,390209939	   6,1133976	 3	 3	 6
ENSG00000137714	 1.473335696	FDX1	ferredoxin 1 [Source:HGNC Symbol;Acc:HGNC:3638]	 1,442879e-05	 1,473335696	   99,253812	 7,063115e-08	 1,475575600	   4,7641663	2,336744e-04	 1,474676792	   4,7660315	 3	 3	 6
ENSG00000137727	 0.802145019	ARHGAP20	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]				 1,068391e-02	 0,802145019	   1,5679520	1,546807e-02	 0,802949788	   1,5660865	 3	 3	 6
ENSG00000137764	 0.828847732	MAP2K5	mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]	 2,765338e-03	 0,828847732	  124,131525	 3,880699e-04	 0,830804713	   5,8619140	8,564493e-03	 0,830970271	   5,8600483	 3	 3	 6
ENSG00000137766	 0.733085014	UNC13C	unc-13 homolog C [Source:HGNC Symbol;Acc:HGNC:23149]	 8,698061e-03	 0,733085014	   45,227495	 4,741073e-04	 0,735049364	   2,1440264	1,026137e-02	 0,736026855	   2,1421609	 3	 3	 6
ENSG00000137767	 2.385439122	SQOR	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	 6,955365e-14	 2,385439122	  124,461648	 9,683070e-23	 2,391924194	   5,9698037	1,154812e-05	 2,384964767	   5,9716689	 3	 3	 6
ENSG00000137776	 1.241977113	SLTM	SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]	 2,777074e-06	 1,241977113	  434,323417	 4,901025e-08	 1,244404632	  20,9502901	7,887495e-04	 1,244361113	  20,9521542	 3	 3	 6
ENSG00000137801	 2.125177899	THBS1	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	 6,795063e-56	 2,125177899	 3652,085885	 3,096809e-93	 2,130986355	 175,3243156	5,414039e-05	 2,130831342	 175,3261719	 3	 3	 6
ENSG00000137802	 0.691589783	MAPKBP1	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29536]	 3,645169e-10	 0,691589783	  459,264501	 3,543605e-17	 0,692691186	  21,8573485	1,235877e-03	 0,692816308	  21,8554823	 3	 3	 6
ENSG00000137804	 1.566525197	NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	 2,667506e-16	 1,566525197	  433,075227	 2,272709e-22	 1,569917255	  20,8111609	6,976538e-05	 1,569611144	  20,8130252	 3	 3	 6
ENSG00000137807	 1.860998953	KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	 1,594144e-18	 1,860998953	  276,962374	 9,593554e-26	 1,864692680	  13,2891479	1,753006e-05	 1,863527442	  13,2910126	 3	 3	 6
ENSG00000137809	 1.878731409	ITGA11	integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]	 1,523869e-16	 1,878731409	  287,624155	 6,763028e-27	 1,883779912	  13,8143574	2,283312e-04	 1,882606282	  13,8162221	 3	 3	 6
ENSG00000137812	 1.245201356	KNL1	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]	 3,134294e-02	 1,245201356	   57,821570	 1,685541e-03	 1,246730367	   2,7816411				 3	 3	 6
ENSG00000137814	 1.201253726	HAUS2	HAUS augmin like complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25530]				 2,707771e-03	 1,201253726	   3,5251294	2,029739e-02	 1,201097328	   3,5269946	 3	 3	 6
ENSG00000137817	 0.696181341	PARP6	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	 1,001709e-10	 0,696181341	  725,736498	 1,828859e-19	 0,697240142	  34,5445487	1,675590e-03	 0,697317234	  34,5426820	 3	 3	 6
ENSG00000137819	 1.275799725	PAQR5	progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]	 8,227812e-03	 1,275799725	   60,961536	 7,004999e-04	 1,278843675	   2,9432929	7,462030e-03	 1,278416413	   2,9451582	 3	 3	 6
ENSG00000137821	 0.792842129	LRRC49	leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]	 6,722977e-03	 0,792842129	   64,042793	 9,541541e-04	 0,794304741	   3,0374766	2,080591e-03	 0,794749341	   3,0356110	 3	 3	 6
ENSG00000137825	 0.463046744	ITPKA	inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]	 7,526391e-03	 0,463046744	   19,807037	 2,046220e-05	 0,465358787	   0,9411808	3,253902e-02	 0,473269951	   0,9393153	 3	 1	 4
ENSG00000137831	 1.222453332	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]	 2,739052e-05	 1,222453332	  294,430167	 1,430553e-06	 1,224904851	  14,2193536	1,122538e-03	 1,224852915	  14,2212182	 3	 3	 6
ENSG00000137834	 1.385699144	SMAD6	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	 5,756288e-11	 1,385699144	  983,853740	 7,817357e-18	 1,388550453	  47,3274787	1,157869e-03	 1,388492729	  47,3293414	 3	 3	 6
ENSG00000137841	 0.529470367	PLCB2	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]	 2,144822e-07	 0,529470367	   79,721969	 1,168067e-11	 0,530735565	   3,7969969	3,332300e-05	 0,532289727	   3,7951313	 3	 3	 6
ENSG00000137842	 1.253302093	TMEM62	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]				 1,214578e-02	 1,253302093	   1,4557923	2,051203e-02	 1,252620171	   1,4576577	 3	 3	 6
ENSG00000137857	 0.442130113	DUOX1	dual oxidase 1 [Source:HGNC Symbol;Acc:HGNC:3062]	 1,011689e-11	 0,442130113	  127,936877	 1,343308e-21	 0,442696405	   6,1032311	4,016739e-04	 0,444029239	   6,1013653	 3	 3	 6
ENSG00000137877	 1.275711363	SPTBN5	spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]				 1,112182e-02	 1,275711363	   1,4102501				 3	 3	 6
ENSG00000137936	 2.272968931	BCAR3	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	 2,922471e-29	 2,272968931	  568,436537	 1,898659e-57	 2,277524119	  27,2341920	1,119550e-04	 2,276240753	  27,2360560	 3	 3	 6
ENSG00000137959	 1.758961971	IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	 1,415168e-10	 1,758961971	  148,805989	 2,046051e-15	 1,763090011	   7,1439692	2,362733e-05	 1,761426872	   7,1458343	 3	 3	 6
ENSG00000137962	 1.349424007	ARHGAP29	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	 1,162620e-10	 1,349424007	  547,697309	 9,200335e-14	 1,352229417	  26,3712913	2,596365e-04	 1,352146625	  26,3731552	 3	 3	 6
ENSG00000137965	 1.425389945	IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	 1,498853e-02	 1,425389945	   33,246987	 6,285996e-04	 1,427612018	   1,5959911	1,197811e-02	 1,425501303	   1,5978565	 3	 3	 6
ENSG00000138028	 0.579774495	CGREF1	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]	 3,031674e-06	 0,579774495	   75,412792	 1,648209e-09	 0,581245624	   3,5894173	3,948438e-05	 0,582578363	   3,5875517	 3	 3	 6
ENSG00000138029	 1.228551740	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta [Source:HGNC Symbol;Acc:HGNC:4803]	 1,439713e-05	 1,228551740	  260,266035	 1,773353e-06	 1,231181550	  12,5731442	1,839533e-05	 1,231118537	  12,5750088	 3	 3	 6
ENSG00000138030	 0.664618965	KHK	ketohexokinase [Source:HGNC Symbol;Acc:HGNC:6315]	 3,958841e-06	 0,664618965	  101,495635	 2,385101e-08	 0,665989391	   4,8277897	1,647935e-05	 0,666646560	   4,8259240	 3	 3	 6
ENSG00000138035	 1.321089532	PNPT1	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]	 2,922513e-04	 1,321089532	  112,857901	 4,246987e-06	 1,323414110	   5,4313554	4,323294e-03	 1,323084657	   5,4332205	 3	 3	 6
ENSG00000138050	 0.829569021	THUMPD2	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]				 3,992621e-02	 0,829569021	   1,1754927	4,443710e-02	 0,830402546	   1,1736272	 3	 3	 6
ENSG00000138061	 2.087401879	CYP1B1	cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]	 5,331222e-36	 2,087401879	 1281,143600	 5,285071e-72	 2,092713173	  61,4647624	7,557782e-05	 2,092301668	  61,4666246	 3	 3	 6
ENSG00000138071	 1.240867881	ACTR2	actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]	 3,590798e-06	 1,240867881	  624,820981	 1,127411e-08	 1,243523587	  30,1768799	4,818251e-03	 1,243493642	  30,1787434	 3	 3	 6
ENSG00000138074	 1.356937459	SLC5A6	solute carrier family 5 member 6 [Source:HGNC Symbol;Acc:HGNC:11041]	 1,600678e-11	 1,356937459	  469,256887	 1,638112e-13	 1,360006193	  22,6052529	2,369457e-05	 1,359904649	  22,6071171	 3	 3	 6
ENSG00000138078	 0.815053020	PREPL	prolyl endopeptidase like [Source:HGNC Symbol;Acc:HGNC:30228]	 1,720733e-05	 0,815053020	  434,786793	 3,790294e-07	 0,816818075	  20,5736587	6,984550e-03	 0,816872018	  20,5717926	 3	 3	 6
ENSG00000138079	 0.794628348	SLC3A1	solute carrier family 3 member 1 [Source:HGNC Symbol;Acc:HGNC:11025]	 3,611376e-05	 0,794628348	  346,198869	 7,364133e-08	 0,796828296	  16,3588025	1,213086e-02	 0,796909219	  16,3569365	 3	 3	 6
ENSG00000138080	 1.589819836	EMILIN1	elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]	 2,859899e-24	 1,589819836	 3969,978862	 1,346901e-39	 1,593833682	 190,8445545	1,424487e-04	 1,593797172	 190,8464093	 3	 3	 6
ENSG00000138083	 2.185129351	SIX3	SIX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:10889]	 2,175253e-09	 2,185129351	  130,894255	 2,625178e-21	 2,191156222	   6,2870712	5,458199e-03	 2,186362760	   6,2889364	 3	 3	 6
ENSG00000138085	 1.239974624	ATRAID	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	 1,815276e-05	 1,239974624	  292,845154	 3,333198e-07	 1,242939568	  14,1607500	2,799292e-03	 1,242876155	  14,1626145	 3	 3	 6
ENSG00000138092	 1.219658497	CENPO	centromere protein O [Source:HGNC Symbol;Acc:HGNC:28152]	 9,561733e-04	 1,219658497	  152,801567	 4,203736e-05	 1,222148355	   7,3835108	8,595940e-03	 1,222051495	   7,3853758	 3	 3	 6
ENSG00000138100	 2.637515243	TRIM54	tripartite motif containing 54 [Source:HGNC Symbol;Acc:HGNC:16008]	 9,671152e-25	 2,637515243	  305,508052	 7,467118e-47	 2,641533092	  14,6242448	1,424924e-04	 2,637533528	  14,6261095	 3	 3	 6
ENSG00000138109	 0.392788039	CYP2C9	cytochrome P450 family 2 subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:2623]	 1,783773e-03	 0,392788039	   20,246989	 1,057927e-06	 0,393898507	   0,9642308	9,142464e-03	 0,403654703	   0,9623653	 3	 0	 3
ENSG00000138111	 0.772323117	MFSD13A	major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]				 1,171972e-02	 0,772323117	   1,1466552	5,431770e-03	 0,773722325	   1,1447896	 3	 3	 6
ENSG00000138119	 1.463515588	MYOF	myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]	 7,887684e-13	 1,463515588	  436,406436	 6,150238e-18	 1,467381599	  21,0148550	2,383329e-04	 1,467185157	  21,0167193	 3	 3	 6
ENSG00000138131	 1.244480211	LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	 3,493821e-03	 1,244480211	   83,864524	 3,326574e-04	 1,247566161	   4,0564752	4,264353e-03	 1,247334358	   4,0583404	 3	 3	 6
ENSG00000138134	 0.408714283	STAMBPL1	STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]	 2,280023e-04	 0,408714283	   29,194926	 3,326471e-08	 0,409359374	   1,3940544	2,289185e-03	 0,415817344	   1,3921888	 3	 1	 4
ENSG00000138136	 0.034505654	LBX1	ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960]	 6,046885e-16	 0,034505654	  198,522081	7,788274e-114	 0,034562004	   9,4993772	5,020215e-03	 0,036992718	   9,4975113	 3	 0	 3
ENSG00000138160	 1.541739807	KIF11	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]	 2,404775e-12	 1,541739807	  304,020328	 9,359149e-18	 1,545278316	  14,6170553	2,034086e-04	 1,544882456	  14,6189199	 3	 3	 6
ENSG00000138162	 0.651604811	TACC2	transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]	 1,395747e-17	 0,651604811	  498,153004	 9,199351e-22	 0,652891681	  23,7090265	2,123971e-05	 0,653035307	  23,7071602	 3	 3	 6
ENSG00000138166	 2.226508683	DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	 1,021401e-04	 2,226508683	   33,710101	 1,468468e-08	 2,231362441	   1,6168125	1,240621e-04	 2,211652594	   1,6186779	 3	 3	 6
ENSG00000138172	 1.375066071	CALHM2	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	 1,698377e-03	 1,375066071	   61,472354	 4,476770e-05	 1,378172358	   2,9607758	2,388210e-03	 1,377307089	   2,9626411	 3	 3	 6
ENSG00000138180	 1.760307038	CEP55	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]	 5,768969e-07	 1,760307038	   92,512993	 1,333106e-11	 1,765144999	   4,4448227	6,180886e-04	 1,762460640	   4,4466879	 3	 3	 6
ENSG00000138182	 1.733043089	KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	 1,567019e-11	 1,733043089	  179,402445	 5,657795e-17	 1,735786701	   8,6043070	8,012185e-05	 1,734507951	   8,6061720	 3	 3	 6
ENSG00000138185	 1.234682016	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	 7,223813e-04	 1,234682016	  123,741595	 7,318846e-05	 1,237217326	   5,9751832	7,691355e-04	 1,237075861	   5,9770483	 3	 3	 6
ENSG00000138190	 1.328633679	EXOC6	exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]	 2,227775e-03	 1,328633679	   66,457635	 1,003250e-04	 1,331772287	   3,2049253	2,933149e-03	 1,331180351	   3,2067906	 3	 3	 6
ENSG00000138193	 1.698992595	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	 1,484142e-38	 1,698992595	 1443,331208	 4,810300e-43	 1,702334138	  69,2637573	9,010916e-07	 1,702190005	  69,2656190	 3	 3	 6
ENSG00000138246	 1.236226197	DNAJC13	DnaJ heat shock protein family (Hsp40) member C13 [Source:HGNC Symbol;Acc:HGNC:30343]	 4,198605e-06	 1,236226197	  283,942808	 5,947677e-07	 1,238862423	  13,7138390	2,495145e-05	 1,238799668	  13,7157036	 3	 3	 6
ENSG00000138279	 1.350529432	ANXA7	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]	 4,505015e-07	 1,350529432	  262,741252	 1,812526e-10	 1,353683581	  12,6609690	1,497302e-03	 1,353509559	  12,6628337	 3	 3	 6
ENSG00000138308	 0.427776051	PLA2G12B	phospholipase A2 group XIIB [Source:HGNC Symbol;Acc:HGNC:18555]	 1,010335e-02	 0,427776051	   15,685118	 5,931928e-05	 0,429643237	   0,7464745	9,315129e-03	 0,440851438	   0,7446090	 3	 1	 4
ENSG00000138316	 0.590820564	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]	 1,735333e-03	 0,590820564	   40,421894	 2,673595e-06	 0,591444495	   1,9294751	1,836208e-02	 0,593808964	   1,9276095	 3	 3	 6
ENSG00000138336	 0.517925007	TET1	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]	 9,124442e-22	 0,517925007	  472,613736	 4,069776e-38	 0,518889121	  22,5395199	2,998835e-04	 0,519163958	  22,5376535	 3	 3	 6
ENSG00000138347	 0.390572811	MYPN	myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]	 1,091803e-07	 0,390572811	   59,144270	 2,022991e-14	 0,391569452	   2,8202610	3,353235e-04	 0,394960803	   2,8183955	 3	 3	 6
ENSG00000138378	 0.531851935	STAT4	signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]	 9,777011e-04	 0,531851935	   31,972751	 2,189427e-06	 0,533484703	   1,5216756	7,580413e-04	 0,537304838	   1,5198101	 3	 3	 6
ENSG00000138379	 0.404324621	MSTN	myostatin [Source:HGNC Symbol;Acc:HGNC:4223]	 4,928053e-03	 0,404324621	   15,936065	 1,670582e-05	 0,404783547	   0,7602125	3,076038e-03	 0,416701862	   0,7583470	 3	 0	 3
ENSG00000138381	 1.316779854	ASNSD1	asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24910]	 9,759592e-06	 1,316779854	  163,370712	 2,299120e-07	 1,319611350	   7,8731418	1,589614e-04	 1,319390179	   7,8750068	 3	 3	 6
ENSG00000138382	 1.200887972	METTL5	methyltransferase 5, N6-adenosine [Source:HGNC Symbol;Acc:HGNC:25006]				 1,378861e-04	 1,200887972	   7,3492254	1,290103e-02	 1,200813266	   7,3510903	 3	 3	 6
ENSG00000138385	 1.260848605	SSB	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	 1,992848e-07	 1,260848605	  455,539816	 5,320350e-09	 1,263687304	  21,9922369	3,107377e-04	 1,263637283	  21,9941010	 3	 3	 6
ENSG00000138395	 1.322058864	CDK15	cyclin dependent kinase 15 [Source:HGNC Symbol;Acc:HGNC:14434]				 3,877697e-02	 1,322058864	   0,6408755				 3	 3	 6
ENSG00000138400	 1.742537092	MDH1B	malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]	 2,478309e-03	 1,742537092	   31,470582	 9,442528e-06	 1,746740621	   1,5110117	3,064076e-03	 1,739296340	   1,5128771	 3	 3	 6
ENSG00000138411	 1.322214625	HECW2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]	 4,808353e-03	 1,322214625	   70,912950	 1,187103e-04	 1,323978446	   3,4059145	2,477698e-02	 1,323451359	   3,4077798	 3	 3	 6
ENSG00000138439	 0.817117620	FAM117B	family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]	 4,125808e-04	 0,817117620	  178,017999	 2,729833e-05	 0,818856498	   8,4233757	5,454293e-03	 0,818985748	   8,4215100	 3	 3	 6
ENSG00000138448	 1.436884396	ITGAV	integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]	 7,971028e-15	 1,436884396	  874,682236	 1,102137e-20	 1,440034160	  42,0773764	2,383464e-04	 1,439948311	  42,0792394	 3	 3	 6
ENSG00000138449	 1.291193178	SLC40A1	solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909]	 3,343307e-09	 1,291193178	  485,757804	 1,573406e-10	 1,293980600	  23,4221726	4,343093e-05	 1,293919535	  23,4240366	 3	 3	 6
ENSG00000138463	 1.592778847	SLC49A4	solute carrier family 49 member 4 [Source:HGNC Symbol;Acc:HGNC:16628]	 3,522124e-07	 1,592778847	  111,923505	 2,130482e-10	 1,596780918	   5,3807769	1,026645e-04	 1,595475500	   5,3826420	 3	 3	 6
ENSG00000138468	 0.725985956	SENP7	SUMO specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:30402]	 1,291885e-07	 0,725985956	  259,119816	 5,062182e-11	 0,727089705	  12,3287101	1,071436e-03	 0,727269240	  12,3268442	 3	 3	 6
ENSG00000138496	 2.828083306	PARP9	poly(ADP-ribose) polymerase family member 9 [Source:HGNC Symbol;Acc:HGNC:24118]	 2,260151e-44	 2,828083306	  414,064151	 1,026292e-62	 2,834010701	  19,8379632	4,159654e-07	 2,830308469	  19,8398276	 3	 3	 6
ENSG00000138587	 1.990345732	MNS1	meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]	 1,182019e-13	 1,990345732	  185,028994	 2,212608e-22	 1,995905504	   8,8816934	1,499196e-04	 1,993563586	   8,8835584	 3	 3	 6
ENSG00000138594	 1.237825111	TMOD3	tropomodulin 3 [Source:HGNC Symbol;Acc:HGNC:11873]	 9,450244e-06	 1,237825111	  311,520607	 2,877449e-07	 1,240511666	  15,0499210	1,604630e-03	 1,240453482	  15,0517855	 3	 3	 6
ENSG00000138600	 1.700755532	SPPL2A	signal peptide peptidase like 2A [Source:HGNC Symbol;Acc:HGNC:30227]	 7,328112e-18	 1,700755532	  338,734129	 2,454568e-24	 1,704539094	  16,2685190	2,403336e-05	 1,703921822	  16,2703836	 3	 3	 6
ENSG00000138604	 1.355691418	GLCE	glucuronic acid epimerase [Source:HGNC Symbol;Acc:HGNC:17855]	 1,282972e-06	 1,355691418	  180,346991	 1,031822e-08	 1,358869830	   8,6910016	2,537268e-04	 1,358607780	   8,6928665	 3	 3	 6
ENSG00000138606	 0.556739707	SHF	Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]	 8,621779e-22	 0,556739707	  369,936645	 1,864112e-28	 0,557856290	  17,6245623	1,887584e-06	 0,558156903	  17,6226961	 3	 3	 6
ENSG00000138613	 1.303153034	APH1B	aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]	 3,952776e-04	 1,303153034	  101,410617	 1,703096e-05	 1,306470835	   4,8955207	5,722910e-04	 1,306148749	   4,8973859	 3	 3	 6
ENSG00000138614	 1.274417254	INTS14	integrator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:25372]	 8,337396e-05	 1,274417254	  158,479021	 2,158863e-06	 1,277438178	   7,6534409	1,778807e-03	 1,277275638	   7,6553059	 3	 3	 6
ENSG00000138615	 1.315043059	CILP	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	 4,336876e-02	 1,315043059	   27,328944	 5,490060e-03	 1,318595773	   1,3197451	4,350092e-03	 1,317292159	   1,3216105	 3	 3	 6
ENSG00000138621	 1.476425902	PPCDC	phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107]	 1,261351e-02	 1,476425902	   29,142827	 5,064923e-04	 1,480001680	   1,4017955	7,476949e-04	 1,476901119	   1,4036608	 3	 3	 6
ENSG00000138622	 0.269650947	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]	 2,838706e-25	 0,269650947	  160,881589	 1,700396e-42	 0,270064978	   7,6796796	5,551508e-07	 0,271827115	   7,6778138	 3	 3	 6
ENSG00000138623	 0.770542048	SEMA7A	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	 4,857070e-06	 0,770542048	  213,933764	 1,131887e-07	 0,772408642	  10,1357337	8,731639e-04	 0,772567466	  10,1338679	 3	 3	 6
ENSG00000138629	 1.308684827	UBL7	ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]	 2,480376e-06	 1,308684827	  198,220349	 5,364486e-08	 1,311540512	   9,5563185	1,569944e-04	 1,311368885	   9,5581833	 3	 3	 6
ENSG00000138641	 0.570745811	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:4876]	 1,935337e-11	 0,570745811	  159,921766	 8,542280e-16	 0,571949128	   7,6180085	4,540635e-06	 0,572603855	   7,6161428	 3	 3	 6
ENSG00000138642	 2.414772097	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:HGNC:26072]	 4,359874e-08	 2,414772097	   68,792583	 1,537559e-15	 2,423683727	   3,3034021	6,072687e-04	 2,410567250	   3,3052674	 3	 3	 6
ENSG00000138646	 1.390664908	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]				 7,764672e-03	 1,390664908	   0,9336916	1,831028e-02	 1,387730608	   0,9355570	 3	 3	 6
ENSG00000138650	 0.661147253	PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	 1,967978e-10	 0,661147253	  243,353552	 3,007243e-14	 0,662910927	  11,5611283	1,681117e-04	 0,663190188	  11,5592624	 3	 3	 6
ENSG00000138653	 0.058213999	NDST4	N-deacetylase and N-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:20779]	 2,183094e-05	 0,058213999	   17,824120	 6,215593e-13	 0,057956800	   0,8523492	9,059194e-04	 0,083220556	   0,8504836	 2	 0	 2
ENSG00000138668	 1.226024663	HNRNPD	heterogeneous nuclear ribonucleoprotein D [Source:HGNC Symbol;Acc:HGNC:5036]	 1,104456e-09	 1,226024663	 1160,145416	 1,273688e-08	 1,228538845	  56,0305768	1,321815e-06	 1,228525105	  56,0324386	 3	 3	 6
ENSG00000138669	 0.665787742	PRKG2	protein kinase cGMP-dependent 2 [Source:HGNC Symbol;Acc:HGNC:9416]				 5,487003e-03	 0,665787742	   0,7622211	9,559724e-03	 0,669919810	   0,7603556	 3	 3	 6
ENSG00000138678	 0.611697507	GPAT3	glycerol-3-phosphate acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28157]	 3,758672e-04	 0,611697507	   66,829078	 8,135400e-08	 0,613224898	   3,1807016	2,182263e-02	 0,614525081	   3,1788360	 3	 3	 6
ENSG00000138696	 1.313697979	BMPR1B	bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]	 6,141553e-05	 1,313697979	  139,971193	 1,069856e-06	 1,316723064	   6,7495216	1,257565e-03	 1,316470544	   6,7513867	 3	 3	 6
ENSG00000138709	 0.773829971	LARP1B	La ribonucleoprotein 1B [Source:HGNC Symbol;Acc:HGNC:24704]	 6,576436e-04	 0,773829971	  100,448021	 4,424079e-05	 0,775596375	   4,7609496	2,176683e-03	 0,775926143	   4,7590839	 3	 3	 6
