ENSID	RatiosMoys_.MT1_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT1_SC.	Flags_tot
ENSG00000117724	 1.656707641	CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	 1,347527e-16	 1,656707641	  883,828246	 8,164672e-36	 1,655935400	 42,5179138	9,024680e-04	 1,65572896	 42,5196988	 3	 3	 6
ENSG00000118193	 1.624386415	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	 1,530002e-06	 1,624386415	   94,807578	 1,607264e-09	 1,623902814	  4,5627657	4,217641e-04	 1,62217925	  4,5645528	 3	 3	 6
ENSG00000118194	 2.496862898	TNNT2	troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]	 2,626689e-62	 2,496862898	 1718,145237	1,590537e-113	 2,495514309	 82,6761634	3,261585e-05	 2,49492111	 82,6779464	 3	 3	 6
ENSG00000118271	 1.682324789	TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	 4,484377e-02	 1,682324789	  889,098640	 5,506965e-38	 1,683314441	 42,9016009				 3	 3	 6
ENSG00000118322	 0.494937969	ATP10B	ATPase phospholipid transporting 10B (putative) [Source:HGNC Symbol;Acc:HGNC:13543]	 2,850074e-06	 0,494937969	   61,814666	 4,764195e-11	 0,495012820	  2,9774244	1,250659e-03	 0,49728823	  2,9756369	 3	 3	 6
ENSG00000118407	 1.650391536	FILIP1	filamin A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21015]	 3,563913e-08	 1,650391536	  122,441821	 1,718337e-11	 1,650675473	  5,8995556	2,484090e-04	 1,64921628	  5,9013426	 3	 3	 6
ENSG00000118503	 1.656135276	TNFAIP3	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	 6,435865e-10	 1,656135276	  171,882403	 1,305563e-14	 1,656115041	  8,2773874	3,379125e-04	 1,65505562	  8,2791743	 3	 3	 6
ENSG00000118729	 2.178385507	CASQ2	calsequestrin 2 [Source:HGNC Symbol;Acc:HGNC:1513]	 8,589542e-25	 2,178385507	  333,252696	 5,299401e-38	 2,177944312	 16,0425148	4,381994e-05	 2,17607799	 16,0443013	 3	 3	 6
ENSG00000118785	 1.920704625	SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	 2,251083e-33	 1,920704625	 1570,694696	 7,346752e-64	 1,920775164	 75,6481997	1,236598e-04	 1,92053773	 75,6499829	 3	 3	 6
ENSG00000119125	 2.115042912	GDA	guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]	 1,928113e-02	 2,115042912	   13,198647	 3,682520e-04	 2,113296441	  0,6345816	8,258479e-03	 2,07289203	  0,6363689	 0	 2	 2
ENSG00000119508	 0.552237861	NR4A3	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	 4,204595e-05	 0,552237861	   50,683156	 2,560303e-08	 0,551870374	  2,4432987	9,874208e-05	 0,55409002	  2,4415113	 3	 3	 6
ENSG00000119919	 7.053462604	NKX2-3	NK2 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:7836]	 1,267033e-08	 7,053462604	   35,298734	 5,673302e-20	 7,056789075	  1,7004298	1,042677e-03	 6,60161822	  1,7022171	 0	 3	 3
ENSG00000120088	 0.650067843	CRHR1	corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:2357]	 3,475692e-02	 0,650067843	   17,887036	 1,835150e-03	 0,649514253	  0,8629108	2,038484e-03	 0,65349574	  0,8611234	 3	 3	 6
ENSG00000120332	 1.821771080	TNN	tenascin N [Source:HGNC Symbol;Acc:HGNC:22942]	 7,739368e-04	 1,821771080	   34,557798	 1,374907e-06	 1,821577765	  1,6640212	1,418576e-03	 1,81317307	  1,6658084	 3	 3	 6
ENSG00000120457	 1.558770090	KCNJ5	potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]				 3,244498e-03	 1,558770090	  0,7350873	4,098703e-02	 1,55044990	  0,7368745	 3	 3	 6
ENSG00000120669	 1.597921671	SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2 [Source:HGNC Symbol;Acc:HGNC:26026]	 2,673546e-05	 1,597921671	   73,463667	 6,991785e-08	 1,597100454	  3,5331657	5,955507e-04	 1,59507621	  3,5349529	 3	 3	 6
ENSG00000120729	 2.623028604	MYOT	myotilin [Source:HGNC Symbol;Acc:HGNC:12399]	 2,830074e-26	 2,623028604	  295,391157	 9,406347e-45	 2,621296405	 14,2112009	9,515630e-05	 2,61723241	 14,2129874	 3	 3	 6
ENSG00000120907	 0.618727842	ADRA1A	adrenoceptor alpha 1A [Source:HGNC Symbol;Acc:HGNC:277]	 2,676320e-02	 0,618727842	   18,563710	 9,738983e-04	 0,618635446	  0,8943203	6,173800e-03	 0,62311523	  0,8925329	 3	 3	 6
ENSG00000121053	 0.658688811	EPX	eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]				 1,012844e-02	 0,658688811	  0,5762280	1,532445e-02	 0,66434640	  0,5744407	 3	 3	 6
ENSG00000121075	 6.326594436	TBX4	T-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11603]	 7,506676e-10	 6,326594436	   42,508743	 5,939805e-22	 6,318240610	  2,0448567	5,042053e-04	 6,02083119	  2,0466440	 0	 3	 3
ENSG00000121152	 1.691928323	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	 8,831558e-10	 1,691928323	  150,727094	 6,020264e-14	 1,691382700	  7,2535991	1,565846e-04	 1,69003165	  7,2553860	 3	 3	 6
ENSG00000121211	 1.714839414	MND1	meiotic nuclear divisions 1 [Source:HGNC Symbol;Acc:HGNC:24839]	 1,107460e-03	 1,714839414	   36,086716	 4,243101e-06	 1,714064186	  1,7364916	1,373841e-03	 1,70806401	  1,7382788	 3	 3	 6
ENSG00000121691	 1.500330230	CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	 4,096085e-09	 1,500330230	  216,840348	 1,786251e-13	 1,500330227	 10,4444817				 3	 3	 6
ENSG00000121858	 1.962179538	TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	 4,393818e-12	 1,962179538	  193,749591	 8,948822e-22	 1,961649547	  9,3264793	1,338602e-03	 1,95954521	  9,3282662	 3	 3	 6
ENSG00000122180	 2.230039408	MYOG	myogenin [Source:HGNC Symbol;Acc:HGNC:7612]	 5,522349e-61	 2,230039408	 1466,569817	 1,126516e-87	 2,229546440	 70,6011882	5,216013e-06	 2,22908242	 70,6029718	 3	 3	 6
ENSG00000122367	 1.666578032	LDB3	LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710]	 1,596698e-12	 1,666578032	  218,165229	 2,032799e-17	 1,666259877	 10,5035310	9,435568e-05	 1,66539691	 10,5053177	 3	 3	 6
ENSG00000122861	 1.590674317	PLAU	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	 1,992881e-05	 1,590674317	   75,713872	 4,329683e-08	 1,590677330	  3,6471487	8,307682e-04	 1,58876110	  3,6489358	 3	 3	 6
ENSG00000122952	 1.691031326	ZWINT	ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]	 2,427085e-14	 1,691031326	  228,913862	 1,612697e-18	 1,690497352	 11,0172352	1,000623e-06	 1,68960959	 11,0190219	 3	 3	 6
ENSG00000123219	 1.649659342	CENPK	centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]	 2,123144e-04	 1,649659342	   50,087687	 8,101557e-07	 1,649162518	  2,4104532	3,245454e-04	 1,64562186	  2,4122404	 3	 3	 6
ENSG00000123329	 2.583817072	ARHGAP9	Rho GTPase activating protein 9 [Source:HGNC Symbol;Acc:HGNC:14130]	 4,578464e-05	 2,583817072	   31,368716	 1,312370e-09	 2,583857298	  1,5109672	3,193047e-04	 2,54819078	  1,5127545	 2	 3	 5
ENSG00000123338	 0.404194130	NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	 3,763025e-03	 0,404194130	   16,544762	 1,063703e-05	 0,404474349	  0,7963905	5,441998e-04	 0,41591411	  0,7946031	 3	 0	 3
ENSG00000123485	 1.516608268	HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	 2,629488e-06	 1,516608268	  161,019542	 2,919114e-11	 1,515211201	  7,7353556	7,920370e-03	 1,51453750	  7,7371424	 3	 3	 6
ENSG00000123572	 1.841721784	NRK	Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391]	 5,465766e-25	 1,841721784	  499,670741	 3,411468e-37	 1,840816614	 24,0411470	3,231810e-05	 1,84019938	 24,0429330	 3	 3	 6
ENSG00000123609	 1.603716932	NMI	N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]	 2,723451e-02	 1,603716932	   18,154922	 1,000835e-03	 1,604156519	  0,8751578	5,221132e-03	 1,59587496	  0,8769451	 3	 3	 6
ENSG00000124159	 0.662701544	MATN4	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]				 1,136056e-06	 0,662701544	  3,1613685				 3	 3	 6
ENSG00000124205	 2.564767022	EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	 2,248487e-14	 2,564767022	  138,958416	 6,853176e-26	 2,563256060	  6,6870461	5,575839e-04	 2,55526362	  6,6888331	 3	 3	 6
ENSG00000124232	 0.645165467	RBPJL	recombination signal binding protein for immunoglobulin kappa J region like [Source:HGNC Symbol;Acc:HGNC:13761]				 8,655813e-03	 0,645165467	  0,5677339				 3	 1	 4
ENSG00000124370	 0.659925927	MCEE	methylmalonyl-CoA epimerase [Source:HGNC Symbol;Acc:HGNC:16732]	 2,397446e-04	 0,659925927	   68,405499	 9,656361e-07	 0,659762599	  3,2959670	5,514624e-03	 0,66075716	  3,2941795	 3	 3	 6
ENSG00000124491	 2.859334013	F13A1	coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]	 3,292226e-07	 2,859334013	   44,033785	 9,744713e-14	 2,859819760	  2,1213081	3,128111e-05	 2,82438745	  2,1230953	 3	 3	 6
ENSG00000124507	 1.599449097	PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	 3,265526e-06	 1,599449097	   90,747872	 6,482044e-09	 1,598714215	  4,3654460	2,879748e-04	 1,59706515	  4,3672331	 3	 3	 6
ENSG00000124701	 1.996405656	APOBEC2	apolipoprotein B mRNA editing enzyme catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:605]	 7,766968e-09	 1,996405656	  100,878765	 8,997967e-15	 1,996088730	  4,8563242	6,583579e-04	 1,99174986	  4,8581113	 3	 3	 6
ENSG00000124713	 0.576871197	GNMT	glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]				 5,654641e-03	 0,576871197	  0,5064114	1,707607e-02	 0,58635927	  0,5046240	 3	 0	 3
ENSG00000124772	 0.654547716	CPNE5	copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]	 9,567520e-07	 0,654547716	  125,142952	 7,555697e-10	 0,654153344	  6,0351517	1,135393e-03	 0,65471347	  6,0333642	 3	 3	 6
ENSG00000124875	 4.366437123	CXCL6	C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]	 6,120090e-04	 4,366437123	   16,915909	 2,218274e-08	 4,367273632	  0,8144602	1,605979e-02	 4,08009721	  0,8162475	 0	 2	 2
ENSG00000125084	 0.513666996	WNT1	Wnt family member 1 [Source:HGNC Symbol;Acc:HGNC:12774]	 4,259795e-14	 0,513666996	  180,757788	 1,545020e-20	 0,513553095	  8,7077098	6,139436e-05	 0,51428060	  8,7059221	 3	 3	 6
ENSG00000125144	 0.445638936	MT1G	metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]	 2,067279e-40	 0,445638936	 1533,206927	 2,568890e-89	 0,445880084	 73,8157785	1,215666e-04	 0,44598970	 73,8139879	 3	 3	 6
ENSG00000125148	 0.470226526	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	 1,121183e-29	 0,470226526	  588,648075	 7,246975e-54	 0,470383212	 28,3456120	1,271328e-04	 0,47064539	 28,3438234	 3	 3	 6
ENSG00000125255	 0.662763712	SLC10A2	solute carrier family 10 member 2 [Source:HGNC Symbol;Acc:HGNC:10906]	 4,898715e-02	 0,662763712	   16,881346	 3,017756e-03	 0,662454678	  0,8137890	1,652716e-02	 0,66639683	  0,8120016	 3	 3	 6
ENSG00000125414	 4.303978633	MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]	 2,052464e-18	 4,303978633	  111,492765	 3,870931e-37	 4,305575214	  5,3714410	1,747259e-04	 4,26026438	  5,3732281	 3	 3	 6
ENSG00000125492	 0.331941487	BARHL1	BarH like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:953]	 6,824579e-08	 0,331941487	   59,863246	 1,844312e-17	 0,331939151	  2,8825706	3,735964e-03	 0,33591354	  2,8807832	 3	 2	 5
ENSG00000125508	 0.568227041	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites [Source:HGNC Symbol;Acc:HGNC:11298]	 2,302278e-03	 0,568227041	   30,047975	 8,852636e-06	 0,567968829	  1,4483028	2,813191e-03	 0,57145903	  1,4465154	 3	 3	 6
ENSG00000125730	 4.433696944	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	 4,599920e-82	 4,433696944	  956,213330	5,832884e-176	 4,435855752	 46,0821584	3,949673e-05	 4,43007318	 46,0839434	 3	 3	 6
ENSG00000125740	 0.601087552	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]				 6,688160e-03	 0,601087552	  0,5097257	1,751791e-03	 0,60955454	  0,5079383	 3	 0	 3
ENSG00000125775	 0.664998854	SDCBP2	syndecan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15756]	 5,688105e-04	 0,664998854	   54,068737	 8,939079e-06	 0,664888489	  2,6050630	5,690146e-04	 0,66611194	  2,6032756	 3	 3	 6
ENSG00000125872	 1.573630879	LRRN4	leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]	 1,797362e-03	 1,573630879	   47,271047	 5,423732e-06	 1,573082056	  2,2745360	2,669856e-02	 1,57020909	  2,2763232	 3	 3	 6
ENSG00000125931	 2.099868227	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986]	 1,674089e-04	 2,099868227	   35,194216	 3,535815e-08	 2,098479100	  1,6926945	9,902179e-04	 2,08337594	  1,6944818	 3	 3	 6
ENSG00000126231	 0.452827922	PROZ	protein Z, vitamin K dependent plasma glycoprotein [Source:HGNC Symbol;Acc:HGNC:9460]	 1,282636e-02	 0,452827922	   14,691768	 7,745666e-05	 0,452600950	  0,7079083	1,512311e-02	 0,46357797	  0,7061209	 3	 0	 3
ENSG00000126778	 2.266612431	SIX1	SIX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10887]	 6,083226e-22	 2,266612431	  304,922542	 8,353839e-38	 2,265573054	 14,6720352	1,848139e-04	 2,26320675	 14,6738217	 3	 3	 6
ENSG00000126787	 1.834073851	DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	 8,392110e-14	 1,834073851	  263,435571	 5,576701e-24	 1,832559238	 12,6662586	7,423883e-04	 1,83141258	 12,6680452	 3	 3	 6
ENSG00000126882	 1.929309734	FAM78A	family with sequence similarity 78 member A [Source:HGNC Symbol;Acc:HGNC:25465]	 5,494204e-14	 1,929309734	  171,535824	 2,127988e-19	 1,928411194	  8,2539941	1,146116e-05	 1,92620237	  8,2557809	 3	 3	 6
ENSG00000127252	 1.680437933	PLAAT1	phospholipase A and acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14922]	 3,780481e-02	 1,680437933	   14,848964	 1,464785e-03	 1,679581539	  0,7145248	1,289030e-02	 1,66661553	  0,7163121	 2	 3	 5
ENSG00000127324	 1.937975648	TSPAN8	tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]	 4,391426e-02	 1,937975648	   63,471410	 1,166445e-10	 1,938497160	  3,0601271				 3	 3	 6
ENSG00000127329	 2.254328372	PTPRB	protein tyrosine phosphatase receptor type B [Source:HGNC Symbol;Acc:HGNC:9665]	 1,203811e-04	 2,254328372	   35,272178	 2,886233e-09	 2,256139479	  1,7012659	5,289411e-03	 2,23634303	  1,7030531	 3	 3	 6
ENSG00000127578	 0.618453381	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]	 1,563054e-05	 0,618453381	   72,695165	 4,675181e-08	 0,618474757	  3,5013357	1,416383e-04	 0,61962827	  3,4995482	 3	 3	 6
ENSG00000127743	 1.852305119	IL17B	interleukin 17B [Source:HGNC Symbol;Acc:HGNC:5982]	 4,875797e-10	 1,852305119	  122,374301	 1,232318e-14	 1,852556337	  5,8951360	7,230975e-05	 1,84997138	  5,8969230	 3	 3	 6
ENSG00000128408	 1.730714829	RIBC2	RIB43A domain with coiled-coils 2 [Source:HGNC Symbol;Acc:HGNC:13241]	 5,713742e-03	 1,730714829	   26,977297	 3,602345e-05	 1,729482606	  1,2971106	1,077025e-02	 1,72110682	  1,2988979	 3	 3	 6
ENSG00000128564	 1.607078085	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	 9,274166e-05	 1,607078085	   68,275578	 1,361185e-07	 1,605665562	  3,2813996	3,847507e-03	 1,60341912	  3,2831868	 3	 3	 6
ENSG00000128610	 1.846420226	FEZF1	FEZ family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:22788]	 2,149223e-05	 1,846420226	   87,248598	 1,018781e-11	 1,844372649	  4,1933426	1,957500e-02	 1,84081616	  4,1951297	 3	 3	 6
ENSG00000128710	 0.389004717	HOXD10	homeobox D10 [Source:HGNC Symbol;Acc:HGNC:5133]	 1,046450e-21	 0,389004717	  296,776024	 4,058027e-44	 0,388688262	 14,3016920	4,842636e-04	 0,38936842	 14,2999040	 3	 3	 6
ENSG00000128713	 0.458102499	HOXD11	homeobox D11 [Source:HGNC Symbol;Acc:HGNC:5134]	 1,197131e-11	 0,458102499	  154,288413	 3,698407e-22	 0,457957911	  7,4330656	1,744398e-03	 0,45900083	  7,4312780	 3	 3	 6
ENSG00000129151	 0.512235663	BBOX1	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	 2,637606e-07	 0,512235663	   72,711324	 1,667383e-11	 0,512269789	  3,5021547	3,794059e-05	 0,51408406	  3,5003672	 3	 3	 6
ENSG00000129152	 2.222835231	MYOD1	myogenic differentiation 1 [Source:HGNC Symbol;Acc:HGNC:7611]	 8,245880e-32	 2,222835231	  414,389189	 7,714044e-46	 2,222185666	 19,9468970	8,368124e-06	 2,22056523	 19,9486832	 3	 3	 6
ENSG00000129170	 2.169132687	CSRP3	cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]	 7,349030e-04	 2,169132687	   29,386836	 8,062587e-08	 2,169136700	  1,4157872	1,039962e-02	 2,14867083	  1,4175745	 2	 3	 5
ENSG00000129173	 2.001466140	E2F8	E2F transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24727]	 9,559290e-10	 2,001466140	  119,783998	 2,006958e-16	 1,999649290	  5,7592204	8,347429e-04	 1,99596066	  5,7610074	 3	 3	 6
ENSG00000129226	 0.665862591	CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	 6,551704e-08	 0,665862591	  195,622481	 1,998701e-12	 0,665977539	  9,4198613	2,301125e-03	 0,66631462	  9,4180736	 3	 3	 6
ENSG00000129455	 1.734525194	KLK8	kallikrein related peptidase 8 [Source:HGNC Symbol;Acc:HGNC:6369]	 4,666141e-02	 1,734525194	   12,669254	 2,440377e-03	 1,734891854	  0,6103374	7,068215e-03	 1,71707174	  0,6121247	 1	 3	 4
ENSG00000129465	 0.664481528	RIPK3	receptor interacting serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:10021]				 3,900820e-03	 0,664481528	  0,7529395				 3	 3	 6
ENSG00000129467	 0.647498029	ADCY4	adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]	 1,772250e-03	 0,647498029	   46,463043	 1,146595e-05	 0,647092797	  2,2411225	1,558645e-02	 0,64865403	  2,2393351	 3	 3	 6
ENSG00000129675	 1.721365454	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6 [Source:HGNC Symbol;Acc:HGNC:685]	 6,014129e-08	 1,721365454	  113,322420	 6,154791e-12	 1,720083745	  5,4490922	5,284713e-04	 1,71812476	  5,4508792	 3	 3	 6
ENSG00000129810	 1.650653289	SGO1	shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088]	 1,945424e-03	 1,650653289	   41,306035	 3,689134e-06	 1,650270521	  1,9877440	1,697104e-02	 1,64596697	  1,9895312	 3	 3	 6
ENSG00000129910	 2.090435211	CDH15	cadherin 15 [Source:HGNC Symbol;Acc:HGNC:1754]	 1,781010e-32	 2,090435211	  826,180135	 8,699188e-62	 2,089623393	 39,7613448	1,438005e-04	 2,08898205	 39,7631300	 3	 3	 6
ENSG00000130234	 0.448465352	ACE2	angiotensin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13557]	 3,684408e-11	 0,448465352	  167,885221	 9,926607e-24	 0,448980889	  8,0784734	2,515222e-03	 0,44997062	  8,0766857	 3	 3	 6
ENSG00000130383	 0.419723791	FUT5	fucosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4016]	 3,086982e-06	 0,419723791	   47,294786	 1,024872e-11	 0,419452275	  2,2788980	6,236255e-04	 0,42330594	  2,2771106	 3	 3	 6
ENSG00000130513	 0.611406686	GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	 1,523734e-02	 0,611406686	  167,271576	 6,059235e-14	 0,611386892	  8,0542001				 3	 3	 6
ENSG00000130592	 1.723264369	LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	 1,095494e-02	 1,723264369	   21,001647	 1,925673e-04	 1,722292660	  1,0101011	9,460779e-04	 1,71179699	  1,0118884	 3	 3	 6
ENSG00000130598	 1.749699867	TNNI2	troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]	 8,258087e-18	 1,749699867	  375,406723	 5,211765e-28	 1,749785335	 18,0804834	1,585830e-04	 1,74914083	 18,0822698	 3	 3	 6
ENSG00000130600	 1.554296322	H19	H19 imprinted maternally expressed transcript [Source:HGNC Symbol;Acc:HGNC:4713]	 1,251671e-34	 1,554296322	 5390,003865	 1,538674e-40	 1,553630646	259,3047105	1,133305e-05	 1,55360712	259,3064832	 3	 3	 6
ENSG00000130649	 0.665124450	CYP2E1	cytochrome P450 family 2 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:2631]	 9,093911e-04	 0,665124450	   52,290428	 1,105940e-05	 0,664682373	  2,5223165	3,226266e-03	 0,66594724	  2,5205291	 3	 3	 6
ENSG00000130701	 2.172296058	RBBP8NL	RBBP8 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16144]	 5,318926e-04	 2,172296058	   29,209339	 1,770762e-07	 2,170276353	  1,4045762	4,037837e-03	 2,14960894	  1,4063635	 3	 3	 6
ENSG00000130711	 0.609478254	PRDM12	PR/SET domain 12 [Source:HGNC Symbol;Acc:HGNC:13997]	 6,328965e-03	 0,609478254	   31,694040	 3,583798e-05	 0,609620027	  1,5260045	2,136943e-02	 0,61237106	  1,5242171	 3	 3	 6
ENSG00000131153	 1.688394380	GINS2	GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]	 1,253659e-07	 1,688394380	  130,452495	 2,010436e-12	 1,686922944	  6,2701819	2,653822e-03	 1,68538187	  6,2719689	 3	 3	 6
ENSG00000131183	 0.552502731	SLC34A1	solute carrier family 34 member 1 [Source:HGNC Symbol;Acc:HGNC:11019]	 3,734860e-03	 0,552502731	  874,127235	 1,128409e-45	 0,552795355	 42,0754193	9,654146e-03	 0,55292427	 42,0736302	 3	 3	 6
ENSG00000131386	 0.506102703	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]	 4,325768e-03	 0,506102703	   22,782190	 9,747679e-06	 0,505981901	  1,0974941	1,371504e-02	 0,51186904	  1,0957067	 3	 3	 6
ENSG00000131480	 0.612520992	AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	 3,408873e-04	 0,612520992	   46,657829	 1,830676e-06	 0,612232374	  2,2490601	7,280774e-05	 0,61407967	  2,2472727	 3	 3	 6
ENSG00000131730	 1.778389461	CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	 1,904104e-04	 1,778389461	   42,541998	 3,300452e-07	 1,778340959	  2,0486530	4,003571e-05	 1,77223329	  2,0504402	 3	 3	 6
ENSG00000131747	 1.579037293	TOP2A	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	 3,365798e-18	 1,579037293	 1177,537766	 6,493934e-33	 1,578246856	 56,6374846	4,693283e-04	 1,57812856	 56,6392687	 3	 3	 6
ENSG00000131771	 0.616041390	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]	 6,715633e-06	 0,616041390	  123,806050	 4,886788e-11	 0,616349550	  5,9577728	1,443316e-02	 0,61703510	  5,9559853	 3	 3	 6
ENSG00000132423	 1.586367128	COQ3	coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]	 5,624276e-03	 1,586367128	   32,740653	 6,036877e-05	 1,585300308	  1,5738882	1,083935e-02	 1,58096732	  1,5756755	 3	 3	 6
ENSG00000132429	 1.984346704	POPDC3	popeye domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17649]	 1,020619e-02	 1,984346704	   17,676375	 7,957762e-05	 1,981910683	  0,8496680	6,394494e-03	 1,95835733	  0,8514553	 1	 3	 4
ENSG00000132681	 0.560577814	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:14073]	 7,840532e-03	 0,560577814	   21,661262	 7,509177e-05	 0,560348717	  1,0438723	1,922538e-03	 0,56533620	  1,0420849	 3	 3	 6
ENSG00000132702	 0.493100316	HAPLN2	hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]	 3,077464e-04	 0,493100316	   32,296573	 1,749242e-07	 0,492855838	  1,5563212	7,931856e-05	 0,49722802	  1,5545338	 3	 3	 6
ENSG00000132744	 0.622227573	ACY3	aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104]	 3,590474e-02	 0,622227573	   17,883400	 1,232624e-03	 0,622520970	  0,8607377	2,177862e-02	 0,62708782	  0,8589504	 3	 3	 6
ENSG00000132832	 0.457206606	---	novel transcript	 1,557752e-02	 0,457206606	   13,020429	 2,616413e-04	 0,457175385	  0,6272788	4,983812e-04	 0,46934443	  0,6254914	 3	 0	 3
