ENSID	RatiosMoys_.d42._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d42.	Flags_tot
ENSG00000083099	7.549657e-01	LYRM2	LYR motif containing 2 [Source:HGNC Symbol;Acc:HGNC:25229]	 6,242944e-09	7,549657e-01	2,946788e+02	 1,021433e-11	7,641878e-01	  13,4327677	4,856961e-05	7,643513e-01	  13,4285711	 3	 3	 6
ENSG00000083290	1.251639e+00	ULK2	unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]	 4,016096e-05	1,251639e+00	1,781930e+02	 4,161925e-08	1,266816e+00	   8,9527453	1,907870e-03	1,266768e+00	   8,9569410	 3	 3	 6
ENSG00000083454	5.197424e-01	P2RX5	purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]	 4,212150e-02	5,197424e-01	1,289066e+01	 1,626074e-03	5,271314e-01	   0,6003816				 3	 0	 3
ENSG00000083535	1.203143e+00	PIBF1	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]				 6,219162e-04	1,203143e+00	   3,8550237	1,869706e-03	1,203132e+00	   3,8592198	 3	 3	 6
ENSG00000083642	1.866860e+00	PDS5B	PDS5 cohesin associated factor B [Source:HGNC Symbol;Acc:HGNC:20418]	 2,919203e-51	1,866860e+00	1,085730e+03	 4,111638e-77	1,889801e+00	  52,7962740	4,667089e-06	1,889546e+00	  52,8004672	 3	 3	 6
ENSG00000083845	1.312852e+00	RPS5	ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]	 3,173768e-20	1,312852e+00	1,528807e+03	 9,138187e-24	1,328182e+00	  76,0082022	3,673804e-05	1,328169e+00	  76,0123927	 3	 3	 6
ENSG00000084090	7.947182e-01	STARD7	StAR related lipid transfer domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18063]	 5,909189e-11	7,947182e-01	6,631005e+02	 2,364390e-12	8,042179e-01	  29,9616295	3,368689e-05	8,042731e-01	  29,9574329	 3	 3	 6
ENSG00000084112	1.251157e+00	SSH1	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	 4,791267e-06	1,251157e+00	2,486638e+02	 1,000059e-09	1,266515e+00	  12,4966950	4,690053e-04	1,266481e+00	  12,5008903	 3	 3	 6
ENSG00000084207	1.368170e+00	GSTP1	glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]	 1,755626e-18	1,368170e+00	2,321655e+03	 1,218816e-32	1,384426e+00	 114,8363201	2,177200e-04	1,384412e+00	 114,8405080	 3	 3	 6
ENSG00000084453	4.974697e-01	SLCO1A2	solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]	 3,969986e-11	4,974697e-01	1,343419e+02	 1,213278e-19	5,025967e-01	   6,3079823	9,046208e-04	5,037778e-01	   6,3037856	 3	 3	 6
ENSG00000084628	2.988878e+00	NKAIN1	sodium/potassium transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:HGNC:25743]	 2,456085e-09	2,988878e+00	6,690222e+01	 2,356377e-19	3,022064e+00	   3,2286581	1,419587e-03	2,997511e+00	   3,2328543	 3	 3	 6
ENSG00000084636	6.155716e+00	COL16A1	collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]	 0,000000e+00	6,155716e+00	9,089842e+03	 0,000000e+00	6,224084e+00	 436,7387143	1,807847e-07	6,222777e+00	 436,7428873	 3	 3	 6
ENSG00000084674	6.199967e-03	APOB	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]	2,585072e-108	6,199967e-03	1,212000e+03	 0,000000e+00	6,284180e-03	  57,3475868	1,329072e-04	6,730859e-03	  57,3433879	 3	 0	 3
ENSG00000084676	1.223323e+00	NCOA1	nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:7668]	 4,463809e-06	1,223323e+00	3,617815e+02	 2,500379e-10	1,238518e+00	  18,3046567	3,489324e-03	1,238505e+00	  18,3088515	 3	 3	 6
ENSG00000084710	2.054943e+00	EFR3B	EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]	 8,728993e-20	2,054943e+00	2,737650e+02	 2,265353e-37	2,080308e+00	  13,2830751	2,196651e-04	2,078743e+00	  13,2872707	 3	 3	 6
ENSG00000084731	1.993986e+00	KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]	 3,310138e-35	1,993986e+00	4,777129e+02	 1,090469e-53	2,017496e+00	  23,1730847	1,332685e-06	2,016710e+00	  23,1772797	 3	 3	 6
ENSG00000084764	6.342569e-01	MAPRE3	microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]	 4,661245e-12	6,342569e-01	2,151112e+02	 5,295518e-17	6,417712e-01	   9,9838388	2,722259e-05	6,422007e-01	   9,9796421	 3	 3	 6
ENSG00000084774	1.684565e+00	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:HGNC Symbol;Acc:HGNC:1424]	 7,157521e-46	1,684565e+00	1,180120e+03	 1,691983e-60	1,704628e+00	  57,5604821	1,883770e-06	1,704492e+00	  57,5646749	 3	 3	 6
ENSG00000085063	8.265092e-01	CD59	CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689]	 1,547564e-07	8,265092e-01	7,750212e+02							 3	 3	 6
ENSG00000085117	1.983969e+00	CD82	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	 9,748646e-09	1,983969e+00	8,677575e+01	 1,432948e-14	2,007039e+00	   4,2095157	2,199037e-05	2,002830e+00	   4,2137118	 3	 3	 6
ENSG00000085224	1.226407e+00	ATRX	ATRX chromatin remodeler [Source:HGNC Symbol;Acc:HGNC:886]	 2,737180e-08	1,226407e+00	4,942549e+02	 1,377077e-11	1,241279e+00	  24,9515287	3,905738e-05	1,241269e+00	  24,9557229	 3	 3	 6
ENSG00000085231	7.260769e-01	AK6	adenylate kinase 6 [Source:HGNC Symbol;Acc:HGNC:49151]	 8,634712e-07	7,260769e-01	1,553459e+02	 3,142563e-09	7,343303e-01	   7,1416840	3,023061e-04	7,347009e-01	   7,1374875	 3	 3	 6
ENSG00000085276	6.623958e-01	MECOM	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	 7,002678e-15	6,623958e-01	3,599063e+02	 1,311256e-21	6,702838e-01	  16,6579741	1,756914e-04	6,705085e-01	  16,6537773	 3	 3	 6
ENSG00000085365	7.941460e-01	SCAMP1	secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]	 2,724227e-05	7,941460e-01	1,646749e+02	 1,213138e-06	8,038314e-01	   7,4345332	1,060081e-04	8,040545e-01	   7,4303368	 3	 3	 6
ENSG00000085433	1.230922e+00	WDR47	WD repeat domain 47 [Source:HGNC Symbol;Acc:HGNC:29141]	 2,629962e-02	1,230922e+00	4,606339e+01	 1,952237e-03	1,245739e+00	   2,3233595	1,460686e-02	1,245619e+00	   2,3275557	 3	 3	 6
ENSG00000085465	7.058908e-01	OVGP1	oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]	 4,809304e-02	7,058908e-01	1,970185e+01	 6,483967e-03	7,136528e-01	   0,9094882	2,304402e-03	7,169106e-01	   0,9052917	 3	 3	 6
ENSG00000085511	1.243028e+00	MAP3K4	mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]	 1,628566e-05	1,243028e+00	1,900642e+02	 3,947368e-08	1,257740e+00	   9,5512044	8,758871e-05	1,257702e+00	   9,5554000	 3	 3	 6
ENSG00000085514	6.128678e-01	PILRA	paired immunoglobin like type 2 receptor alpha [Source:HGNC Symbol;Acc:HGNC:20396]	 4,190098e-07	6,128678e-01	9,862919e+01	 1,280038e-10	6,199583e-01	   4,5902002	1,665232e-04	6,209875e-01	   4,5860036	 3	 3	 6
ENSG00000085552	1.479322e+00	IGSF9	immunoglobulin superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:18132]	 1,796934e-10	1,479322e+00	2,286700e+02	 9,726659e-17	1,496232e+00	  11,2214845	1,875745e-04	1,495941e+00	  11,2256802	 3	 3	 6
ENSG00000085563	2.709527e+00	ABCB1	ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]	 2,493338e-46	2,709527e+00	8,723118e+02	5,338511e-127	2,743877e+00	  42,1177894	9,282005e-05	2,742483e+00	  42,1219834	 3	 3	 6
ENSG00000085662	2.109634e+00	AKR1B1	aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381]	 8,582326e-51	2,109634e+00	8,034116e+02	 3,172656e-83	2,135603e+00	  38,9416319	2,864263e-06	2,135006e+00	  38,9458260	 3	 3	 6
ENSG00000085733	7.494219e-01	CTTN	cortactin [Source:HGNC Symbol;Acc:HGNC:3338]	 9,856195e-18	7,494219e-01	1,305064e+03	 1,624277e-21	7,581113e-01	  59,7008497	1,360376e-04	7,581496e-01	  59,6966523	 3	 3	 6
ENSG00000085741	2.751734e+00	WNT11	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]	 1,431358e-10	2,751734e+00	8,820994e+01	 5,170583e-22	2,779336e+00	   4,2501579	1,361265e-03	2,765037e+00	   4,2543540	 3	 3	 6
ENSG00000085788	1.337996e+00	DDHD2	DDHD domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29106]	 9,676226e-09	1,337996e+00	2,715124e+02	 1,175194e-13	1,354142e+00	  13,4806189	3,551147e-04	1,354050e+00	  13,4848143	 3	 3	 6
ENSG00000085831	1.614502e+00	TTC39A	tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]	 4,114386e-06	1,614502e+00	9,159143e+01	 9,629557e-11	1,633710e+00	   4,4731953	1,410228e-03	1,632358e+00	   4,4773914	 3	 3	 6
ENSG00000085840	2.394719e+00	ORC1	origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]	 2,225225e-11	2,394719e+00	1,098836e+02	 1,638208e-22	2,428098e+00	   5,3244985	8,214444e-04	2,420942e+00	   5,3286946	 3	 3	 6
ENSG00000085871	8.184945e-01	MGST2	microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]	 3,522981e-03	8,184945e-01	8,801475e+01	 4,962536e-04	8,280000e-01	   3,9539947	8,309585e-03	8,283448e-01	   3,9497983	 3	 3	 6
ENSG00000085978	7.681862e-01	ATG16L1	autophagy related 16 like 1 [Source:HGNC Symbol;Acc:HGNC:21498]	 6,086718e-05	7,681862e-01	1,341907e+02	 8,845542e-07	7,774241e-01	   6,1025937	1,045254e-03	7,777532e-01	   6,0983972	 3	 3	 6
ENSG00000085982	7.103760e-01	USP40	ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]	 2,774460e-12	7,103760e-01	5,476511e+02	 2,780356e-21	7,185720e-01	  25,2137383	1,070223e-03	7,186871e-01	  25,2095413	 3	 3	 6
ENSG00000085998	7.534975e-01	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]	 1,417426e-13	7,534975e-01	5,683945e+02	 3,081398e-16	7,623894e-01	  25,9600929	1,201855e-05	7,624750e-01	  25,9558960	 3	 3	 6
ENSG00000085999	1.270188e+00	RAD54L	RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]	 5,143216e-03	1,270188e+00	6,390982e+01	 1,283286e-04	1,286331e+00	   3,2074685	3,008977e-03	1,286150e+00	   3,2116646	 3	 3	 6
ENSG00000086015	1.390665e+00	MAST2	microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]	 2,227937e-17	1,390665e+00	6,008205e+02	 5,872707e-24	1,406916e+00	  29,6611013	2,844869e-05	1,406852e+00	  29,6652956	 3	 3	 6
ENSG00000086061	8.086936e-01	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]	 3,139429e-08	8,086936e-01	8,819729e+02	 1,030404e-11	8,186568e-01	  39,5972431	3,187619e-03	8,186940e-01	  39,5930464	 3	 3	 6
ENSG00000086062	1.353666e+00	B4GALT1	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	 5,093894e-21	1,353666e+00	1,224089e+03	 1,627634e-26	1,369571e+00	  60,6107872	5,950323e-06	1,369548e+00	  60,6149790	 3	 3	 6
ENSG00000086159	2.522283e-01	AQP6	aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]	 7,345600e-51	2,522283e-01	4,318083e+02	5,197259e-103	2,549439e-01	  20,3876036	4,569474e-05	2,556883e-01	  20,3834064	 3	 3	 6
ENSG00000086289	2.245217e+00	EPDR1	ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572]	 8,510843e-20	2,245217e+00	1,945554e+02	 5,339444e-32	2,272456e+00	   9,4166254	1,793834e-06	2,269296e+00	   9,4208213	 3	 3	 6
ENSG00000086300	1.527134e+00	SNX10	sorting nexin 10 [Source:HGNC Symbol;Acc:HGNC:14974]	 7,159068e-05	1,527134e+00	1,013440e+02	 5,219761e-10	1,543068e+00	   4,9556069	1,943839e-02	1,542237e+00	   4,9598030	 3	 3	 6
ENSG00000086475	1.209079e+00	SEPHS1	selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685]	 1,566763e-06	1,209079e+00	3,289321e+02	 3,200099e-09	1,223684e+00	  16,6726196	5,245041e-05	1,223675e+00	  16,6768145	 3	 3	 6
ENSG00000086504	7.980513e-01	MRPL28	mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]	 1,550209e-07	7,980513e-01	3,102527e+02	 3,746027e-09	8,072535e-01	  14,0338470	1,869769e-04	8,073686e-01	  14,0296504	 3	 3	 6
ENSG00000086544	7.247943e-01	ITPKC	inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897]	 2,865233e-08	7,247943e-01	2,198583e+02	 8,886031e-12	7,328465e-01	  10,1180307	7,609284e-04	7,331104e-01	  10,1138341	 3	 3	 6
ENSG00000086570	2.083755e+00	FAT2	FAT atypical cadherin 2 [Source:HGNC Symbol;Acc:HGNC:3596]	 2,478561e-18	2,083755e+00	2,916556e+02	 2,752632e-40	2,111458e+00	  14,1557088	4,069449e-04	2,109894e+00	  14,1599044	 3	 3	 6
ENSG00000086589	8.243478e-01	RBM22	RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503]	 6,123606e-06	8,243478e-01	2,954450e+02							 3	 3	 6
ENSG00000086696	3.750902e+00	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	 7,604493e-16	3,750902e+00	8,963583e+01	 3,342975e-29	3,792504e+00	   4,3138614	1,336791e-06	3,756450e+00	   4,3180576	 3	 3	 6
ENSG00000086967	6.309864e+00	MYBPC2	myosin binding protein C2 [Source:HGNC Symbol;Acc:HGNC:7550]	 2,086359e-33	6,309864e+00	1,725210e+02	 5,586719e-68	6,386735e+00	   8,2850671	6,523833e-05	6,314388e+00	   8,2892631	 3	 3	 6
ENSG00000086991	6.368112e-01	NOX4	NADPH oxidase 4 [Source:HGNC Symbol;Acc:HGNC:7891]	 2,491659e-08	6,368112e-01	1,386086e+02	 2,223866e-12	6,444711e-01	   6,4284569	1,492372e-04	6,451296e-01	   6,4242603	 3	 3	 6
ENSG00000087076	3.833287e-01	HSD17B14	hydroxysteroid 17-beta dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:23238]	 8,503207e-48	3,833287e-01	4,574756e+02	 5,029081e-71	3,878738e-01	  21,5153703	1,354133e-07	3,883713e-01	  21,5111731	 3	 3	 6
ENSG00000087085	1.285507e+00	ACHE	acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108]	 3,520933e-03	1,285507e+00	7,081633e+01	 5,009555e-05	1,299715e+00	   3,5254893	1,093729e-02	1,299518e+00	   3,5296854	 3	 3	 6
ENSG00000087086	8.019586e-01	FTL	ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]	 3,370315e-16	8,019586e-01	2,569427e+03	 9,798982e-16	8,114032e-01	 115,9425703	7,269038e-06	8,114167e-01	 115,9383731	 3	 3	 6
ENSG00000087095	3.705562e-01	NLK	nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]	 8,060213e-93	3,705562e-01	1,115206e+03	4,075853e-138	3,749552e-01	  52,4760406	1,192386e-06	3,751669e-01	  52,4718422	 3	 3	 6
ENSG00000087111	6.306539e-01	PIGS	phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937]	 2,656642e-35	6,306539e-01	1,061124e+03	 1,556864e-43	6,381698e-01	  49,2500905	7,326345e-07	6,382584e-01	  49,2458927	 3	 3	 6
ENSG00000087116	5.198559e+00	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2 [Source:HGNC Symbol;Acc:HGNC:218]	2,592646e-123	5,198559e+00	1,316762e+03	3,131255e-306	5,258579e+00	  63,3275958	1,953047e-05	5,252648e+00	  63,3317888	 3	 3	 6
ENSG00000087157	7.922963e-01	PGS1	phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]	 9,418025e-06	7,922963e-01	1,871893e+02	 2,654406e-07	8,014112e-01	   8,4838396	8,544893e-04	8,016103e-01	   8,4796432	 3	 3	 6
ENSG00000087191	8.124048e-01	PSMC5	proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]	 4,304128e-08	8,124048e-01	4,879960e+02	 1,072550e-09	8,218459e-01	  21,9603449	3,541117e-04	8,219114e-01	  21,9561484	 3	 3	 6
ENSG00000087245	5.297130e+00	MMP2	matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]	 0,000000e+00	5,297130e+00	1,138190e+04	 0,000000e+00	5,359977e+00	 547,2191298	5,328792e-11	5,359256e+00	 547,2232968	 3	 3	 6
ENSG00000087253	1.359755e+00	LPCAT2	lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]	 1,374202e-02	1,359755e+00	3,502018e+01	 6,381172e-04	1,376230e+00	   1,7353546	2,895423e-04	1,375372e+00	   1,7395509	 3	 3	 6
ENSG00000087263	1.307699e+00	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]	 2,188489e-06	1,307699e+00	1,801607e+02	 1,015677e-09	1,323311e+00	   8,9696696	1,719271e-04	1,323209e+00	   8,9738653	 3	 3	 6
ENSG00000087266	2.092002e+00	SH3BP2	SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]	 2,195719e-66	2,092002e+00	1,063131e+03	 4,926461e-96	2,116266e+00	  51,5144736	2,212522e-06	2,115832e+00	  51,5186670	 3	 3	 6
ENSG00000087301	1.294980e+00	TXNDC16	thioredoxin domain containing 16 [Source:HGNC Symbol;Acc:HGNC:19965]	 7,147919e-03	1,294980e+00	5,452829e+01	 1,823687e-04	1,311554e+00	   2,7266615	3,471609e-03	1,311261e+00	   2,7308577	 3	 3	 6
ENSG00000087302	1.227733e+00	RTRAF	RNA transcription, translation and transport factor [Source:HGNC Symbol;Acc:HGNC:23169]	 1,677658e-07	1,227733e+00	4,491786e+02	 2,432220e-11	1,242807e+00	  22,6842686	2,678868e-04	1,242795e+00	  22,6884630	 3	 3	 6
ENSG00000087303	1.371846e+00	NID2	nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]	 4,557514e-12	1,371846e+00	1,120292e+03	 6,403784e-28	1,389424e+00	  55,5437588	1,417762e-03	1,389394e+00	  55,5479511	 3	 3	 6
ENSG00000087338	8.182879e-01	GMCL1	germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]	 3,010559e-03	8,182879e-01	9,356379e+01	 4,009551e-04	8,281764e-01	   4,1925666	7,174871e-03	8,285011e-01	   4,1883702	 3	 3	 6
ENSG00000087494	4.267290e+00	PTHLH	parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]	 8,332309e-05	4,267290e+00	2,343108e+01	 9,641314e-11	4,293510e+00	   1,1243690	1,362107e-02	4,107993e+00	   1,1285653	 0	 3	 3
ENSG00000087495	3.395471e+00	PHACTR3	phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:HGNC:15833]	 1,128667e-23	3,395471e+00	1,593882e+02	 2,121622e-42	3,435512e+00	   7,6780641	1,561696e-05	3,420163e+00	   7,6822601	 3	 3	 6
ENSG00000087586	1.430680e+00	AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	 2,432506e-04	1,430680e+00	7,360102e+01	 4,164351e-07	1,449176e+00	   3,6338970	1,206488e-03	1,448490e+00	   3,6380932	 3	 3	 6
ENSG00000087589	3.618178e+00	CASS4	Cas scaffold protein family member 4 [Source:HGNC Symbol;Acc:HGNC:15878]	 3,312566e-09	3,618178e+00	4,876900e+01	 6,762134e-18	3,661997e+00	   2,3491086	3,624178e-06	3,602670e+00	   2,3533049	 2	 3	 5
ENSG00000087903	1.645128e+00	RFX2	regulatory factor X2 [Source:HGNC Symbol;Acc:HGNC:9983]	 1,890481e-10	1,645128e+00	1,561360e+02	 1,793997e-16	1,664142e+00	   7,6177516	1,345676e-05	1,663251e+00	   7,6219475	 3	 3	 6
ENSG00000088038	7.744285e-01	CNOT3	CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]	 1,573997e-11	7,744285e-01	6,539618e+02	 1,533483e-14	7,835706e-01	  29,7301425	3,216069e-04	7,836354e-01	  29,7259458	 3	 3	 6
ENSG00000088179	1.319671e+00	PTPN4	protein tyrosine phosphatase non-receptor type 4 [Source:HGNC Symbol;Acc:HGNC:9656]	 2,945537e-04	1,319671e+00	9,452240e+01	 1,180836e-06	1,335934e+00	   4,7055841	1,057584e-03	1,335713e+00	   4,7097802	 3	 3	 6
ENSG00000088280	1.996325e+00	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]	 3,363727e-58	1,996325e+00	9,455278e+02	 1,929407e-82	2,019574e+00	  45,8622159	1,359420e-06	2,019175e+00	  45,8664095	 3	 3	 6
ENSG00000088305	1.273538e+00	DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	 1,386700e-03	1,273538e+00	9,004296e+01	 1,000380e-05	1,289449e+00	   4,5124801	3,880369e-03	1,289315e+00	   4,5166761	 3	 3	 6
ENSG00000088325	2.459061e+00	TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	 2,877022e-63	2,459061e+00	7,861020e+02	1,943410e-104	2,490078e+00	  38,0208201	3,142234e-06	2,488975e+00	  38,0250143	 3	 3	 6
ENSG00000088340	3.148277e-01	FER1L4	fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801]	 2,935291e-27	3,148277e-01	4,020696e+02	 1,452778e-80	3,180309e-01	  18,9979997	2,903374e-03	3,187129e-01	  18,9938025	 3	 3	 6
ENSG00000088356	1.241570e+00	PDRG1	p53 and DNA damage regulated 1 [Source:HGNC Symbol;Acc:HGNC:16119]	 2,404753e-03	1,241570e+00	8,385902e+01	 6,324286e-05	1,255600e+00	   4,2062506	8,411088e-04	1,255518e+00	   4,2104467	 3	 3	 6
ENSG00000088386	2.214753e-01	SLC15A1	solute carrier family 15 member 1 [Source:HGNC Symbol;Acc:HGNC:10920]	 8,806677e-10	2,214753e-01	4,933150e+01	 1,279430e-19	2,241258e-01	   2,3280017	5,118265e-05	2,310924e-01	   2,3238052	 3	 0	 3
ENSG00000088538	2.142473e+00	DOCK3	dedicator of cytokinesis 3 [Source:HGNC Symbol;Acc:HGNC:2989]	 4,957396e-03	2,142473e+00	1,974544e+01	 7,456888e-06	2,175268e+00	   0,9592238	8,920595e-03	2,149800e+00	   0,9634201	 1	 3	 4
ENSG00000088543	1.298698e+00	C3orf18	chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]	 6,072866e-04	1,298698e+00	9,723624e+01	 2,494628e-06	1,312918e+00	   4,8315534	6,618298e-03	1,312750e+00	   4,8357494	 3	 3	 6
ENSG00000088726	3.496260e-01	TMEM40	transmembrane protein 40 [Source:HGNC Symbol;Acc:HGNC:25620]	 1,137681e-21	3,496260e-01	1,768548e+02	 1,270569e-37	3,536070e-01	   8,3279296	2,870724e-05	3,550205e-01	   8,3237329	 3	 3	 6
ENSG00000088756	5.642906e-01	ARHGAP28	Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]	 2,286687e-41	5,642906e-01	2,264059e+03	 7,611806e-79	5,713522e-01	 105,4690345	1,176870e-04	5,714071e-01	 105,4648346	 3	 3	 6
ENSG00000088766	1.247564e+00	CRLS1	cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148]	 1,341152e-04	1,247564e+00	1,761396e+02	 6,407113e-08	1,262379e+00	   8,8442567	5,134652e-03	1,262334e+00	   8,8484523	 3	 3	 6
ENSG00000088812	8.170624e-01	ATRN	attractin [Source:HGNC Symbol;Acc:HGNC:885]	 4,618839e-09	8,170624e-01	6,086479e+02	 7,643829e-10	8,270144e-01	  27,2655758	7,337193e-05	8,270649e-01	  27,2613793	 3	 3	 6
ENSG00000088826	2.156767e+00	SMOX	spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862]	 2,675343e-24	2,156767e+00	2,579258e+02	 2,495204e-38	2,182060e+00	  12,4922808	1,921588e-06	2,180031e+00	  12,4964765	 3	 3	 6
ENSG00000088836	2.460615e-01	SLC4A11	solute carrier family 4 member 11 [Source:HGNC Symbol;Acc:HGNC:16438]	 7,725386e-14	2,460615e-01	7,605105e+01	 1,138542e-25	2,488736e-01	   3,5919618	1,999690e-06	2,531445e-01	   3,5877653	 3	 3	 6
ENSG00000088881	2.466922e+00	EBF4	EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278]	 1,456995e-69	2,466922e+00	1,025211e+03	8,109729e-123	2,494123e+00	  49,5182419	1,086673e-05	2,493270e+00	  49,5224355	 3	 3	 6
ENSG00000088882	4.987604e-01	CPXM1	carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]	3,006318e-117	4,987604e-01	1,530079e+04	5,642845e-170	5,045166e-01	 716,7639137	1,700361e-06	5,045269e-01	 716,7596923	 3	 3	 6
ENSG00000088899	7.772751e-01	LZTS3	leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139]	 6,918790e-05	7,772751e-01	2,900220e+02	 3,918062e-10	7,866547e-01	  13,1562301	3,474677e-02	7,867979e-01	  13,1520335	 3	 3	 6
ENSG00000088992	1.652653e-01	TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	 8,098670e-41	1,652653e-01	2,116506e+02	 1,346428e-74	1,671362e-01	  10,0050622	1,658050e-06	1,689886e-01	  10,0008654	 3	 3	 6
