ENSID	RatiosMoys_.MT1_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT1_SC.	Flags_tot
ENSG00000130700	 1.357269785	GATA5	GATA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15802]	 1,244496e-02	 1,357269785	   68,191137	 6,987880e-05	 1,357058876	  3,2835476				 3	 3	 6
ENSG00000130701	 2.172296058	RBBP8NL	RBBP8 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16144]	 5,318926e-04	 2,172296058	   29,209339	 1,770762e-07	 2,170276353	  1,4045762	4,037837e-03	 2,14960894	  1,4063635	 3	 3	 6
ENSG00000130703	 0.791331586	OSBPL2	oxysterol binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:15761]	 9,949781e-07	 0,791331586	  304,634271	 3,697512e-08	 0,791099494	 14,6891884	2,159536e-04	 0,79119360	 14,6874006	 3	 3	 6
ENSG00000130707	 0.689571791	ASS1	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	 1,828788e-16	 0,689571791	  905,476215	 4,901608e-22	 0,689664348	 43,5993000	2,370073e-04	 0,68972815	 43,5975110	 3	 3	 6
ENSG00000130711	 0.609478254	PRDM12	PR/SET domain 12 [Source:HGNC Symbol;Acc:HGNC:13997]	 6,328965e-03	 0,609478254	   31,694040	 3,583798e-05	 0,609620027	  1,5260045	2,136943e-02	 0,61237106	  1,5242171	 3	 3	 6
ENSG00000130733	 0.830862038	YIPF2	Yip1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28476]	 1,535589e-05	 0,830862038	  357,240825	 3,036728e-06	 0,830721386	 17,2214989	6,020786e-04	 0,83077743	 17,2197111	 3	 3	 6
ENSG00000130748	 1.261623145	TMEM160	transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042]	 2,412894e-02	 1,261623145	   41,398256	 4,634994e-03	 1,261547594	  1,9932755	5,109435e-03	 1,26098995	  1,9950627	 3	 3	 6
ENSG00000130768	 1.335831920	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]	 3,919462e-02	 1,335831920	   30,089065	 3,917709e-03	 1,335378416	  1,4474397	4,134245e-02	 1,33400237	  1,4492269	 3	 3	 6
ENSG00000130787	 0.816890326	HIP1R	huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]	 2,436767e-05	 0,816890326	  851,395411	 1,771113e-08	 0,816537483	 41,0907811	1,409498e-02	 0,81656441	 41,0889926	 3	 3	 6
ENSG00000130822	 0.791418567	PNCK	pregnancy up-regulated nonubiquitous CaM kinase [Source:HGNC Symbol;Acc:HGNC:13415]	 1,664391e-03	 0,791418567	  217,532769	 3,912672e-07	 0,791217378	 10,4900907				 3	 3	 6
ENSG00000130827	 0.828794374	PLXNA3	plexin A3 [Source:HGNC Symbol;Acc:HGNC:9101]	 3,583599e-05	 0,828794374	  809,191971	 1,578772e-07	 0,828464515	 39,0528387	1,086150e-02	 0,82848979	 39,0510502	 3	 3	 6
ENSG00000130830	 0.796696066	MPP1	MAGUK p55 scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	 1,138431e-02	 0,796696066	   56,630172	 2,056498e-03	 0,796376012	  2,7321916	6,402738e-03	 0,79685942	  2,7304042	 3	 3	 6
ENSG00000130957	 1.21657709	FBP2	fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607]							3,772520e-02	 1,21657709	  0,8420033	 3	 3	 6
ENSG00000130988	 0.674152676	RGN	regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]	 5,951498e-03	 0,674152676	   34,398913	 1,947443e-04	 0,674080423	  1,6571959	6,495167e-04	 0,67590634	  1,6554085	 3	 3	 6
ENSG00000130997	 0.771639564	POLN	DNA polymerase nu [Source:HGNC Symbol;Acc:HGNC:18870]	 3,841459e-02	 0,771639564	   30,947497	 6,685152e-03	 0,771514563	  1,4913892	7,758155e-03	 0,77259428	  1,4896018	 3	 3	 6
ENSG00000131002	 0.810522004	TXLNGY	taxilin gamma pseudogene, Y-linked [Source:HGNC Symbol;Acc:HGNC:18473]	 1,400324e-02	 0,810522004	   75,798548	 1,028245e-03	 0,810517108	  3,6513441				 3	 3	 6
ENSG00000131037	 0.830527806	EPS8L1	EPS8 like 1 [Source:HGNC Symbol;Acc:HGNC:21295]	 6,971245e-04	 0,830527806	  212,576849	 2,288817e-05	 0,830439069	 10,2448284	1,274550e-02	 0,83053353	 10,2430408	 3	 3	 6
ENSG00000131080	 0.825471468	EDA2R	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]				 1,480068e-02	 0,825471468	  1,9194729				 3	 3	 6
ENSG00000131095	 0.770255232	GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]				 2,774814e-04	 0,770255232	  3,4561520				 3	 3	 6
ENSG00000131127	 0.821864058	ZNF141	zinc finger protein 141 [Source:HGNC Symbol;Acc:HGNC:12926]	 1,652855e-03	 0,821864058	  131,151310	 1,212094e-04	 0,821776985	  6,3203756	7,889073e-03	 0,82194352	  6,3185881	 3	 3	 6
ENSG00000131153	 1.688394380	GINS2	GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]	 1,253659e-07	 1,688394380	  130,452495	 2,010436e-12	 1,686922944	  6,2701819	2,653822e-03	 1,68538187	  6,2719689	 3	 3	 6
ENSG00000131183	 0.552502731	SLC34A1	solute carrier family 34 member 1 [Source:HGNC Symbol;Acc:HGNC:11019]	 3,734860e-03	 0,552502731	  874,127235	 1,128409e-45	 0,552795355	 42,0754193	9,654146e-03	 0,55292427	 42,0736302	 3	 3	 6
ENSG00000131323	 1.202892454	TRAF3	TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]	 1,436179e-04	 1,202892454	  220,414652	 2,024018e-05	 1,202848883	 10,6135875	7,036882e-04	 1,20279338	 10,6153741	 3	 3	 6
ENSG00000131386	 0.506102703	GALNT15	polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]	 4,325768e-03	 0,506102703	   22,782190	 9,747679e-06	 0,505981901	  1,0974941	1,371504e-02	 0,51186904	  1,0957067	 3	 3	 6
ENSG00000131389	 0.712151568	SLC6A6	solute carrier family 6 member 6 [Source:HGNC Symbol;Acc:HGNC:11052]	 6,269262e-16	 0,712151568	  789,953175	 1,639142e-18	 0,712097575	 38,0541171	5,586699e-05	 0,71216147	 38,0523283	 3	 3	 6
ENSG00000131400	 0.685793699	NAPSA	napsin A aspartic peptidase [Source:HGNC Symbol;Acc:HGNC:13395]	 9,275102e-04	 0,685793699	   53,742245	 2,623780e-05	 0,685853441	  2,5878917	3,056399e-04	 0,68694945	  2,5861043	 3	 3	 6
ENSG00000131401	 0.697246346	NAPSB	napsin B aspartic peptidase, pseudogene [Source:HGNC Symbol;Acc:HGNC:13396]				 3,870506e-02	 0,697246346	  0,4436816	6,595529e-03	 0,70315152	  0,4418943	 3	 2	 5
ENSG00000131480	 0.612520992	AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	 3,408873e-04	 0,612520992	   46,657829	 1,830676e-06	 0,612232374	  2,2490601	7,280774e-05	 0,61407967	  2,2472727	 3	 3	 6
ENSG00000131584	 0.825867157	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:HGNC Symbol;Acc:HGNC:16754]	 4,634913e-05	 0,825867157	  730,282688	 1,289987e-07	 0,825487257	 35,2530206	1,099719e-02	 0,82551608	 35,2512322	 3	 3	 6
ENSG00000131620	 1.239563604	ANO1	anoctamin 1 [Source:HGNC Symbol;Acc:HGNC:21625]	 7,012234e-04	 1,239563604	  129,738515	 5,176980e-05	 1,239167871	  6,2386711	2,590448e-03	 1,23902442	  6,2404580	 3	 3	 6
ENSG00000131650	 1.438610023	KREMEN2	kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]	 1,648084e-08	 1,438610023	  225,718677	 4,357838e-12	 1,438161965	 10,8605408	5,584049e-04	 1,43782547	 10,8623275	 3	 3	 6
ENSG00000131669	 0.821400706	NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	 7,983531e-04	 0,821400706	  160,603713	 3,911368e-05	 0,821490551	  7,7312961	8,099422e-03	 0,82162708	  7,7295085	 3	 3	 6
ENSG00000131724	 1.232382321	IL13RA1	interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]	 4,946724e-05	 1,232382321	  243,093059	 1,670523e-06	 1,232335228	 11,7061578	2,628575e-03	 1,23226406	 11,7079443	 3	 3	 6
ENSG00000131730	 1.778389461	CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	 1,904104e-04	 1,778389461	   42,541998	 3,300452e-07	 1,778340959	  2,0486530	4,003571e-05	 1,77223329	  2,0504402	 3	 3	 6
ENSG00000131747	 1.579037293	TOP2A	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	 3,365798e-18	 1,579037293	 1177,537766	 6,493934e-33	 1,578246856	 56,6374846	4,693283e-04	 1,57812856	 56,6392687	 3	 3	 6
ENSG00000131771	 0.616041390	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B [Source:HGNC Symbol;Acc:HGNC:9287]	 6,715633e-06	 0,616041390	  123,806050	 4,886788e-11	 0,616349550	  5,9577728	1,443316e-02	 0,61703510	  5,9559853	 3	 3	 6
ENSG00000131831	 1.315902873	RAI2	retinoic acid induced 2 [Source:HGNC Symbol;Acc:HGNC:9835]	 4,089184e-04	 1,315902873	  101,023002	 1,473661e-05	 1,315707717	  4,8630510	3,526803e-03	 1,31535018	  4,8648380	 3	 3	 6
ENSG00000131848	 1.266044044	ZSCAN5A	zinc finger and SCAN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:23710]				 1,284159e-02	 1,266044044	  1,3548629	8,137918e-03	 1,26519045	  1,3566502	 3	 3	 6
ENSG00000131981	 1.454349123	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]				 1,087530e-06	 1,454349123	  4,1870518				 3	 3	 6
ENSG00000132182	 1.278875082	NUP210	nucleoporin 210 [Source:HGNC Symbol;Acc:HGNC:30052]	 2,732599e-05	 1,278875082	  192,059189	 3,452141e-07	 1,278796181	  9,2475383	2,094496e-03	 1,27865573	  9,2493250	 3	 3	 6
ENSG00000132341	 1.228603914	RAN	RAN, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9846]	 9,093272e-07	 1,228603914	  615,821527	 3,659747e-08	 1,228296620	 29,6200779	1,191845e-03	 1,22826969	 29,6218633	 3	 3	 6
ENSG00000132423	 1.586367128	COQ3	coenzyme Q3, methyltransferase [Source:HGNC Symbol;Acc:HGNC:18175]	 5,624276e-03	 1,586367128	   32,740653	 6,036877e-05	 1,585300308	  1,5738882	1,083935e-02	 1,58096732	  1,5756755	 3	 3	 6
ENSG00000132424	 0.815150601	PNISR	PNN interacting serine and arginine rich protein [Source:HGNC Symbol;Acc:HGNC:21222]	 7,742976e-05	 0,815150601	 1399,281369	 2,661702e-09	 0,814740361	 67,5529353	2,595588e-02	 0,81475701	 67,5511459	 3	 3	 6
ENSG00000132429	 1.984346704	POPDC3	popeye domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17649]	 1,020619e-02	 1,984346704	   17,676375	 7,957762e-05	 1,981910683	  0,8496680	6,394494e-03	 1,95835733	  0,8514553	 1	 3	 4
ENSG00000132436	 1.295981539	FIGNL1	fidgetin like 1 [Source:HGNC Symbol;Acc:HGNC:13286]	 1,233462e-02	 1,295981539	   50,780796	 1,374928e-03	 1,294831678	  2,4365971	1,496241e-02	 1,29422441	  2,4383842	 3	 3	 6
ENSG00000132437	 0.770518033	DDC	dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719]	 1,123213e-02	 0,770518033	   53,390083	 9,904699e-04	 0,770511586	  2,5719333	2,563090e-02	 0,77114342	  2,5701459	 3	 3	 6
ENSG00000132561	 1.361573598	MATN2	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]	 5,416388e-12	 1,361573598	  678,796515	 2,382341e-15	 1,361376665	 32,6762221	3,055839e-04	 1,36130400	 32,6780075	 3	 3	 6
ENSG00000132622	 1.264885114	HSPA12B	heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]	 2,483247e-03	 1,264885114	   99,145464	 1,069432e-04	 1,264393725	  4,7669447	1,692363e-02	 1,26415395	  4,7687318	 3	 3	 6
ENSG00000132639	 0.789067363	SNAP25	synaptosome associated protein 25 [Source:HGNC Symbol;Acc:HGNC:11132]	 1,704605e-03	 0,789067363	  136,051859	 8,683078e-06	 0,788370282	  6,5757742	3,507401e-02	 0,78858519	  6,5739867	 3	 3	 6
ENSG00000132646	 1.458777759	PCNA	proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]	 1,104170e-09	 1,458777759	  312,150552	 2,116270e-15	 1,458228303	 15,0160261	1,168665e-03	 1,45795957	 15,0178125	 3	 3	 6
ENSG00000132680	 0.832965023	KHDC4	KH domain containing 4, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:29145]	 5,041561e-04	 0,832965023	  256,494884	 1,242127e-05	 0,832763422	 12,3691921	1,173058e-02	 0,83283986	 12,3674044	 3	 3	 6
ENSG00000132681	 0.560577814	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:14073]	 7,840532e-03	 0,560577814	   21,661262	 7,509177e-05	 0,560348717	  1,0438723	1,922538e-03	 0,56533620	  1,0420849	 3	 3	 6
ENSG00000132702	 0.493100316	HAPLN2	hyaluronan and proteoglycan link protein 2 [Source:HGNC Symbol;Acc:HGNC:17410]	 3,077464e-04	 0,493100316	   32,296573	 1,749242e-07	 0,492855838	  1,5563212	7,931856e-05	 0,49722802	  1,5545338	 3	 3	 6
ENSG00000132744	 0.622227573	ACY3	aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104]	 3,590474e-02	 0,622227573	   17,883400	 1,232624e-03	 0,622520970	  0,8607377	2,177862e-02	 0,62708782	  0,8589504	 3	 3	 6
ENSG00000132780	 1.228353470	NASP	nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644]	 2,032924e-07	 1,228353470	 1009,913164	 7,529739e-09	 1,227744719	 48,5131352	8,566191e-04	 1,22772838	 48,5149193	 3	 3	 6
ENSG00000132821	 0.825190025	VSTM2L	V-set and transmembrane domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:16096]	 4,163711e-03	 0,825190025	  233,355456	 8,378098e-06	 0,824695528	 11,2727027				 3	 3	 6
ENSG00000132832	 0.457206606	---	novel transcript	 1,557752e-02	 0,457206606	   13,020429	 2,616413e-04	 0,457175385	  0,6272788	4,983812e-04	 0,46934443	  0,6254914	 3	 0	 3
ENSG00000132837	 0.595404100	DMGDH	dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]	 3,947801e-13	 0,595404100	  250,547434	 2,735165e-19	 0,595534158	 12,0633789	2,194153e-04	 0,59590749	 12,0615911	 3	 3	 6
ENSG00000132842	 1.273640425	AP3B1	adaptor related protein complex 3 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:566]	 2,249081e-06	 1,273640425	  232,139788	 1,144204e-07	 1,273528351	 11,1762327	5,580441e-05	 1,27341730	 11,1780193	 3	 3	 6
ENSG00000132854	 1.264895803	KANK4	KN motif and ankyrin repeat domains 4 [Source:HGNC Symbol;Acc:HGNC:27263]	 1,729190e-05	 1,264895803	  242,080846	 1,686365e-07	 1,264458544	 11,6420026	2,712449e-03	 1,26436023	 11,6437892	 3	 3	 6
ENSG00000132855	 0.615562761	ANGPTL3	angiopoietin like 3 [Source:HGNC Symbol;Acc:HGNC:491]				 2,534717e-03	 0,615562761	  0,7250533				 3	 1	 4
ENSG00000132872	 0.625023464	SYT4	synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]	 3,831906e-10	 0,625023464	  316,152828	 1,983412e-20	 0,624559624	 15,2468548	2,941373e-03	 0,62481734	 15,2450669	 3	 3	 6
ENSG00000132874	 1.539059628	SLC14A2	solute carrier family 14 member 2 [Source:HGNC Symbol;Acc:HGNC:10919]	 4,333863e-04	 1,539059628	   68,621702	 4,825726e-07	 1,539881244	  3,3099828	1,993736e-02	 1,53814237	  3,3117699	 3	 3	 6
ENSG00000132952	 0.830954445	USPL1	ubiquitin specific peptidase like 1 [Source:HGNC Symbol;Acc:HGNC:20294]	 8,666645e-03	 0,830954445	   99,359310	 7,614768e-04	 0,830717130	  4,7918258	3,088807e-02	 0,83091844	  4,7900383	 3	 3	 6
ENSG00000132953	 1.211933969	XPO4	exportin 4 [Source:HGNC Symbol;Acc:HGNC:17796]	 1,353571e-03	 1,211933969	  143,112337	 8,243729e-05	 1,212174397	  6,9003509	9,492797e-03	 1,21207851	  6,9021378	 3	 3	 6
ENSG00000132967	 1.391630305	HMGB1P5	high mobility group box 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:4997]	 1,033425e-02	 1,391630305	   41,054931	 4,528058e-04	 1,390703831	  1,9730058	2,573271e-02	 1,38927462	  1,9747930	 3	 3	 6
ENSG00000132975	 0.642643389	GPR12	G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466]				 5,088756e-03	 0,642643389	  0,6934631	3,884969e-02	 0,64776321	  0,6916757	 3	 3	 6
ENSG00000133020	 1.922231061	MYH8	myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578]	 2,055637e-35	 1,922231061	 1732,476200	 9,269934e-66	 1,922577485	 83,4652611	1,319211e-04	 1,92236140	 83,4670439	 3	 3	 6
ENSG00000133048	 0.605458166	CHI3L1	chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]	 2,937262e-05	 0,605458166	   70,950782	 3,255890e-08	 0,605698503	  3,4154742	2,128902e-03	 0,60695445	  3,4136867	 3	 3	 6
ENSG00000133055	 2.295231284	MYBPH	myosin binding protein H [Source:HGNC Symbol;Acc:HGNC:7552]	 2,031238e-66	 2,295231284	 2126,036440	5,207267e-103	 2,294693298	102,3470110	1,036971e-05	 2,29433715	102,3487929	 3	 3	 6
ENSG00000133106	 1.229698608	EPSTI1	epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]	 1,572484e-02	 1,229698608	   54,747346	 3,898364e-03	 1,229835511	  2,6383890	3,320262e-03	 1,22952869	  2,6401761	 3	 3	 6
ENSG00000133110	 1.231154650	POSTN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	 6,100071e-11	 1,231154650	 2689,835869	 2,386572e-10	 1,231077113	129,5109753	7,326917e-05	 1,23107076	129,5127542	 3	 3	 6
ENSG00000133119	 1.458276930	RFC3	replication factor C subunit 3 [Source:HGNC Symbol;Acc:HGNC:9971]	 9,750766e-04	 1,458276930	   60,787133	 1,055168e-05	 1,457379006	  2,9224021	7,456800e-03	 1,45600784	  2,9241893	 3	 3	 6
ENSG00000133124	 1.249447504	IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	 2,366429e-02	 1,249447504	   69,511215	 9,614946e-04	 1,249131887	  3,3444020				 3	 3	 6
ENSG00000133134	 0.807338888	BEX2	brain expressed X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30933]	 2,355795e-03	 0,807338888	  112,752201	 1,184502e-04	 0,807030662	  5,4400879	1,607503e-02	 0,80725221	  5,4383004	 3	 3	 6
ENSG00000133216	 1.377187522	EPHB2	EPH receptor B2 [Source:HGNC Symbol;Acc:HGNC:3393]	 2,493331e-10	 1,377187522	  570,188258	 1,665520e-15	 1,376621867	 27,4230138	1,102930e-03	 1,37652679	 27,4247995	 3	 3	 6
ENSG00000133246	 0.463099100	PRAM1	PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]	 5,322335e-04	 0,463099100	   29,730002	 1,235097e-07	 0,463330617	  1,4310297	4,395559e-03	 0,46861068	  1,4292424	 3	 3	 6
ENSG00000133247	 0.778524654	KMT5C	lysine methyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:28405]	 1,207801e-06	 0,778524654	  323,798890	 3,958834e-09	 0,778154893	 15,6227706	1,584817e-03	 0,77825311	 15,6209828	 3	 3	 6
ENSG00000133315	 1.209305689	MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	 8,495518e-03	 1,209305689	   88,470553	 1,039044e-03	 1,209301910	  4,2613861	2,312054e-02	 1,20915207	  4,2631731	 3	 3	 6
ENSG00000133321	 2.388446344	PLAAT4	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	 2,555488e-04	 2,388446344	   27,408519	 5,479312e-08	 2,387824130	  1,3194610	3,589596e-04	 2,35669526	  1,3212483	 2	 3	 5
ENSG00000133392	 1.402980732	MYH11	myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]	 7,080060e-04	 1,402980732	  101,372511	 9,258136e-07	 1,402752612	  4,8791283	3,995189e-02	 1,40213230	  4,8809153	 3	 3	 6
ENSG00000133433	 1.557823602	GSTT2B	glutathione S-transferase theta 2B [Source:HGNC Symbol;Acc:HGNC:33437]				 1,788854e-02	 1,557823602	  0,4639427	8,325006e-03	 1,54481972	  0,4657300	 1	 3	 4
ENSG00000133454	 2.185966430	MYO18B	myosin XVIIIB [Source:HGNC Symbol;Acc:HGNC:18150]	 2,305183e-15	 2,185966430	  193,429322	 1,636625e-25	 2,185065049	  9,3073840	3,021256e-04	 2,18181187	  9,3091708	 3	 3	 6
ENSG00000133460	 0.809642267	SLC2A11	solute carrier family 2 member 11 [Source:HGNC Symbol;Acc:HGNC:14239]	 1,591072e-03	 0,809642267	  140,160895	 3,088551e-05	 0,809230494	  6,7660240	2,092013e-02	 0,80940519	  6,7642365	 3	 3	 6
ENSG00000133657	 0.754203395	ATP13A3	ATPase 13A3 [Source:HGNC Symbol;Acc:HGNC:24113]	 8,612538e-07	 0,754203395	  435,928725	 8,333478e-12	 0,754246130	 20,9921681	9,025771e-03	 0,75433358	 20,9903800	 3	 3	 6
ENSG00000133687	 1.323344294	TMTC1	transmembrane O-mannosyltransferase targeting cadherins 1 [Source:HGNC Symbol;Acc:HGNC:24099]	 1,778235e-05	 1,323344294	  144,352298	 5,562764e-07	 1,323307687	  6,9517346	2,709567e-04	 1,32304328	  6,9535215	 3	 3	 6
ENSG00000133739	 1.225388403	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]	 1,104299e-02	 1,225388403	   65,011297	 2,248220e-03	 1,225270096	  3,1296248	5,143638e-03	 1,22502407	  3,1314119	 3	 3	 6
ENSG00000133816	 1.427561270	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	 1,111552e-02	 1,427561270	   40,142281	 2,729919e-04	 1,427428400	  1,9327888	3,736894e-02	 1,42564626	  1,9345760	 3	 3	 6
ENSG00000133958	 0.755947082	UNC79	unc-79 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:19966]	 3,216242e-03	 0,755947082	   59,439972	 3,353622e-04	 0,755886277	  2,8633550	8,143346e-04	 0,75651882	  2,8615676	 3	 3	 6
ENSG00000134013	 1.262594458	LOXL2	lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]	 1,144954e-07	 1,262594458	  489,304036	 2,570717e-09	 1,262546986	 23,5616845	6,818844e-04	 1,26249924	 23,5634703	 3	 3	 6
ENSG00000134042	 0.760293274	MRO	maestro [Source:HGNC Symbol;Acc:HGNC:24121]				 4,504349e-02	 0,760293274	  0,5597058				 3	 3	 6
ENSG00000134057	 1.598194295	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	 3,508530e-13	 1,598194295	  287,996891	 4,831122e-19	 1,597690830	 13,8590225	1,325685e-04	 1,59717217	 13,8608090	 3	 3	 6
ENSG00000134146	 0.809203629	DPH6	diphthamine biosynthesis 6 [Source:HGNC Symbol;Acc:HGNC:30543]				 3,623479e-02	 0,809203629	  1,0142243	2,300738e-02	 0,81036507	  1,0124369	 3	 3	 6
ENSG00000134193	 1.894815236	REG4	regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977]				 8,880540e-04	 1,894815236	  0,6439774				 1	 2	 3
ENSG00000134207	 0.808321831	SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]				 4,671241e-02	 0,808321831	  0,8333827				 3	 3	 6
ENSG00000134222	 1.640629288	PSRC1	proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]	 1,015547e-12	 1,640629288	  301,673969	 7,556207e-21	 1,639544011	 14,5061753	6,838883e-04	 1,63897116	 14,5079619	 3	 3	 6
ENSG00000134240	 1.589342075	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]				 6,936731e-09	 1,589342075	  4,4669267				 3	 3	 6
ENSG00000134247	 1.212908935	PTGFRN	prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]	 2,358893e-06	 1,212908935	  459,996329	 5,054916e-07	 1,212910626	 22,1551452	5,316727e-04	 1,21288048	 22,1569311	 3	 3	 6
ENSG00000134258	 1.886162359	VTCN1	V-set domain containing T cell activation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28873]	 3,357360e-02	 1,886162359	   13,026091	 8,734255e-04	 1,887568066	  0,6280797	1,867506e-02	 1,86191888	  0,6298670	 1	 3	 4
ENSG00000134262	 0.757534595	AP4B1	adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572]	 2,855575e-04	 0,757534595	   99,176971	 1,347084e-05	 0,757250275	  4,7824169	8,650174e-04	 0,75762558	  4,7806294	 3	 3	 6
ENSG00000134265	 0.829337539	NAPG	NSF attachment protein gamma [Source:HGNC Symbol;Acc:HGNC:7642]	 9,048685e-03	 0,829337539	   76,212961	 2,213284e-03	 0,829232310	  3,6729359	1,640607e-03	 0,82949878	  3,6711485	 3	 3	 6
ENSG00000134317	 0.82103790	GRHL1	grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]							3,103761e-02	 0,82103790	  0,6207959	 3	 3	 6
ENSG00000134323	 1.258864451	MYCN	MYCN proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7559]	 1,320165e-05	 1,258864451	  208,695338	 6,810763e-07	 1,258567040	 10,0399458	1,138492e-04	 1,25845909	 10,0417325	 3	 3	 6
ENSG00000134330	 1.354790343	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:27696]	 4,619085e-05	 1,354790343	  170,955268	 1,858287e-08	 1,355127001	  8,2403294	1,211653e-02	 1,35485028	  8,2421162	 3	 3	 6
ENSG00000134343	 0.722844552	ANO3	anoctamin 3 [Source:HGNC Symbol;Acc:HGNC:14004]	 1,279280e-02	 0,722844552	   35,738633	 1,042926e-03	 0,723076840	  1,7199784	3,515048e-03	 0,72439106	  1,7181910	 3	 3	 6
