ENSID	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.MT1_PMO.	Delta_Voom	Flags_.MT1_PMO.	Flags_.MT1_SC.	Flags_tot
ENSG00000135638	0.6209576	EMX1	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]				1,258671e-08	0,6209576	  3,2502724				 3	 3	 6
ENSG00000136010	0.8154643	ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	2,748991e-02	0,8154643	  45,354530	5,097914e-03	0,8135864	  2,1508590	3,736894e-03	0,8141586	  2,1483989	 3	 3	 6
ENSG00000136052	0.7717323	SLC41A2	solute carrier family 41 member 2 [Source:HGNC Symbol;Acc:HGNC:31045]				1,457617e-02	0,7717323	  1,1227539	3,294990e-02	0,7732601	  1,1202938	 3	 3	 6
ENSG00000136167	0.6671552	LCP1	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	6,382516e-03	0,6671552	  38,954947	1,079262e-04	0,6658806	  1,8356502	1,507715e-02	0,6676768	  1,8331901	 3	 3	 6
ENSG00000136531	0.8125230	SCN2A	sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]	4,655261e-02	0,8125230	  39,609073	9,709477e-03	0,8109793	  1,8745248	2,060115e-02	0,8116507	  1,8720647	 3	 3	 6
ENSG00000136535	0.6408507	TBR1	T-box brain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11590]				6,546357e-17	0,6408507	 10,0029169				 3	 3	 6
ENSG00000136546	0.8269561	SCN7A	sodium voltage-gated channel alpha subunit 7 [Source:HGNC Symbol;Acc:HGNC:10594]				2,624204e-02	0,8269561	  1,4143996	1,249942e-02	0,8277270	  1,4119395	 3	 3	 6
ENSG00000136630	0.7959485	HLX	H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]				8,994835e-03	0,7959485	  1,4670118	2,564944e-02	0,7969204	  1,4645518	 3	 3	 6
ENSG00000136783	1.2285557	NIPSNAP3A	nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619]	2,088713e-02	1,2285557	  52,665003	3,910167e-03	1,2260606	  2,4452387	1,023569e-02	1,2258226	  2,4476986	 3	 3	 6
ENSG00000136883	1.2334250	KIF12	kinesin family member 12 [Source:HGNC Symbol;Acc:HGNC:21495]	4,550472e-04	1,2334250	 717,408627	1,407902e-08	1,2309160	 33,3171617				 3	 3	 6
ENSG00000136928	0.8122679	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]				1,622746e-02	0,8122679	  1,6144870				 3	 3	 6
ENSG00000137251	1.3427446	TINAG	tubulointerstitial nephritis antigen [Source:HGNC Symbol;Acc:HGNC:14599]				2,881520e-02	1,3427446	  0,7447391				 3	 3	 6
ENSG00000137265	0.6174163	IRF4	interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]				8,538942e-03	0,6174163	  0,5359297	2,009162e-02	0,6251381	  0,5334696	 3	 1	 4
ENSG00000137558	0.8106721	PI15	peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946]	3,785971e-03	0,8106721	 108,253902	1,320523e-04	0,8092475	  5,1198503	1,602771e-02	0,8094974	  5,1173902	 3	 3	 6
ENSG00000137571	0.7811542	SLCO5A1	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	4,331244e-02	0,7811542	  41,935469	2,120803e-03	0,7793606	  1,9848347				 3	 3	 6
ENSG00000137628	0.7351303	DDX60	DExD/H-box helicase 60 [Source:HGNC Symbol;Acc:HGNC:25942]	1,798134e-02	0,7351303	  36,405428	1,540194e-03	0,7338714	  1,7169799	9,644182e-03	0,7351678	  1,7145198	 3	 3	 6
ENSG00000137673	0.8279910	MMP7	matrix metallopeptidase 7 [Source:HGNC Symbol;Acc:HGNC:7174]	6,964795e-05	0,8279910	 524,414771	3,699452e-07	0,8261088	 24,8864488	6,644861e-03	0,8261530	 24,8839883	 3	 3	 6
ENSG00000137727	1.2046532	ARHGAP20	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]				2,458860e-02	1,2046532	  1,4302385	1,237391e-02	1,2043534	  1,4326984	 3	 3	 6
ENSG00000137841	1.2156232	PLCB2	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]				3,460901e-02	1,2156232	  1,3138540				 3	 3	 6
ENSG00000137959	0.7920719	IFI44L	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	8,311337e-03	0,7920719	  68,780771	3,842420e-04	0,7902031	  3,2579531	1,682979e-02	0,7906620	  3,2554930	 3	 3	 6
ENSG00000137960	1.2149330	GIPC2	GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177]				2,109283e-02	1,2149330	  1,4395447	4,004815e-03	1,2145861	  1,4420046	 3	 3	 6
ENSG00000138316	0.7577714	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]	2,158140e-02	0,7577714	  35,099746	2,612460e-03	0,7560172	  1,6597037	2,217795e-03	0,7571746	  1,6572436	 3	 3	 6
ENSG00000138615	0.7656479	CILP	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	3,288631e-02	0,7656479	  37,747357	2,698775e-03	0,7638245	  1,7857432				 3	 3	 6
ENSG00000138622	0.8054290	HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]	2,257413e-02	0,8054290	  45,444572	3,510127e-03	0,8034898	  2,1547360	3,217545e-03	0,8041124	  2,1522759	 3	 3	 6
ENSG00000138642	0.6782554	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6 [Source:HGNC Symbol;Acc:HGNC:26072]	2,407084e-02	0,6782554	  23,816664	1,754923e-03	0,6767687	  1,1231694	2,537707e-03	0,6795327	  1,1207093	 3	 3	 6
ENSG00000138646	0.8050668	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]							4,645116e-03	0,8050668	  0,5619144	 3	 3	 6
ENSG00000138678	1.2727742	GPAT3	glycerol-3-phosphate acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:28157]				1,178937e-02	1,2727742	  1,4821185				 3	 3	 6
ENSG00000139220	0.6951852	PPFIA2	PTPRF interacting protein alpha 2 [Source:HGNC Symbol;Acc:HGNC:9246]	2,134902e-04	0,6951852	  85,771173	4,590959e-07	0,6935080	  4,0487084	5,797324e-03	0,6942103	  4,0462482	 3	 3	 6
ENSG00000139540	1.2890702	SLC39A5	solute carrier family 39 member 5 [Source:HGNC Symbol;Acc:HGNC:20502]				1,872688e-06	1,2890702	  6,8363492				 3	 3	 6
ENSG00000139767	0.8278048	SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	2,604891e-02	0,8278048	  94,332606	3,145849e-04	0,8255768	  4,4862117				 3	 3	 6
ENSG00000139970	0.8227126	RTN1	reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]	2,430276e-04	0,8227126	 203,569457	8,553696e-06	0,8209662	  9,6498582	1,895267e-03	0,8210859	  9,6473979	 3	 3	 6
ENSG00000140067	0.7726036	FAM181A	family with sequence similarity 181 member A [Source:HGNC Symbol;Acc:HGNC:20491]				3,645677e-02	0,7726036	  0,7049609				 3	 3	 6
ENSG00000140839	1.2869381	CLEC18B	C-type lectin domain family 18 member B [Source:HGNC Symbol;Acc:HGNC:33849]	1,287030e-06	1,2869381	 329,586844	3,314205e-09	1,2840721	 15,3177460	1,542415e-03	1,2840003	 15,3202050	 3	 3	 6
ENSG00000140961	0.7866982	OSGIN1	oxidative stress induced growth inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30093]							4,733287e-03	0,7866982	  0,5649575	 3	 3	 6
ENSG00000140968	0.7711445	IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]				3,586993e-02	0,7711445	  0,7919435				 3	 3	 6
ENSG00000142609	1.3151461	CFAP74	cilia and flagella associated protein 74 [Source:HGNC Symbol;Acc:HGNC:29368]				3,460150e-02	1,3151461	  0,8005753				 3	 3	 6
ENSG00000142700	0.6999094	DMRTA2	DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]				8,576913e-07	0,6999094	  3,3550007				 3	 3	 6
ENSG00000143127	1.4231046	ITGA10	integrin subunit alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]				2,598526e-02	1,4231046	  0,6087387				 3	 3	 6
ENSG00000143318	0.6698972	CASQ1	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]				1,438794e-02	0,6698972	  0,6034867				 3	 1	 4
ENSG00000143469	0.8239732	SYT14	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]				4,310849e-02	0,8239732	  0,9503037				 3	 3	 6
ENSG00000143507	0.8259346	DUSP10	dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065]				4,988587e-02	0,8259346	  1,0467320	1,713445e-02	0,8269851	  1,0442719	 3	 3	 6
ENSG00000144031	0.7788938	ANKRD53	ankyrin repeat domain 53 [Source:HGNC Symbol;Acc:HGNC:25691]							2,174619e-02	0,7788938	  0,4235392	 3	 3	 6
ENSG00000144290	0.7658985	SLC4A10	solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811]				1,470863e-03	0,7658985	  1,7638258				 3	 3	 6
ENSG00000144331	1.2037666	ZNF385B	zinc finger protein 385B [Source:HGNC Symbol;Acc:HGNC:26332]	1,004729e-02	1,2037666	  73,026255	2,288375e-03	1,2010677	  3,3827760	6,308132e-04	1,2009477	  3,3852358	 3	 3	 6
ENSG00000144407	1.2496734	PTH2R	parathyroid hormone 2 receptor [Source:HGNC Symbol;Acc:HGNC:9609]	4,403184e-02	1,2496734	  35,625685	9,942855e-03	1,2470483	  1,6548711	1,323390e-02	1,2465948	  1,6573310	 3	 3	 6
ENSG00000144460	0.6727810	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2 [Source:HGNC Symbol;Acc:HGNC:29291]				5,406087e-03	0,6727810	  0,7776353	1,486040e-02	0,6768475	  0,7751752	 3	 3	 6
ENSG00000144583	0.8055169	MARCHF4	membrane associated ring-CH-type finger 4 [Source:HGNC Symbol;Acc:HGNC:29269]	2,577644e-02	0,8055169	  61,921918	1,848544e-03	0,8038246	  2,9317538				 3	 3	 6
ENSG00000144681	1.2036095	STAC	SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]				1,566694e-02	1,2036095	  1,6464860	3,028149e-02	1,2033531	  1,6489459	 3	 3	 6
ENSG00000144771	1.3092975	LRTM1	leucine rich repeats and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:25023]				1,461178e-02	1,3092975	  1,1366929				 3	 3	 6
ENSG00000145087	0.7026791	STXBP5L	syntaxin binding protein 5L [Source:HGNC Symbol;Acc:HGNC:30757]				1,151455e-02	0,7026791	  0,7311947				 3	 3	 6
ENSG00000145242	0.7142412	EPHA5	EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389]				1,063776e-03	0,7142412	  1,3233279				 3	 3	 6
ENSG00000145244	1.4705432	CORIN	corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]	9,503559e-03	1,4705432	  31,339284	5,583800e-04	1,4669692	  1,4600408	5,024473e-04	1,4644444	  1,4625008	 3	 3	 6
ENSG00000145321	1.4689574	GC	GC vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]				3,489075e-02	1,4689574	  0,5011326				 2	 2	 4
ENSG00000145428	0.7522501	RNF175	ring finger protein 175 [Source:HGNC Symbol;Acc:HGNC:27735]				7,048702e-03	0,7522501	  1,1119053	2,128537e-02	0,7540201	  1,1094453	 3	 3	 6
ENSG00000145623	0.6632502	OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	9,853765e-08	0,6632502	 158,193251	1,462586e-11	0,6619204	  7,4548855	2,870310e-04	0,6623733	  7,4524252	 3	 3	 6
ENSG00000145626	1.2002503	UGT3A1	UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625]	2,226056e-04	1,2002503	 245,625999							 3	 3	 6
ENSG00000145692	1.2688090	BHMT	betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047]	8,990023e-06	1,2688090	 350,768342	7,709383e-09	1,2663100	 16,3127983	4,083212e-03	1,2662532	 16,3152572	 3	 3	 6
ENSG00000146013	1.2680510	GFRA3	GDNF family receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4245]				8,423096e-09	1,2680510	 14,2349658				 3	 3	 6
ENSG00000146352	0.7174714	CLVS2	clavesin 2 [Source:HGNC Symbol;Acc:HGNC:23046]	3,071636e-02	0,7174714	  32,555315	8,161481e-04	0,7155329	  1,5388341				 3	 3	 6
ENSG00000146938	0.8244918	NLGN4X	neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]	1,350662e-03	0,8244918	 117,850225	1,516158e-04	0,8226739	  5,5895541	1,380038e-04	0,8228772	  5,5870939	 3	 3	 6
ENSG00000147003	1.4520855	CLTRN	collectrin, amino acid transport regulator [Source:HGNC Symbol;Acc:HGNC:29437]				6,634913e-03	1,4520855	  0,8385822	1,536224e-02	1,4480271	  0,8410422	 3	 3	 6
ENSG00000147119	0.7757914	CHST7	carbohydrate sulfotransferase 7 [Source:HGNC Symbol;Acc:HGNC:13817]				2,626227e-02	0,7757914	  0,8765012				 3	 3	 6
ENSG00000147174	0.7707510	GCNA	germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]							8,411348e-03	0,7707510	  0,4607084	 3	 3	 6
ENSG00000147256	0.5678177	ARHGAP36	Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388]	1,847120e-02	0,5678177	  27,943506	5,283030e-05	0,5670035	  1,3141376				 3	 3	 6
ENSG00000147437	1.3584044	GNRH1	gonadotropin releasing hormone 1 [Source:HGNC Symbol;Acc:HGNC:4419]				1,772528e-02	1,3584044	  0,8138716				 3	 3	 6
ENSG00000147485	0.5979460	PXDNL	peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]				8,732532e-03	0,5979460	  0,5366621	1,919753e-02	0,6063633	  0,5342020	 3	 1	 4
ENSG00000147576	1.2926345	ADHFE1	alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]	1,459666e-02	1,2926345	  48,811243	1,429369e-03	1,2895937	  2,2674812	1,684362e-02	1,2890848	  2,2699411	 3	 3	 6
ENSG00000147642	0.7845479	SYBU	syntabulin [Source:HGNC Symbol;Acc:HGNC:26011]				6,370264e-03	0,7845479	  1,4110395				 3	 3	 6
ENSG00000147655	0.7845360	RSPO2	R-spondin 2 [Source:HGNC Symbol;Acc:HGNC:28583]				5,926508e-03	0,7845360	  1,4976970				 3	 3	 6
ENSG00000147804	1.2567124	SLC39A4	solute carrier family 39 member 4 [Source:HGNC Symbol;Acc:HGNC:17129]	1,272678e-05	1,2567124	 285,867499	8,079624e-08	1,2542731	 13,2920469	2,807845e-03	1,2542117	 13,2945060	 3	 3	 6
ENSG00000148357	1.2258910	HMCN2	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]							1,698455e-02	1,2258910	  0,3348446	 3	 3	 6
ENSG00000148426	0.8196550	PROSER2	proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]	3,133676e-02	0,8196550	  44,205129	7,308848e-03	0,8177970	  2,0964592	9,177415e-04	0,8183627	  2,0939991	 3	 3	 6
ENSG00000148677	0.8253875	ANKRD1	ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]				1,409374e-02	0,8253875	  1,6288257	2,774039e-02	0,8260669	  1,6263656	 3	 3	 6
ENSG00000149124	1.5346040	GLYAT	glycine-N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:13734]	8,117145e-04	1,5346040	  67,496788	8,862523e-07	1,5313597	  3,1499656	1,954413e-02	1,5297823	  3,1524255	 3	 3	 6
ENSG00000149972	1.3167478	CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]				8,170561e-03	1,3167478	  1,1555685				 3	 3	 6
ENSG00000150637	1.3778537	CD226	CD226 molecule [Source:HGNC Symbol;Acc:HGNC:16961]				1,878853e-02	1,3778537	  0,6652362	2,733782e-02	1,3745088	  0,6676962	 3	 3	 6
ENSG00000150773	1.2743024	PIH1D2	PIH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25210]				2,823623e-02	1,2743024	  0,9585800	2,719388e-02	1,2732631	  0,9610399	 3	 3	 6
ENSG00000151014	0.8204975	NOCT	nocturnin [Source:HGNC Symbol;Acc:HGNC:14254]				3,588558e-02	0,8204975	  1,0779386	3,093589e-02	0,8215695	  1,0754785	 3	 3	 6
ENSG00000151090	1.2555187	THRB	thyroid hormone receptor beta [Source:HGNC Symbol;Acc:HGNC:11799]	3,372090e-02	1,2555187	  54,183721	2,287401e-03	1,2527944	  2,5167102				 3	 3	 6
ENSG00000151131	0.8048875	NOPCHAP1	NOP protein chaperone 1 [Source:HGNC Symbol;Acc:HGNC:28628]	1,619590e-02	0,8048875	  56,257373	2,083439e-03	0,8032918	  2,6626110	9,926410e-03	0,8037966	  2,6601509	 3	 3	 6
ENSG00000151164	1.4404657	RAD9B	RAD9 checkpoint clamp component B [Source:HGNC Symbol;Acc:HGNC:21700]				4,507735e-02	1,4404657	  0,4083050				 2	 3	 5
ENSG00000151320	0.8311790	AKAP6	A-kinase anchoring protein 6 [Source:HGNC Symbol;Acc:HGNC:376]	7,025430e-03	0,8311790	 128,191138	1,525613e-04	0,8291684	  6,0891323	3,113788e-02	0,8293442	  6,0866721	 3	 3	 6
ENSG00000151655	1.5993275	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]				7,219661e-03	1,5993275	  0,5634671	4,986048e-02	1,5880015	  0,5659271	 2	 3	 5
ENSG00000151704	1.4293932	KCNJ1	potassium inwardly rectifying channel subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:6255]				3,022962e-02	1,4293932	  0,4998860	2,164828e-02	1,4233984	  0,5023460	 3	 3	 6
ENSG00000151790	0.6556877	TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	6,102115e-03	0,6556877	  38,334167	4,920514e-05	0,6541556	  1,8076846	2,330968e-02	0,6560930	  1,8052245	 3	 3	 6
ENSG00000151846	1.3769931	PABPC3	poly(A) binding protein cytoplasmic 3 [Source:HGNC Symbol;Acc:HGNC:8556]				5,995471e-03	1,3769931	  0,9102881				 3	 3	 6
ENSG00000151952	0.8273411	TMEM132D	transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]				9,072616e-03	0,8273411	  2,0223456				 3	 3	 6
ENSG00000152495	0.8094840	CAMK4	calcium/calmodulin dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]	3,780548e-03	0,8094840	  87,516358	3,106492e-04	0,8077750	  4,1451729	2,381930e-03	0,8080875	  4,1427127	 3	 3	 6
ENSG00000152578	0.8236074	GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]	2,771314e-02	0,8236074	  47,530417	6,603208e-03	0,8216777	  2,2556083	6,684552e-04	0,8221856	  2,2531482	 3	 3	 6
ENSG00000152822	0.5631584	GRM1	glutamate metabotropic receptor 1 [Source:HGNC Symbol;Acc:HGNC:4593]	4,338198e-02	0,5631584	  12,824909	1,740101e-03	0,5615063	  0,6044391	1,329049e-02	0,5702413	  0,6019791	 3	 1	 4
ENSG00000152910	0.7827114	CNTNAP4	contactin associated protein family member 4 [Source:HGNC Symbol;Acc:HGNC:18747]				3,150486e-02	0,7827114	  0,9407843				 3	 3	 6
ENSG00000152969	0.5979209	JAKMIP1	janus kinase and microtubule interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26460]	8,615191e-03	0,5979209	  24,725051	1,328214e-04	0,5963976	  1,1650032	4,016277e-03	0,6003365	  1,1625431	 3	 3	 6
ENSG00000153234	1.4325816	NR4A2	nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]	3,964133e-02	1,4325816	  34,370439	4,806764e-04	1,4291720	  1,6005403				 3	 3	 6
ENSG00000153253	0.7955625	SCN3A	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]	6,786032e-03	0,7955625	  82,418366	1,338141e-04	0,7935242	  3,9079071	2,890422e-02	0,7938970	  3,9054470	 3	 3	 6
ENSG00000153266	0.6253941	FEZF2	FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]				2,559060e-09	0,6253941	  3,6368035				 3	 3	 6
ENSG00000154027	1.2095281	AK5	adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]							2,686292e-02	1,2095281	  0,6770769	 3	 3	 6
ENSG00000154342	1.2435173	WNT3A	Wnt family member 3A [Source:HGNC Symbol;Acc:HGNC:15983]				1,564684e-02	1,2435173	  1,2908157				 3	 3	 6
ENSG00000154429	0.8094530	CCSAP	centriole, cilia and spindle associated protein [Source:HGNC Symbol;Acc:HGNC:29578]	9,895519e-03	0,8094530	  70,165411	7,076428e-04	0,8076461	  3,3252500	1,508946e-02	0,8080360	  3,3227899	 3	 3	 6
ENSG00000154478	0.6045109	GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]				2,964368e-03	0,6045109	  0,7160666				 3	 2	 5
ENSG00000155011	1.2732073	DKK2	dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]				1,209690e-02	1,2732073	  1,2254731				 3	 3	 6
ENSG00000155052	0.8113037	CNTNAP5	contactin associated protein family member 5 [Source:HGNC Symbol;Acc:HGNC:18748]				4,083444e-02	0,8113037	  0,9290981	3,149875e-03	0,8126516	  0,9266380	 3	 3	 6
ENSG00000155465	1.2194025	SLC7A7	solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]	2,505887e-02	1,2194025	  87,664912	7,984016e-04	1,2170156	  4,0710091				 3	 3	 6
ENSG00000155511	0.8118659	GRIA1	glutamate ionotropic receptor AMPA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4571]	5,548793e-03	0,8118659	 106,364377	8,602995e-05	0,8099382	  5,0448545	3,178924e-02	0,8101903	  5,0423944	 3	 3	 6
ENSG00000155849	0.8194852	ELMO1	engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]	2,524260e-02	0,8194852	  69,504957	1,266901e-03	0,8174324	  3,2998524				 3	 3	 6
ENSG00000156222	1.3433313	SLC28A1	solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]				4,171049e-02	1,3433313	  0,5936683				 3	 3	 6
ENSG00000156265	1.2073942	MAP3K7CL	MAP3K7 C-terminal like [Source:HGNC Symbol;Acc:HGNC:16457]							4,816482e-02	1,2073942	  0,5451437	 3	 3	 6
ENSG00000156374	0.8139960	PCGF6	polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]				3,346170e-02	0,8139960	  1,0466783	1,746067e-02	0,8151654	  1,0442182	 3	 3	 6
ENSG00000156413	1.4939764	FUT6	fucosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4017]				6,017233e-03	1,4939764	  0,8309477				 3	 3	 6
ENSG00000157168	0.8012903	NRG1	neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]	7,783868e-03	0,8012903	  61,183707	1,216053e-03	0,7995152	  2,8978233	9,041865e-05	0,7999938	  2,8953632	 3	 3	 6
ENSG00000157303	1.4058483	SUSD3	sushi domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28391]				8,953883e-03	1,4058483	  0,9364710				 3	 3	 6
ENSG00000157322	1.3029585	CLEC18A	C-type lectin domain family 18 member A [Source:HGNC Symbol;Acc:HGNC:30388]	1,699124e-04	1,3029585	 122,495187	3,552853e-06	1,3003163	  5,7002897	1,523856e-03	1,3000934	  5,7027494	 3	 3	 6
ENSG00000157335	1.3238024	CLEC18C	C-type lectin domain family 18 member C [Source:HGNC Symbol;Acc:HGNC:28538]	1,843111e-05	1,3238024	 149,108171	2,646124e-07	1,3209509	  6,9380770	3,497645e-04	1,3207339	  6,9405365	 3	 3	 6
ENSG00000157368	0.7971681	IL34	interleukin 34 [Source:HGNC Symbol;Acc:HGNC:28529]				1,689843e-02	0,7971681	  1,2998109	7,163900e-04	0,7982538	  1,2973508	 3	 3	 6
ENSG00000157445	0.7226772	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]				2,302026e-03	0,7226772	  1,4245288				 3	 3	 6
ENSG00000157542	0.7552008	KCNJ6	potassium inwardly rectifying channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]				1,443144e-02	0,7552008	  0,9336080	3,903074e-02	0,7572648	  0,9311479	 3	 3	 6
ENSG00000157551	1.2115041	KCNJ15	potassium inwardly rectifying channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]	3,534816e-03	1,2115041	 175,097557	2,862944e-05	1,2090923	  8,1263105	4,071865e-02	1,2090357	  8,1287699	 3	 3	 6
ENSG00000157601	0.6230117	MX1	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]				6,733121e-09	0,6230117	  4,3076069				 3	 3	 6
ENSG00000157680	0.7897118	DGKI	diacylglycerol kinase iota [Source:HGNC Symbol;Acc:HGNC:2855]				1,019373e-02	0,7897118	  1,4806191	2,107701e-02	0,7907238	  1,4781590	 3	 3	 6
ENSG00000157856	1.2429309	DRC1	dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]	4,082266e-02	1,2429309	  35,411033	1,067458e-02	1,2402525	  1,6440103	1,231984e-03	1,2398306	  1,6464703	 3	 3	 6
ENSG00000158014	1.4089191	SLC30A2	solute carrier family 30 member 2 [Source:HGNC Symbol;Acc:HGNC:11013]	1,086787e-02	1,4089191	  38,058856	3,967913e-04	1,4066178	  1,7765283	1,889199e-02	1,4051137	  1,7789882	 3	 3	 6
ENSG00000158428	1.2704738	CATIP	ciliogenesis associated TTC17 interacting protein [Source:HGNC Symbol;Acc:HGNC:25062]				3,953293e-02	1,2704738	  0,6840759				 3	 3	 6
ENSG00000158458	0.7965902	NRG2	neuregulin 2 [Source:HGNC Symbol;Acc:HGNC:7998]							3,206455e-02	0,7965902	  0,5859413	 3	 3	 6
ENSG00000158516	1.7241322	CPA2	carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297]				3,836327e-04	1,7241322	  0,8541147				 2	 1	 3
ENSG00000159216	0.6575788	RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	1,468351e-06	0,6575788	 155,907790	6,510309e-12	0,6559287	  7,3538927	3,138638e-03	0,6564022	  7,3514324	 3	 3	 6
