ENSID	RatiosMoys_.d42._vs_.d32.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d32.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d32.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d32.	Delta_Voom	Flags_.d32.	Flags_.d42.	Flags_tot
ENSG00000117394	 0.482525797	SLC2A1	solute carrier family 2 member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	 1,820769e-63	 0,482525797	 3541,395678	4,745574e-108	 0,482523212	 168,0065709	1,087971e-05	 0,482569782	 168,0027292	 3	 3	 6
ENSG00000117472	 0.386405258	TSPAN1	tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657]	 1,247009e-44	 0,386405258	  469,269124	 2,391145e-69	 0,386333279	  22,2658740	9,042730e-07	 0,386807583	  22,2620376	 3	 3	 6
ENSG00000117525	 0.436821952	F3	coagulation factor III, tissue factor [Source:HGNC Symbol;Acc:HGNC:3541]	 8,362121e-51	 0,436821952	  844,121162	 1,772897e-84	 0,436430665	  40,0985639	1,312628e-05	 0,436657253	  40,0947268	 3	 3	 6
ENSG00000117643	 2.901586293	MAN1C1	mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	 1,737008e-66	 2,901586293	 1223,742684	1,329993e-146	 2,903842553	  58,0882233	2,045213e-05	 2,902608195	  58,0920556	 3	 3	 6
ENSG00000117834	 0.301175952	SLC5A9	solute carrier family 5 member 9 [Source:HGNC Symbol;Acc:HGNC:22146]	 2,270013e-27	 0,301175952	  200,080722	 2,139381e-50	 0,300923521	   9,5028500	2,198214e-05	 0,302325081	   9,4990141	 3	 3	 6
ENSG00000118137	 0.042728745	APOA1	apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]	1,252434e-195	 0,042728745	 1040,610189	 0,000000e+00	 0,042717769	  49,3832865	2,456779e-07	 0,043196643	  49,3794488	 3	 3	 6
ENSG00000118271	13.298921920	TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	 2,700379e-14	13,298921920	  878,227464	 0,000000e+00	13,312276339	  41,6157702	2,416414e-03	13,234465592	  41,6196035	 3	 3	 6
ENSG00000118322	 0.183579969	ATP10B	ATPase phospholipid transporting 10B (putative) [Source:HGNC Symbol;Acc:HGNC:13543]	 2,182819e-17	 0,183579969	   89,132306	 6,669014e-36	 0,183812854	   4,2245579	7,599938e-05	 0,187975561	   4,2207221	 3	 1	 4
ENSG00000118432	 2.029922198	CNR1	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	 7,811216e-04	 2,029922198	   27,871606	 9,803078e-07	 2,031361080	   1,3232473	9,501250e-04	 2,017061223	   1,3270827	 3	 3	 6
ENSG00000118596	 2.666794777	SLC16A7	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]	 6,891092e-05	 2,666794777	   30,553410	 1,747566e-09	 2,665839194	   1,4492478	3,197626e-03	 2,629399144	   1,4530833	 2	 3	 5
ENSG00000118777	 2.967323372	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]	 4,085994e-12	 2,967323372	   85,119661	 2,472822e-23	 2,964439015	   4,0357787	1,791443e-04	 2,945650384	   4,0396140	 3	 3	 6
ENSG00000118785	 2.198888791	SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	 3,737427e-63	 2,198888791	 2133,659638	1,533443e-111	 2,198028939	 101,1724604	1,309790e-05	 2,197764999	 101,1762901	 3	 3	 6
ENSG00000118985	 0.425272667	ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	 4,100345e-28	 0,425272667	  319,372694	 1,182147e-47	 0,425078359	  15,1661484	3,326268e-05	 0,425698581	  15,1623123	 3	 3	 6
ENSG00000119147	 3.505086370	ECRG4	ECRG4 augurin precursor [Source:HGNC Symbol;Acc:HGNC:24642]	 3,255959e-06	 3,505086370	   32,564612	 1,872515e-12	 3,508964514	   1,5446678	1,678435e-03	 3,429140004	   1,5485033	 0	 3	 3
ENSG00000119283	 2.478929851	TRIM67	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	 1,255245e-02	 2,478929851	   13,017980	 1,136428e-04	 2,476044765	   0,6173661	1,735421e-02	 2,411605938	   0,6212017	 0	 2	 2
ENSG00000119508	 5.319213530	NR4A3	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	 6,669807e-08	 5,319213530	   35,718311	 3,218267e-17	 5,324235607	   1,6965978	2,187805e-03	 5,105774019	   1,7004333	 0	 3	 3
ENSG00000119514	 2.202965298	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]	 1,326400e-08	 2,202965298	   71,535455	 5,467522e-15	 2,203162370	   3,3939299	3,914779e-06	 2,195280356	   3,3977652	 3	 3	 6
ENSG00000119547	 2.473441209	ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	 3,149832e-02	 2,473441209	   11,637392	 1,497278e-04	 2,488151984	   0,5547778				 0	 2	 2
ENSG00000119681	 4.427833437	LTBP2	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]	 1,444714e-47	 4,427833437	  274,163749	 7,720887e-82	 4,428044487	  13,0067174	2,343228e-07	 4,409456734	  13,0105523	 3	 3	 6
ENSG00000119699	 3.238465381	TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	 4,366355e-90	 3,238465381	 1012,391816	3,895337e-151	 3,236917042	  48,0099421	2,974825e-06	 3,234824692	  48,0137751	 3	 3	 6
ENSG00000119922	 2.207539945	IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	 1,077986e-09	 2,207539945	   92,985212	 2,470576e-18	 2,209024565	   4,4126852	3,383985e-04	 2,202887271	   4,4165205	 3	 3	 6
ENSG00000120251	 3.924041776	GRIA2	glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572]	 1,822924e-07	 3,924041776	   35,893402	 1,562935e-14	 3,924681080	   1,7026683	1,225435e-04	 3,825418923	   1,7065037	 0	 3	 3
ENSG00000120738	 2.550007409	EGR1	early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]	 8,110697e-49	 2,550007409	 1205,644468	7,430406e-121	 2,552035951	  57,2259688	5,266833e-05	 2,551222376	  57,2298012	 3	 3	 6
ENSG00000120820	 2.037051006	GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	 4,420763e-14	 2,037051006	  179,763751	 3,214478e-26	 2,039034677	   8,5372523	2,395287e-04	 2,036749479	   8,5410874	 3	 3	 6
ENSG00000120875	 2.736239416	DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	 4,305572e-08	 2,736239416	   62,792739	 2,417728e-17	 2,741642811	   2,9837959	2,628108e-03	 2,721959891	   2,9876313	 3	 3	 6
ENSG00000120913	 0.467219825	PDLIM2	PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]	 1,183562e-59	 0,467219825	 1489,208014	 1,261709e-95	 0,466921286	  70,7210820	1,083888e-05	 0,467037813	  70,7172438	 3	 3	 6
ENSG00000121207	 2.272891666	LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	 6,039090e-06	 2,272891666	   44,070724	 8,627849e-11	 2,272876397	   2,0906709	2,047132e-04	 2,258500108	   2,0945063	 3	 3	 6
ENSG00000121743	 0.336856698	GJA3	gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]	 1,918785e-61	 0,336856698	  655,351174	5,446239e-103	 0,336603721	  31,1169432	5,927826e-06	 0,336993777	  31,1131064	 3	 3	 6
ENSG00000121858	 5.352970729	TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	 4,933274e-49	 5,352970729	  283,537105	 9,623896e-95	 5,345975176	  13,4443491	1,356839e-05	 5,316780310	  13,4481839	 3	 3	 6
ENSG00000121898	 4.979716338	CPXM2	carboxypeptidase X, M14 family member 2 [Source:HGNC Symbol;Acc:HGNC:26977]	 5,821403e-75	 4,979716338	  440,747524	1,170509e-125	 4,978750792	  20,9090145	5,922497e-07	 4,963033023	  20,9128489	 3	 3	 6
ENSG00000121966	 2.155208451	CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	 5,127002e-15	 2,155208451	  158,263037	 5,075195e-26	 2,154196002	   7,5066080	7,773106e-05	 2,150926107	   7,5104431	 3	 3	 6
ENSG00000122176	 4.488809283	FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	2,460854e-140	 4,488809283	 1559,312613	5,186885e-266	 4,491727093	  74,0028967	2,617780e-06	 4,488318244	  74,0067283	 3	 3	 6
ENSG00000122180	22.531843801	MYOG	myogenin [Source:HGNC Symbol;Acc:HGNC:7612]	 1,853891e-11	22,531843801	  306,260208	4,719639e-174	22,617263588	  14,5638116	1,675411e-02	21,944900762	  14,5676464	 1	 3	 4
ENSG00000122574	 0.398241847	WIPF3	WAS/WASL interacting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:22004]	 2,523096e-55	 0,398241847	 1494,136063	4,624576e-128	 0,397933804	  70,9547516	6,898219e-05	 0,398077741	  70,9509133	 3	 3	 6
ENSG00000122861	 2.571726387	PLAU	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	 2,883836e-24	 2,571726387	  223,565368	 4,737071e-42	 2,571302716	  10,6020532	1,767303e-05	 2,566806535	  10,6058881	 3	 3	 6
ENSG00000122877	 2.847129536	EGR2	early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]	 4,059070e-10	 2,847129536	   73,483273	 3,416670e-20	 2,851548543	   3,4905283	6,083303e-04	 2,832383773	   3,4943636	 3	 3	 6
ENSG00000123119	 0.443894484	NECAB1	N-terminal EF-hand calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20983]	 4,880458e-23	 0,443894484	  577,039893	 2,117344e-66	 0,443077248	  27,4517074	1,272924e-03	 0,443401338	  27,4478708	 3	 3	 6
ENSG00000123243	 0.256167086	ITIH5	inter-alpha-trypsin inhibitor heavy chain 5 [Source:HGNC Symbol;Acc:HGNC:21449]	7,939931e-150	 0,256167086	 2074,326931	8,066226e-261	 0,255951998	  98,4958923	3,051605e-06	 0,256103532	  98,4920527	 3	 3	 6
ENSG00000123358	 2.131936595	NR4A1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	 1,986221e-05	 2,131936595	   46,955018	 1,520972e-10	 2,134563173	   2,2315962	3,723103e-03	 2,124049117	   2,2354316	 3	 3	 6
ENSG00000123388	 2.194205438	HOXC11	homeobox C11 [Source:HGNC Symbol;Acc:HGNC:5123]	 1,546308e-03	 2,194205438	   22,223537	 3,124206e-06	 2,194001789	   1,0548489	1,267195e-03	 2,169472021	   1,0586844	 2	 3	 5
ENSG00000123454	 2.064388649	DBH	dopamine beta-hydroxylase [Source:HGNC Symbol;Acc:HGNC:2689]	 1,535006e-04	 2,064388649	   66,035246	 4,445106e-13	 2,063587434	   3,1342625				 3	 3	 6
ENSG00000123560	 2.195345944	PLP1	proteolipid protein 1 [Source:HGNC Symbol;Acc:HGNC:9086]	 5,830359e-04	 2,195345944	   26,336788	 6,064028e-07	 2,194877336	   1,2491720	8,003081e-04	 2,174052699	   1,2530075	 3	 3	 6
ENSG00000123892	 2.172437364	RAB38	RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]	 2,345258e-26	 2,172437364	  295,994201	 1,224519e-40	 2,171736551	  14,0362948	9,091589e-07	 2,169926634	  14,0401295	 3	 3	 6
ENSG00000124092	 0.135575731	CTCFL	CCCTC-binding factor like [Source:HGNC Symbol;Acc:HGNC:16234]	 1,623334e-06	 0,135575731	   25,059402	 1,381772e-13	 0,135929879	   1,1870324	8,685339e-04	 0,152182040	   1,1831968	 3	 0	 3
ENSG00000124159	 7.327121600	MATN4	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]	 5,808263e-03	 7,327121600	   70,939691	 1,980641e-35	 7,303825231	   3,3594876				 1	 3	 4
ENSG00000124191	 2.959566912	TOX2	TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]	 8,300166e-05	 2,959566912	   28,016215	 6,361882e-10	 2,967096996	   1,3309793	5,577989e-03	 2,911161048	   1,3348148	 1	 3	 4
ENSG00000124205	 2.791527129	EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	 5,212638e-04	 2,791527129	   26,933754	 3,504364e-09	 2,797503157	   1,2816809	4,449555e-02	 2,749372513	   1,2855164	 0	 3	 3
ENSG00000124225	 2.130675609	PMEPA1	prostate transmembrane protein, androgen induced 1 [Source:HGNC Symbol;Acc:HGNC:14107]	 1,823566e-50	 2,130675609	 1599,126428	 1,967340e-97	 2,131733819	  75,9107355	2,856586e-05	 2,131423089	  75,9145667	 3	 3	 6
ENSG00000124249	 6.746431384	KCNK15	potassium two pore domain channel subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:13814]	 9,416324e-08	 6,746431384	   28,520177	 2,102223e-15	 6,759449566	   1,3532749	4,486750e-05	 6,285185635	   1,3571104	 0	 3	 3
ENSG00000124253	 0.224332650	PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	 1,249536e-19	 0,224332650	  129,164857	 6,186414e-45	 0,223785911	   6,1403403	7,147466e-04	 0,226403643	   6,1365045	 3	 3	 6
ENSG00000124479	 2.466907566	NDP	norrin cystine knot growth factor NDP [Source:HGNC Symbol;Acc:HGNC:7678]	 9,650398e-07	 2,466907566	   45,775841	 4,112699e-12	 2,466522314	   2,1715290	8,733586e-06	 2,447787585	   2,1753645	 3	 3	 6
ENSG00000124493	 0.406349703	GRM4	glutamate metabotropic receptor 4 [Source:HGNC Symbol;Acc:HGNC:4596]	 2,571239e-09	 0,406349703	   73,352332	 3,955684e-17	 0,406262981	   3,4827875	8,073370e-05	 0,409113866	   3,4789518	 3	 3	 6
ENSG00000124507	 2.627307789	PACSIN1	protein kinase C and casein kinase substrate in neurons 1 [Source:HGNC Symbol;Acc:HGNC:8570]	 1,255681e-04	 2,627307789	   36,469191	 9,713957e-11	 2,626141161	   1,7322117	3,337196e-02	 2,597042763	   1,7360471	 2	 3	 5
ENSG00000124568	 0.241260305	SLC17A1	solute carrier family 17 member 1 [Source:HGNC Symbol;Acc:HGNC:10929]	 3,519775e-20	 0,241260305	  115,894093	 6,840555e-39	 0,241025806	   5,5023448	8,041452e-06	 0,243829756	   5,4985091	 3	 3	 6
ENSG00000124875	29.048541628	CXCL6	C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]	 1,162729e-08	29,048541628	   34,794058	 4,555401e-26	29,078391953	   1,6489112	7,033048e-03	21,521949121	   1,6527467	 0	 2	 2
ENSG00000125144	 0.325841487	MT1G	metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]	3,134100e-106	 0,325841487	 3631,305116	5,416871e-226	 0,325924196	 172,1939719	2,074464e-05	 0,325996754	 172,1901294	 3	 3	 6
ENSG00000125148	 0.400467130	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	 6,866057e-65	 0,400467130	 1806,520514	1,080880e-135	 0,400593979	  85,6523878	3,036332e-05	 0,400712287	  85,6485489	 3	 3	 6
ENSG00000125285	 0.131836225	SOX21	SRY-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11197]	 4,247877e-25	 0,131836225	  129,953498	 7,318078e-58	 0,132032017	   6,1560105	2,911443e-04	 0,135232099	   6,1521746	 3	 2	 5
ENSG00000125355	 5.219654293	TMEM255A	transmembrane protein 255A [Source:HGNC Symbol;Acc:HGNC:26086]	 5,697343e-08	 5,219654293	   32,304974	 1,704282e-15	 5,219746295	   1,5327073	1,427519e-06	 4,990679225	   1,5365428	 0	 3	 3
ENSG00000125430	 0.264484977	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	 6,745582e-70	 0,264484977	  522,225636	1,369648e-112	 0,264299749	  24,7939545	6,465142e-07	 0,264889298	  24,7901179	 3	 3	 6
ENSG00000125730	 2.193456766	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	 5,864256e-06	 2,193456766	  281,703946	 5,723896e-40	 2,192224340	  13,3518315	6,532719e-03	 2,190248795	  13,3556663	 3	 3	 6
ENSG00000125810	 2.356081625	CD93	CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]	 1,663832e-10	 2,356081625	  128,633976	 4,289251e-25	 2,354482537	   6,1030573	5,769443e-03	 2,348804914	   6,1068925	 3	 3	 6
ENSG00000125869	 3.388017454	LAMP5	lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]	 5,894149e-93	 3,388017454	 1155,446933	6,466180e-172	 3,389101680	  54,8144278	3,289144e-06	 3,386999728	  54,8182604	 3	 3	 6
ENSG00000125872	 3.748456896	LRRN4	leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]	 4,088496e-34	 3,748456896	  258,824755	 8,016995e-69	 3,749917038	  12,2760384	6,020900e-05	 3,737402195	  12,2798733	 3	 3	 6
ENSG00000126231	 0.099918664	PROZ	protein Z, vitamin K dependent plasma glycoprotein [Source:HGNC Symbol;Acc:HGNC:9460]	 2,067758e-07	 0,099918664	   29,296299	 1,109820e-17	 0,099553385	   1,3942644	6,743228e-03	 0,114503193	   1,3904288	 2	 0	 2
ENSG00000126259	 0.325527171	KIRREL2	kirre like nephrin family adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:18816]	 4,251128e-93	 0,325527171	  981,845113	4,423165e-138	 0,325327987	  46,6196772	6,431070e-07	 0,325596357	  46,6158398	 3	 3	 6
ENSG00000126950	 2.244039315	TMEM35A	transmembrane protein 35A [Source:HGNC Symbol;Acc:HGNC:25864]	 3,189156e-09	 2,244039315	   76,280285	 5,328885e-16	 2,242305379	   3,6162803	3,591686e-06	 2,234374422	   3,6201156	 3	 3	 6
ENSG00000127083	 5.578086799	OMD	osteomodulin [Source:HGNC Symbol;Acc:HGNC:8134]	 4,474487e-08	 5,578086799	   33,480887	 2,164993e-16	 5,572247717	   1,5878099	2,725187e-04	 5,312450016	   1,5916454	 0	 3	 3
ENSG00000127129	 4.036222534	EDN2	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]	 1,430308e-06	 4,036222534	   30,446110	 1,013037e-12	 4,028602766	   1,4427493	2,699740e-04	 3,903711022	   1,4465848	 0	 3	 3
ENSG00000127578	 0.283728158	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]	 9,145759e-50	 0,283728158	  385,325304	 8,952961e-86	 0,283476191	  18,2986902	5,408902e-06	 0,284237659	  18,2948539	 3	 3	 6
ENSG00000127588	 0.402807132	GNG13	G protein subunit gamma 13 [Source:HGNC Symbol;Acc:HGNC:14131]	 6,867610e-06	 0,402807132	   41,043479	 4,681497e-11	 0,402543817	   1,9489617	3,986325e-04	 0,407679839	   1,9451261	 3	 3	 6
ENSG00000127743	 2.752266508	IL17B	interleukin 17B [Source:HGNC Symbol;Acc:HGNC:5982]	 5,766247e-04	 2,752266508	   20,525018	 2,881162e-07	 2,756403302	   0,9749986	1,256439e-03	 2,696651419	   0,9788341	 0	 3	 3
ENSG00000127831	 0.455006756	VIL1	villin 1 [Source:HGNC Symbol;Acc:HGNC:12690]	 2,540755e-41	 0,455006756	 1012,488353	 8,386434e-86	 0,454631440	  48,0883564	5,693495e-05	 0,454809788	  48,0845190	 3	 3	 6
ENSG00000128253	 0.422257775	RFPL2	ret finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:9979]	 1,651256e-04	 0,422257775	   30,036259	 2,691757e-08	 0,421598909	   1,4283771	1,146620e-03	 0,428202046	   1,4245415	 3	 1	 4
ENSG00000128342	 3.197456003	LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	 1,560362e-25	 3,197456003	  194,692696	 2,430922e-48	 3,197151967	   9,2339285	4,781575e-05	 3,186716373	   9,2377635	 3	 3	 6
ENSG00000128422	 7.865034563	KRT17	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	 1,498449e-28	 7,865034563	  948,202253	5,032045e-285	 7,880674612	  45,0039741	3,109549e-05	 7,858391095	  45,0078073	 3	 3	 6
ENSG00000128510	 3.812778185	CPA4	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]	 9,368870e-05	 3,812778185	   21,677072	 3,405892e-09	 3,812879241	   1,0273197	5,001746e-03	 3,664275426	   1,0311552	 0	 2	 2
ENSG00000128567	 0.402421712	PODXL	podocalyxin like [Source:HGNC Symbol;Acc:HGNC:9171]	2,109067e-136	 0,402421712	71505,466679	1,583398e-247	 0,402257134	3393,9652772	7,031256e-07	 0,402260102	3393,9613113	 3	 3	 6
ENSG00000128610	 2.348436563	FEZF1	FEZ family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:22788]	 5,093142e-03	 2,348436563	   17,686049	 1,666086e-05	 2,345134637	   0,8376285	1,276041e-02	 2,305566842	   0,8414640	 1	 3	 4
ENSG00000128645	 0.455403379	HOXD1	homeobox D1 [Source:HGNC Symbol;Acc:HGNC:5132]	 2,553903e-48	 0,455403379	 1149,993971	 1,254985e-90	 0,455051764	  54,6157051	2,664207e-05	 0,455208589	  54,6118676	 3	 3	 6
ENSG00000128683	 3.445297526	GAD1	glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]	 4,303169e-05	 3,445297526	   23,751533	 2,246842e-09	 3,440681696	   1,1263962	1,038417e-04	 3,338479159	   1,1302317	 0	 3	 3
ENSG00000128805	 2.737913544	ARHGAP22	Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]	 2,701094e-06	 2,737913544	   40,777706	 2,289742e-12	 2,741738603	   1,9362496	1,115651e-03	 2,711608298	   1,9400850	 3	 3	 6
ENSG00000128872	 2.187481472	TMOD2	tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]	 3,523924e-12	 2,187481472	  119,006281	 1,113485e-21	 2,188325188	   5,6493407	1,173879e-04	 2,183701454	   5,6531759	 3	 3	 6
ENSG00000129151	 0.057625771	BBOX1	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	 6,357546e-43	 0,057625771	  206,008389	3,190341e-112	 0,057539349	   9,7886529	1,229404e-04	 0,059882806	   9,7848169	 3	 0	 3
ENSG00000129152	26.802205340	MYOD1	myogenic differentiation 1 [Source:HGNC Symbol;Acc:HGNC:7611]	 7,258593e-09	26,802205340	   95,269196	 6,226158e-66	26,881133455	   4,5298504	1,451186e-02	24,032868760	   4,5336857	 0	 3	 3
ENSG00000129226	 0.283240631	CD68	CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]	 3,080357e-55	 0,283240631	  463,850566	 2,385132e-97	 0,283217416	  22,0034492	5,115351e-06	 0,283851177	  21,9996128	 3	 3	 6
ENSG00000129450	 0.282912856	SIGLEC9	sialic acid binding Ig like lectin 9 [Source:HGNC Symbol;Acc:HGNC:10878]	 2,829576e-07	 0,282912856	   39,507923	 3,056181e-14	 0,282640548	   1,8752867	3,210350e-04	 0,290031157	   1,8714510	 3	 0	 3
ENSG00000129596	 2.056595487	CDO1	cysteine dioxygenase type 1 [Source:HGNC Symbol;Acc:HGNC:1795]	 1,792985e-14	 2,056595487	  179,424004	 2,139107e-26	 2,056821564	   8,5128676	2,519619e-04	 2,054442682	   8,5167026	 3	 3	 6
ENSG00000129910	 2.651830585	CDH15	cadherin 15 [Source:HGNC Symbol;Acc:HGNC:1754]	 7,660069e-04	 2,651830585	  109,227712	 3,706569e-26	 2,655814669	   5,1948526	2,931727e-02	 2,645597265	   5,1986878	 3	 3	 6
ENSG00000130045	 2.102220381	NXNL2	nucleoredoxin like 2 [Source:HGNC Symbol;Acc:HGNC:30482]	 1,993916e-03	 2,102220381	   22,562690	 5,274248e-06	 2,102518465	   1,0711459	1,810559e-03	 2,082172553	   1,0749814	 3	 3	 6
ENSG00000130054	 2.407514580	NALF2	NALCN channel auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:30701]	 3,824075e-03	 2,407514580	   16,783221	 1,679733e-05	 2,407884083	   0,7966541	3,087942e-03	 2,362159151	   0,8004896	 0	 3	 3
ENSG00000130176	 2.363080718	CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	 1,653629e-30	 2,363080718	  316,570648	 2,707212e-48	 2,362620071	  15,0161730	2,781523e-06	 2,360275925	  15,0200077	 3	 3	 6
ENSG00000130234	 0.187636981	ACE2	angiotensin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13557]	 1,363340e-77	 0,187636981	  501,176000	8,329728e-142	 0,187433779	  23,8000013	5,728700e-06	 0,188169246	  23,7961648	 3	 3	 6
ENSG00000130303	 0.472084800	BST2	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]	 1,440675e-56	 0,472084800	 1351,143082	 5,281920e-90	 0,472052679	  64,1021882	4,925719e-06	 0,472179078	  64,0983503	 3	 3	 6
ENSG00000130433	 2.223990284	CACNG6	calcium voltage-gated channel auxiliary subunit gamma 6 [Source:HGNC Symbol;Acc:HGNC:13625]	 2,743625e-04	 2,223990284	   31,013666	 5,181706e-08	 2,224215680	   1,4724314	5,230063e-03	 2,205543771	   1,4762669	 3	 3	 6
ENSG00000130477	 2.966728333	UNC13A	unc-13 homolog A [Source:HGNC Symbol;Acc:HGNC:23150]	 2,776016e-03	 2,966728333	   15,413724	 5,253113e-06	 2,959308408	   0,7304560	1,051358e-02	 2,860739645	   0,7342915	 0	 2	 2
ENSG00000130558	 2.546746035	OLFM1	olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]	 6,359863e-10	 2,546746035	   82,171637	 5,119338e-20	 2,550806388	   3,9031779	6,267839e-04	 2,538993937	   3,9070132	 3	 3	 6
ENSG00000130592	 3.266572445	LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	 1,017605e-06	 3,266572445	   37,088320	 4,467262e-13	 3,269042298	   1,7591343	6,313100e-04	 3,211767525	   1,7629697	 1	 3	 4
ENSG00000130595	 2.031521973	TNNT3	troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]	 3,674154e-05	 2,031521973	   68,391078	 4,117941e-13	 2,031699098	   3,2490306	3,857966e-02	 2,025812605	   3,2528659	 3	 3	 6
ENSG00000130598	17.078658188	TNNI2	troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]	 3,043015e-08	17,078658188	   30,753354	 8,133036e-22	17,220216665	   1,4622556	8,548100e-03	14,094719950	   1,4660911	 0	 2	 2
ENSG00000130635	 2.199763291	COL5A1	collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]	 3,596260e-69	 2,199763291	13896,763919	1,079857e-154	 2,200745146	 659,6072415	1,969628e-05	 2,200704440	 659,6110391	 3	 3	 6
