ENSID	RatiosMoys_.d42._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d42.	Flags_tot
ENSG00000117122	2.397236e+00	MFAP2	microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]	1,387930e-167	2,397236e+00	3,869467e+03	1,037244e-198	2,424981e+00	 187,0322409	1,536106e-07	2,424777e+00	 187,0364264	 3	 3	 6
ENSG00000117154	1.065940e-01	IGSF21	immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246]	 1,039245e-21	1,065940e-01	9,650857e+01	 3,290898e-47	1,077386e-01	   4,5695586	4,070665e-05	1,123241e-01	   4,5653620	 3	 0	 3
ENSG00000117226	4.237281e+00	GBP3	guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]	 8,351260e-17	4,237281e+00	9,679591e+01	 5,981033e-34	4,283163e+00	   4,6561549	1,745298e-04	4,236536e+00	   4,6603510	 3	 3	 6
ENSG00000117228	1.299913e+01	GBP1	guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]	 1,254445e-26	1,299913e+01	4,209783e+02	5,794628e-190	1,320142e+01	  20,2089801	4,016739e-05	1,304593e+01	  20,2131755	 3	 3	 6
ENSG00000117322	         Inf	CR2	complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]	 2,163510e-11	         Inf	4,974129e+01	 3,595647e-45	         Inf	   2,3847523	1,120118e-08	1,109488e+02	   2,3889485	 0	 3	 3
ENSG00000117399	2.182195e+00	CDC20	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	 1,550194e-32	2,182195e+00	4,022288e+02	 3,679347e-54	2,208062e+00	  19,4772541	1,429121e-05	2,206696e+00	  19,4814493	 3	 3	 6
ENSG00000117407	2.508643e+00	ARTN	artemin [Source:HGNC Symbol;Acc:HGNC:727]	 4,408484e-03	2,508643e+00	1,557913e+01	 1,573451e-05	2,537470e+00	   0,7528274	7,127016e-04	2,480352e+00	   0,7570238	 0	 3	 3
ENSG00000117472	3.192122e-01	TSPAN1	tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657]	 6,411646e-50	3,192122e-01	6,304016e+02	3,037161e-112	3,224218e-01	  29,7778542	2,469121e-04	3,228520e-01	  29,7736566	 3	 3	 6
ENSG00000117480	4.639128e-01	FAAH	fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]	 3,365766e-34	4,639128e-01	4,264870e+02	 3,695765e-52	4,693081e-01	  20,0046171	4,067010e-06	4,697251e-01	  20,0004199	 3	 3	 6
ENSG00000117519	2.057411e+00	CNN3	calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]	 4,891131e-69	2,057411e+00	2,947753e+03	3,606460e-135	2,082667e+00	 142,9653447	1,306219e-05	2,082521e+00	 142,9695326	 3	 3	 6
ENSG00000117600	3.437714e-01	PLPPR4	phospholipid phosphatase related 4 [Source:HGNC Symbol;Acc:HGNC:23496]	 2,440401e-04	3,437714e-01	2,610951e+01	 1,122803e-08	3,483177e-01	   1,2263303	9,040180e-03	3,579609e-01	   1,2221339	 3	 0	 3
ENSG00000117602	2.120325e+00	RCAN3	RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]	 5,378699e-21	2,120325e+00	2,614438e+02	 1,514571e-37	2,143571e+00	  12,6566564	1,184769e-04	2,141709e+00	  12,6608520	 3	 3	 6
ENSG00000117643	1.464361e+01	MAN1C1	mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	 0,000000e+00	1,464361e+01	1,739986e+03	 0,000000e+00	1,480149e+01	  83,5102309	5,186007e-07	1,475280e+01	  83,5144229	 3	 3	 6
ENSG00000117650	2.899828e+00	NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	 1,064609e-16	2,899828e+00	1,214296e+02	 1,057141e-29	2,936093e+00	   5,8598049	1,583019e-05	2,923670e+00	   5,8640010	 3	 3	 6
ENSG00000117691	3.848270e+00	NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]	 4,994713e-52	3,848270e+00	3,496672e+02	 9,818772e-89	3,893480e+00	  16,8378263	4,402195e-06	3,883434e+00	  16,8420218	 3	 3	 6
ENSG00000117724	2.871322e+00	CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	 1,544439e-66	2,871322e+00	1,115755e+03	1,289136e-159	2,909451e+00	  53,8911650	4,757404e-05	2,908131e+00	  53,8953584	 3	 3	 6
ENSG00000117834	3.781602e-01	SLC5A9	solute carrier family 5 member 9 [Source:HGNC Symbol;Acc:HGNC:22146]	 6,044785e-17	3,781602e-01	1,418147e+02	 4,068440e-29	3,823875e-01	   6,6786205	6,230175e-05	3,840132e-01	   6,6744239	 3	 3	 6
ENSG00000118137	2.155009e-02	APOA1	apolipoprotein A1 [Source:HGNC Symbol;Acc:HGNC:600]	 0,000000e+00	2,155009e-02	2,109219e+03	 0,000000e+00	2,181542e-02	  99,8837342	6,403773e-08	2,206461e-02	  99,8795335	 3	 3	 6
ENSG00000118160	2.586496e+00	SLC8A2	solute carrier family 8 member A2 [Source:HGNC Symbol;Acc:HGNC:11069]	 6,612710e-04	2,586496e+00	2,207460e+01	 2,170484e-07	2,611366e+00	   1,0645219	8,020606e-04	2,566207e+00	   1,0687182	 1	 3	 4
ENSG00000118193	2.757345e+00	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	 2,752649e-14	2,757345e+00	1,179561e+02	 9,914480e-28	2,792708e+00	   5,7006694	3,641650e-04	2,781852e+00	   5,7048655	 3	 3	 6
ENSG00000118194	1.654857e-01	TNNT2	troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]	 2,675992e-11	1,654857e-01	1,134260e+03	2,004192e-285	1,680978e-01	  53,4461604	2,693638e-03	1,684444e-01	  53,4419617	 3	 3	 6
ENSG00000118271	2.388595e+01	TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]	 9,907671e-16	2,388595e+01	9,103470e+02	 0,000000e+00	2,401483e+01	  43,5902315	3,454275e-03	2,375600e+01	  43,5944256	 3	 3	 6
ENSG00000118407	2.833502e+00	FILIP1	filamin A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21015]	 2,181603e-08	2,833502e+00	6,199768e+01	 1,858355e-17	2,866156e+00	   2,9935204	1,870089e-03	2,843797e+00	   2,9977167	 3	 3	 6
ENSG00000118432	3.547845e+00	CNR1	cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]	 1,920285e-07	3,547845e+00	3,945845e+01	 7,894326e-15	3,586679e+00	   1,9000124	1,675975e-04	3,517911e+00	   1,9042087	 1	 3	 4
ENSG00000118473	7.854701e+00	SGIP1	SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412]	 4,414595e-48	7,854701e+00	2,241232e+02	 1,637589e-92	7,933843e+00	  10,7645303	1,048406e-05	7,840804e+00	  10,7687262	 3	 3	 6
ENSG00000118503	2.048759e+00	TNFAIP3	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	 7,792359e-16	2,048759e+00	1,722833e+02	 1,250631e-25	2,072828e+00	   8,3523410	1,207329e-05	2,070379e+00	   8,3565369	 3	 3	 6
ENSG00000118515	3.477781e-01	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	 1,199784e-62	3,477781e-01	8,583839e+02	8,867132e-127	3,519726e-01	  40,3867561	2,470770e-05	3,522658e-01	  40,3825582	 3	 3	 6
ENSG00000118523	3.123581e-01	CCN2	cellular communication network factor 2 [Source:HGNC Symbol;Acc:HGNC:2500]	 4,871950e-36	3,123581e-01	8,036576e+03	 0,000000e+00	3,161812e-01	 378,4127002	8,261304e-05	3,162156e-01	 378,4084888	 3	 3	 6
ENSG00000118596	3.702743e+00	SLC16A7	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]	 3,760379e-07	3,702743e+00	3,568867e+01	 2,702203e-14	3,753631e+00	   1,7198346	5,188300e-05	3,667549e+00	   1,7240309	 0	 3	 3
ENSG00000118640	4.441340e-01	VAMP8	vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]	 2,291175e-49	4,441340e-01	9,479033e+02	 8,831322e-96	4,491951e-01	  44,5060210	4,014544e-05	4,493951e-01	  44,5018230	 3	 3	 6
ENSG00000118733	2.768545e-01	OLFM3	olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]	1,699187e-111	2,768545e-01	1,183334e+03	2,246263e-199	2,803959e-01	  55,7559597	3,989441e-06	2,806518e-01	  55,7517610	 3	 3	 6
ENSG00000118777	1.923665e+01	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group) [Source:HGNC Symbol;Acc:HGNC:74]	 1,694751e-30	1,923665e+01	1,217337e+02	 4,544418e-74	1,943639e+01	   5,8395664	2,150642e-06	1,826527e+01	   5,8437625	 0	 3	 3
ENSG00000118785	5.577674e+00	SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	 6,174293e-17	5,577674e+00	3,212505e+03	 0,000000e+00	5,659027e+00	 154,4795113	9,704004e-05	5,656103e+00	 154,4836994	 3	 3	 6
ENSG00000118849	6.252854e+00	RARRES1	retinoic acid receptor responder 1 [Source:HGNC Symbol;Acc:HGNC:9867]	 7,126177e-67	6,252854e+00	3,428138e+02	2,322936e-118	6,328279e+00	  16,4761821	2,041155e-06	6,292448e+00	  16,4803777	 3	 3	 6
ENSG00000118971	2.059912e+00	CCND2	cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]	7,182776e-137	2,059912e+00	4,114754e+03	1,461983e-147	2,084025e+00	 199,4268473	2,571442e-08	2,083920e+00	 199,4310318	 3	 3	 6
ENSG00000118985	3.964349e-01	ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	 4,266970e-35	3,964349e-01	3,598443e+02	 6,522192e-57	4,009781e-01	  16,9335022	2,655971e-05	4,015864e-01	  16,9293051	 3	 3	 6
ENSG00000119147	1.529164e+01	ECRG4	ECRG4 augurin precursor [Source:HGNC Symbol;Acc:HGNC:24642]	 1,297929e-11	1,529164e+01	4,260107e+01	 9,048704e-29	1,536543e+01	   2,0416556	2,325918e-04	1,348608e+01	   2,0458519	 0	 3	 3
ENSG00000119227	3.188522e-01	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z [Source:HGNC Symbol;Acc:HGNC:30596]	 3,605110e-09	3,188522e-01	5,895431e+01	 2,502860e-17	3,228406e-01	   2,7783850	1,585483e-04	3,274250e-01	   2,7741884	 3	 3	 6
ENSG00000119280	2.322736e+00	C1orf198	chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]	3,328825e-132	2,322736e+00	2,616225e+03	9,361751e-168	2,350838e+00	 126,5735903	4,123990e-08	2,350570e+00	 126,5777794	 3	 3	 6
ENSG00000119283	4.955374e+00	TRIM67	tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]	 3,787845e-04	4,955374e+00	1,741880e+01	 4,594542e-09	4,968941e+00	   0,8361835	1,087796e-02	4,615943e+00	   0,8403798	 0	 2	 2
ENSG00000119326	4.828778e-01	CTNNAL1	catenin alpha like 1 [Source:HGNC Symbol;Acc:HGNC:2512]	 2,663554e-61	4,828778e-01	9,575376e+02	 7,310515e-83	4,885036e-01	  44,8876038	1,439492e-06	4,886781e-01	  44,8834058	 3	 3	 6
ENSG00000119403	3.066077e+00	PHF19	PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]	 4,402505e-52	3,066077e+00	5,567992e+02	4,110783e-104	3,098294e+00	  26,8297145	4,309606e-05	3,095062e+00	  26,8339094	 3	 3	 6
ENSG00000119408	2.383371e+00	NEK6	NIMA related kinase 6 [Source:HGNC Symbol;Acc:HGNC:7749]	 2,587059e-48	2,383371e+00	5,660222e+02	 2,688580e-79	2,411523e+00	  27,3639469	3,375777e-06	2,410159e+00	  27,3681417	 3	 3	 6
ENSG00000119431	4.080945e-01	HDHD3	haloacid dehalogenase like hydrolase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28171]	 1,144433e-42	4,080945e-01	4,427216e+02	 2,865582e-64	4,127266e-01	  20,8232446	3,823381e-06	4,132045e-01	  20,8190474	 3	 3	 6
ENSG00000119508	3.528602e+00	NR4A3	nuclear receptor subfamily 4 group A member 3 [Source:HGNC Symbol;Acc:HGNC:7982]	 8,951747e-06	3,528602e+00	3,151430e+01	 1,481801e-12	3,574728e+00	   1,5209124	4,043000e-03	3,490235e+00	   1,5251087	 0	 3	 3
ENSG00000119514	2.873677e+00	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]	 2,387055e-11	2,873677e+00	8,543075e+01	 1,856642e-22	2,899774e+00	   4,1157780	3,402803e-04	2,882828e+00	   4,1199742	 3	 3	 6
ENSG00000119535	2.219257e-01	CSF3R	colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]	 2,339888e-05	2,219257e-01	2,492291e+01	 2,526993e-11	2,245424e-01	   1,1799040	3,425353e-03	2,381791e-01	   1,1757076	 3	 0	 3
ENSG00000119547	2.229489e+00	ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	 4,073882e-02	2,229489e+00	1,077397e+01	 6,005027e-04	2,252844e+00	   0,5214390				 0	 2	 2
ENSG00000119632	2.469572e+00	IFI27L2	interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]	 3,972156e-20	2,469572e+00	1,727120e+02	 4,163504e-33	2,497524e+00	   8,3443130	2,154730e-06	2,492457e+00	   8,3485089	 3	 3	 6
ENSG00000119681	2.279151e+00	LTBP2	latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]	 3,476403e-19	2,279151e+00	1,987971e+02	 2,955133e-33	2,306629e+00	   9,6204805	4,587037e-05	2,303353e+00	   9,6246763	 3	 3	 6
ENSG00000119699	5.668623e+00	TGFB3	transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]	1,407351e-159	5,668623e+00	1,206609e+03	2,640001e-306	5,737906e+00	  57,9875681	2,191999e-06	5,729852e+00	  57,9917613	 3	 3	 6
ENSG00000119711	2.927985e-01	ALDH6A1	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	4,400728e-103	2,927985e-01	1,581230e+03	1,640739e-224	2,965260e-01	  74,4614231	2,402919e-05	2,967100e-01	  74,4572237	 3	 3	 6
ENSG00000119715	1.225747e-01	ESRRB	estrogen related receptor beta [Source:HGNC Symbol;Acc:HGNC:3473]	 2,244760e-20	1,225747e-01	9,506105e+01	 7,172316e-44	1,241741e-01	   4,4917000	9,331243e-05	1,286838e-01	   4,4875034	 3	 0	 3
ENSG00000119865	4.068819e+00	CNRIP1	cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]	 2,982174e-61	4,068819e+00	4,253540e+02	7,649626e-109	4,114394e+00	  20,4746880	9,429713e-06	4,104771e+00	  20,4788833	 3	 3	 6
ENSG00000119922	4.322316e+00	IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	 2,317622e-22	4,322316e+00	1,306926e+02	 1,726219e-43	4,363064e+00	   6,2820432	5,243534e-05	4,326615e+00	   6,2862393	 3	 3	 6
ENSG00000119938	2.712044e+00	PPP1R3C	protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293]	 7,697864e-45	2,712044e+00	4,709471e+02	 4,039536e-80	2,740686e+00	  22,7183738	2,482208e-05	2,738114e+00	  22,7225689	 3	 3	 6
ENSG00000120156	5.013284e+00	TEK	TEK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11724]	 1,397083e-08	5,013284e+00	4,097708e+01	 8,675676e-19	5,051291e+00	   1,9671412	1,169596e-03	4,886040e+00	   1,9713375	 0	 3	 3
ENSG00000120251	1.236001e+01	GRIA2	glutamate ionotropic receptor AMPA type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4572]	 5,493999e-12	1,236001e+01	4,428510e+01	 1,816709e-28	1,244564e+01	   2,1240648	1,257514e-04	1,126626e+01	   2,1282611	 0	 3	 3
ENSG00000120254	2.297220e+00	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]	 1,733864e-32	2,297220e+00	3,593715e+02	 1,238385e-53	2,325502e+00	  17,3954259	1,051156e-05	2,323631e+00	  17,3996213	 3	 3	 6
ENSG00000120279	3.133531e-01	MYCT1	MYC target 1 [Source:HGNC Symbol;Acc:HGNC:23172]	 4,735885e-04	3,133531e-01	2,427646e+01	 3,841360e-09	3,162259e-01	   1,1503907	4,211740e-02	3,274065e-01	   1,1461943	 3	 0	 3
ENSG00000120318	2.567048e+00	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]	 1,600777e-53	2,567048e+00	7,032638e+02	9,736242e-102	2,594913e+00	  33,9483114	2,809328e-05	2,593484e+00	  33,9525059	 3	 3	 6
ENSG00000120645	3.849048e-01	IQSEC3	IQ motif and Sec7 domain ArfGEF 3 [Source:HGNC Symbol;Acc:HGNC:29193]	 1,597094e-72	3,849048e-01	8,645368e+02	3,196600e-112	3,892667e-01	  40,6849863	2,956158e-06	3,895288e-01	  40,6807883	 3	 3	 6
ENSG00000120669	2.150711e+00	SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2 [Source:HGNC Symbol;Acc:HGNC:26026]	 1,045357e-03	2,150711e+00	3,141043e+01	 3,144836e-08	2,182830e+00	   1,5281146	3,803606e-02	2,166460e+00	   1,5323109	 3	 3	 6
ENSG00000120708	5.929654e+00	TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	 0,000000e+00	5,929654e+00	1,181806e+04	 0,000000e+00	5,997607e+00	 567,9866754	2,533336e-07	5,996689e+00	 567,9908414	 3	 3	 6
ENSG00000120738	2.347625e+00	EGR1	early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]	 1,458847e-09	2,347625e+00	1,138818e+03	1,758220e-120	2,369709e+00	  54,9794514	6,967888e-04	2,369072e+00	  54,9836447	 3	 3	 6
ENSG00000120820	4.646387e+00	GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	 2,844186e-45	4,646387e+00	2,771458e+02	 1,174183e-83	4,693419e+00	  13,3272625	1,675789e-05	4,672468e+00	  13,3314582	 3	 3	 6
ENSG00000120913	3.224403e-01	PDLIM2	PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]	4,813499e-194	3,224403e-01	2,744945e+03	1,452302e-255	3,261572e-01	 129,3665068	1,237964e-07	3,262553e-01	 129,3623053	 3	 3	 6
ENSG00000120949	1.185865e-01	TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	 9,735700e-16	1,185865e-01	7,160515e+01	 1,560634e-35	1,201316e-01	   3,3849600	3,337654e-04	1,261577e-01	   3,3807634	 3	 0	 3
ENSG00000121039	2.266283e+00	RDH10	retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]	 6,219117e-94	2,266283e+00	1,829580e+03	1,262204e-141	2,293900e+00	  88,5744561	3,444399e-06	2,293551e+00	  88,5786473	 3	 3	 6
ENSG00000121053	4.470837e-01	EPX	eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]	 1,733799e-02	4,470837e-01	1,444658e+01	 1,765562e-04	4,529117e-01	   0,6780392	3,437934e-02	4,656653e-01	   0,6738428	 3	 0	 3
ENSG00000121152	2.529017e+00	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	 4,352910e-23	2,529017e+00	2,253141e+02	 8,116033e-42	2,562353e+00	  10,8959943	4,549029e-05	2,558100e+00	  10,9001901	 3	 3	 6
ENSG00000121207	4.685903e+00	LRAT	lecithin retinol acyltransferase [Source:HGNC Symbol;Acc:HGNC:6685]	 1,617805e-12	4,685903e+00	6,191529e+01	 1,039275e-25	4,744165e+00	   2,9782384	6,576867e-05	4,649745e+00	   2,9824346	 1	 3	 4
ENSG00000121210	3.306724e+00	TMEM131L	transmembrane 131 like [Source:HGNC Symbol;Acc:HGNC:29146]	 1,932119e-69	3,306724e+00	5,941442e+02	1,954195e-118	3,346880e+00	  28,6459420	6,212231e-06	3,343053e+00	  28,6501369	 3	 3	 6
ENSG00000121211	3.134806e+00	MND1	meiotic nuclear divisions 1 [Source:HGNC Symbol;Acc:HGNC:24839]	 3,784551e-09	3,134806e+00	6,296280e+01	 1,268581e-19	3,181547e+00	   3,0417977	1,123147e-03	3,151037e+00	   3,0459940	 3	 3	 6
ENSG00000121297	3.472564e+00	TSHZ3	teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]	 3,214548e-93	3,472564e+00	1,286392e+03	2,000850e-213	3,508726e+00	  61,9464162	2,057171e-05	3,506690e+00	  61,9506091	 3	 3	 6
ENSG00000121361	3.515328e+00	KCNJ8	potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]	 6,034238e-47	3,515328e+00	3,192152e+02	 1,680120e-76	3,558166e+00	  15,3792484	3,246316e-07	3,549649e+00	  15,3834440	 3	 3	 6
ENSG00000121440	2.058710e+00	PDZRN3	PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]	 8,215413e-49	2,058710e+00	6,939179e+02	 8,949657e-73	2,082776e+00	  33,6392659	2,755578e-06	2,082155e+00	  33,6434603	 3	 3	 6
ENSG00000121621	2.242416e+00	KIF18A	kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]	 1,809374e-09	2,242416e+00	8,422551e+01	 5,900888e-17	2,266633e+00	   4,0720328	1,347437e-04	2,259426e+00	   4,0762289	 3	 3	 6
ENSG00000121742	6.692386e-02	GJB6	gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]	 6,416854e-07	6,692386e-02	2,564111e+01	 4,911078e-17	6,776883e-02	   1,2105125	1,329917e-03	8,628954e-02	   1,2063160	 3	 0	 3
ENSG00000121743	2.790686e-01	GJA3	gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]	 1,428373e-93	2,790686e-01	8,602398e+02	6,086600e-160	2,823245e-01	  40,5705938	2,818130e-06	2,826744e-01	  40,5663958	 3	 3	 6
ENSG00000121753	5.315053e+00	ADGRB2	adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]	6,861051e-282	5,315053e+00	2,580227e+03	 0,000000e+00	5,372597e+00	 124,0044170	3,665337e-07	5,369397e+00	 124,0086067	 3	 3	 6
ENSG00000121858	1.437987e+01	TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	 2,261704e-76	1,437987e+01	3,245086e+02	3,856145e-157	1,452029e+01	  15,5660785	1,523473e-06	1,427344e+01	  15,5702740	 3	 3	 6
ENSG00000121871	2.394782e+00	SLITRK3	SLIT and NTRK like family member 3 [Source:HGNC Symbol;Acc:HGNC:23501]	 3,463034e-03	2,394782e+00	1,756830e+01	 5,953266e-06	2,425773e+00	   0,8503281	1,894641e-03	2,382444e+00	   0,8545245	 0	 3	 3
ENSG00000121898	5.949278e+00	CPXM2	carboxypeptidase X, M14 family member 2 [Source:HGNC Symbol;Acc:HGNC:26977]	 4,980626e-85	5,949278e+00	4,588595e+02	8,043403e-148	6,024587e+00	  22,0581618	1,017997e-06	6,000792e+00	  22,0623570	 3	 3	 6
ENSG00000121900	3.366000e+00	TMEM54	transmembrane protein 54 [Source:HGNC Symbol;Acc:HGNC:24143]	 2,431370e-26	3,366000e+00	1,800950e+02	 1,968875e-46	3,402190e+00	   8,6712024	1,020058e-05	3,388972e+00	   8,6753984	 3	 3	 6
ENSG00000121905	3.019240e+00	HPCA	hippocalcin [Source:HGNC Symbol;Acc:HGNC:5144]	 3,787732e-14	3,019240e+00	9,602767e+01	 6,284364e-26	3,053360e+00	   4,6278206	1,839112e-05	3,035598e+00	   4,6320168	 3	 3	 6
ENSG00000122176	2.941834e+01	FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	 0,000000e+00	2,941834e+01	1,938284e+03	 0,000000e+00	2,973135e+01	  92,9934161	1,120576e-06	2,954105e+01	  92,9976077	 3	 3	 6
ENSG00000122180	3.443002e+01	MYOG	myogenin [Source:HGNC Symbol;Acc:HGNC:7612]	 1,164225e-13	3,443002e+01	3,109719e+02	4,582435e-184	3,480426e+01	  14,9603734	1,923764e-02	3,323131e+01	  14,9645690	 0	 3	 3
ENSG00000122547	2.880264e+00	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223]	 2,827465e-28	2,880264e+00	2,223107e+02	 1,541481e-47	2,914761e+00	  10,7237109	2,897690e-06	2,908108e+00	  10,7279067	 3	 3	 6
ENSG00000122574	4.474805e-01	WIPF3	WAS/WASL interacting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:22004]	 3,094810e-55	4,474805e-01	1,221221e+03	2,652677e-109	4,524459e-01	  57,3716777	4,788808e-05	4,525994e-01	  57,3674793	 3	 3	 6
ENSG00000122641	1.368020e+01	INHBA	inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]	5,430366e-272	1,368020e+01	1,602795e+03	 0,000000e+00	1,383762e+01	  76,9486855	3,814436e-06	1,379195e+01	  76,9528779	 3	 3	 6
ENSG00000122644	2.279388e+00	ARL4A	ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]	 4,174415e-32	2,279388e+00	3,288249e+02	 1,233230e-49	2,306622e+00	  15,9111660	1,201686e-07	2,304638e+00	  15,9153615	 3	 3	 6
ENSG00000122694	2.842063e+00	GLIPR2	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]	 5,774010e-89	2,842063e+00	9,244052e+02	3,376728e-139	2,875264e+00	  44,6053771	1,348859e-06	2,873729e+00	  44,6095709	 3	 3	 6
ENSG00000122786	2.103797e+00	CALD1	caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]	1,233249e-114	2,103797e+00	3,291659e+03	3,032856e-146	2,129215e+00	 159,5242433	9,735697e-08	2,129071e+00	 159,5284303	 3	 3	 6
ENSG00000122861	2.601778e+00	PLAU	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	 9,418731e-24	2,601778e+00	2,252713e+02	 1,499008e-42	2,628472e+00	  10,8654898	6,999434e-05	2,623813e+00	  10,8696856	 3	 3	 6
ENSG00000122863	2.174299e+00	CHST3	carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]	 2,000701e-57	2,174299e+00	8,283766e+02	 4,531100e-89	2,199997e+00	  40,1054008	1,115502e-06	2,199343e+00	  40,1095948	 3	 3	 6
