ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007288	sperm axoneme assembly	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	NEURL1/DNAH1/CFAP157	  3
BP	GO:0009820	alkaloid metabolic process	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	CYP3A5/BCHE/DDC	  3
BP	GO:0009886	post-embryonic animal morphogenesis	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	EFEMP1/MFAP2/FBN1	  3
BP	GO:0016045	detection of bacterium	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	CD1D/TLR1/SSC5D	  3
BP	GO:0016127	sterol catabolic process	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	SCARF1/TRERF1/CYP27A1	  3
BP	GO:0032075	positive regulation of nuclease activity	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	PCNA/PRKCD/HMGB2	  3
BP	GO:0032252	secretory granule localization	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	MAP2/KIF1A/RASGRP1	  3
BP	GO:0032308	positive regulation of prostaglandin secretion	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	EDN1/P2RX4/TNFRSF11A	  3
BP	GO:0033632	regulation of cell-cell adhesion mediated by integrin	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	PODXL/ADA/DPP4	  3
BP	GO:0042118	endothelial cell activation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	FOXP1/P2RX4/BMPER	  3
BP	GO:0043201	response to leucine	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	RRAGD/SESN2/RPTOR	  3
BP	GO:0043476	pigment accumulation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	RAB38/SHROOM3/SHROOM2	  3
BP	GO:0043482	cellular pigment accumulation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	RAB38/SHROOM3/SHROOM2	  3
BP	GO:0045059	positive thymic T cell selection	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	FOXN1/ITPKB/SHH	  3
BP	GO:0045362	positive regulation of interleukin-1 biosynthetic process	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	EGR1/AZU1/AGER	  3
BP	GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	APOBEC3H/HMGA2/APOBEC3D	  3
BP	GO:0046112	nucleobase biosynthetic process	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	CAD/SHMT1/ADA	  3
BP	GO:0046689	response to mercury ion	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	ABCC2/SLC34A1/PGAM2	  3
BP	GO:0050725	positive regulation of interleukin-1 beta biosynthetic process	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	EGR1/AZU1/AGER	  3
BP	GO:0051238	sequestering of metal ion	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	S100A7/SLC30A2/SLC30A8	  3
BP	GO:0051299	centrosome separation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	NEK2/KIF11/CHEK1	  3
BP	GO:0060294	cilium movement involved in cell motility	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	DNAH11/DNAH1/CFAP46	  3
BP	GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	FGFR2/SHH/NKX3-1	  3
BP	GO:0060900	embryonic camera-type eye formation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	STRA6/FRS2/ALDH1A3	  3
BP	GO:0061365	positive regulation of triglyceride lipase activity	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	NR1H3/APOC2/LMF1	  3
BP	GO:0070307	lens fiber cell development	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	WNT5B/FRS2/WNT7B	  3
BP	GO:0070842	aggresome assembly	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	HDAC6/PRKN/UBD	  3
BP	GO:0070942	neutrophil mediated cytotoxicity	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	CXCL6/AZU1/F2	  3
BP	GO:0071468	cellular response to acidic pH	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	PCK1/SLC38A3/PKD1L3	  3
BP	GO:0072488	ammonium transmembrane transport	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	SLC25A20/SLC18A3/SLC22A4	  3
BP	GO:0072537	fibroblast activation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	MYB/AKAP12/CYGB	  3
BP	GO:0090331	negative regulation of platelet aggregation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	UBASH3B/PRKCD/C1QTNF1	  3
BP	GO:0090394	negative regulation of excitatory postsynaptic potential	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	NLGN4X/NLGN3/S1PR2	  3
BP	GO:1901070	guanosine-containing compound biosynthetic process	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	IMPDH1/NME1/NME2	  3
BP	GO:1901298	regulation of hydrogen peroxide-mediated programmed cell death	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	HGF/HDAC6/PAWR	  3
BP	GO:1901660	calcium ion export	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	ATP2B3/SLC8B1/RGS9	  3
BP	GO:1902916	positive regulation of protein polyubiquitination	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	NMI/SPSB4/PRKN	  3
BP	GO:1902950	regulation of dendritic spine maintenance	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	FYN/APOE/ZNF804A	  3
BP	GO:1990416	cellular response to brain-derived neurotrophic factor stimulus	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	EEF2K/SH3GL2/TMEM108	  3
BP	GO:2000615	regulation of histone H3-K9 acetylation	3/4123	12/19786	4.711954e-01	7.310977e-01	5.243135e-01	BRCA1/SPHK2/CHEK1	  3
BP	GO:0010596	negative regulation of endothelial cell migration	23/4123	107/19786	4.714925e-01	7.313794e-01	5.245155e-01	TBXA2R/DCN/SP100/CARD10/HRG/DLL4/APOE/SERPINF1/STARD13/KLF4/FGF2/ACVRL1/SLIT2/STC1/ADAMTS9/SPRED1/MMRN2/JUP/AGTR2/ADGRB1/MIR503/MIR22/MIR424	 23
BP	GO:0006775	fat-soluble vitamin metabolic process	11/4123	50/19786	4.751566e-01	7.352136e-01	5.272653e-01	FGFR1/LRP2/LGMN/PLTP/CUBN/VDR/RBP1/LRAT/ALDH1A2/CYP27A1/CYP11A1	 11
BP	GO:0010613	positive regulation of cardiac muscle hypertrophy	11/4123	50/19786	4.751566e-01	7.352136e-01	5.272653e-01	IGF1/EDN1/NR4A3/IL6ST/AGT/PDE5A/AKAP6/PRKCA/HAND2/MIR199A2/MIR214	 11
BP	GO:0016447	somatic recombination of immunoglobulin gene segments	11/4123	50/19786	4.751566e-01	7.352136e-01	5.272653e-01	FOXP3/TCF3/CD40/IL27RA/BCL6/MAD2L2/TNFSF4/SHLD2/EXO1/LIG4/ATAD5	 11
BP	GO:0032456	endocytic recycling	11/4123	50/19786	4.751566e-01	7.352136e-01	5.272653e-01	EHD3/EHD2/ACTN2/NDRG4/EHD4/EHD1/BVES/SNX4/DENND1A/SORL1/ARL4C	 11
BP	GO:0051339	regulation of lyase activity	11/4123	50/19786	4.751566e-01	7.352136e-01	5.272653e-01	TIMP2/GUCA1A/NPR3/HPCA/GABBR2/CACNA1C/CACNA1D/ADGRV1/PDZD3/AKAP5/GRM3	 11
BP	GO:0010458	exit from mitosis	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	ANLN/CDKN1B/CDCA5/NPM2/UBE2C/KNTC1/SIRT7	  7
BP	GO:0010591	regulation of lamellipodium assembly	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	WAS/HRG/WNT1/RAC2/SLIT2/CARMIL2/MIR214	  7
BP	GO:0031297	replication fork processing	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	RAD51/SAMHD1/PCNA/BRCA2/MMS22L/WRN/BLM	  7
BP	GO:0032800	receptor biosynthetic process	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	NR1H3/EDN1/HDAC6/ACE2/ITGAV/PPARA/ITGB3	  7
BP	GO:0032925	regulation of activin receptor signaling pathway	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	FSTL3/SMAD7/ACVR2B/ACVR1/IGSF1/SHH/MAGI2	  7
BP	GO:0045910	negative regulation of DNA recombination	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	FOXP3/POLQ/BCL6/MAD2L2/SHLD2/PARPBP/BLM	  7
BP	GO:1903205	regulation of hydrogen peroxide-induced cell death	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	HGF/HDAC6/NR4A3/STK26/GPR37/PAWR/PYCR1	  7
BP	GO:1905476	negative regulation of protein localization to membrane	7/4123	31/19786	4.754738e-01	7.352136e-01	5.272653e-01	PPP2R5A/GBP1/MRAP2/DAB2/PID1/PKDCC/FZD9	  7
BP	GO:1901224	positive regulation of NIK/NF-kappaB signaling	20/4123	93/19786	4.778140e-01	7.386519e-01	5.297311e-01	EDN1/CARD10/IL18R1/TNFRSF10B/AGO3/CHI3L1/HAVCR2/TLR4/CARD14/EGFR/IL18/NR3C2/EDA/TLR3/GREM1/MALT1/TNFSF15/RTKN2/LRRC19/AGER	 20
BP	GO:0032515	negative regulation of phosphoprotein phosphatase activity	16/4123	74/19786	4.797519e-01	7.414666e-01	5.317497e-01	PHACTR3/PTN/PPP1R17/PHACTR1/RGN/PPP1R1B/LGALS3/PPP1R1A/MGAT5/SH3RF2/ELFN2/PPP1R14A/MYOZ1/PPP1R26/PPP1R14C/ELFN1	 16
BP	GO:0019724	B cell mediated immunity	34/4123	160/19786	4.801205e-01	7.418552e-01	5.320284e-01	C6/FOXP3/BCL3/IL4R/CD40/IL27RA/C5/TCIRG1/C7/BCL6/MAD2L2/CR2/CD46/TNFSF4/SHLD2/C3/FGL2/FOXJ1/NECTIN2/C1RL/SUSD4/SERPING1/C1R/PRKCD/EXO1/LIG4/ATAD5/HLA-DQB1/C1S/CD55/CR1/CFI/C4B/C4A	 34
BP	GO:0035337	fatty-acyl-CoA metabolic process	12/4123	55/19786	4.818538e-01	7.441703e-01	5.336887e-01	DGAT2/ELOVL1/ACSL4/TECR/SLC25A1/GCDH/SCD5/ACSM2A/ACSL5/ELOVL2/HACD2/PPT2	 12
BP	GO:0042461	photoreceptor cell development	12/4123	55/19786	4.818538e-01	7.441703e-01	5.336887e-01	PRDM1/TULP1/VEGFA/OLFM3/CRB1/AHI1/CDHR1/THY1/HCN1/DIO3/RORB/MFRP	 12
BP	GO:0014015	positive regulation of gliogenesis	21/4123	98/19786	4.825426e-01	7.446152e-01	5.340077e-01	LRP2/TSPO/E2F1/PTN/PTPRZ1/HES1/ID2/MYB/LRP1/LIF/RNF112/IL6ST/P2RX4/BIN1/TENM4/IL34/SHH/CSF1/GJC2/AGER/ETV5	 21
BP	GO:1903046	meiotic cell cycle process	35/4123	165/19786	4.836336e-01	7.446152e-01	5.340077e-01	ASPM/TRIP13/DMC1/REC8/TTK/SMC4/CDC20/NCAPH/KIF18A/CKS2/HSPA2/LIF/SGO1/TUBG1/TOP2A/FIGNL1/CCNA1/TEX15/ESPL1/BRIP1/BRCA2/MAEL/FANCD2/FMN2/NPM2/MEIOB/WNT4/MSX1/PLK1/PDE3A/OVOL1/RNF212/MAPK15/SPIRE2/RAD21L1	 35
BP	GO:0051224	negative regulation of protein transport	49/4123	232/19786	4.837238e-01	7.446152e-01	5.340077e-01	NR1H3/HDAC9/FOXP3/SP100/DRD4/MAP4K4/C1QTNF3/SIRT4/EZR/DERL3/FERMT1/NDFIP2/SFRP1/IL27RA/RAB23/FN1/GBP1/APOA1/TNFAIP3/BTN2A2/RHBDF2/APOE/SYT11/SYT4/RSAD2/ANXA1/MDFIC/CCN3/IL33/LRRC32/BARD1/PML/DRD2/ADRA2A/BANK1/RAB11FIP1/KCNB1/PKDCC/VSNL1/IRS1/PKIA/PTGER4/SSC5D/GAS6/PRKN/LGR4/TMSB4X/SIAH3/SRCIN1	 49
BP	GO:0002888	positive regulation of myeloid leukocyte mediated immunity	8/4123	36/19786	4.841083e-01	7.446152e-01	5.340077e-01	GAB2/SPHK2/IL4R/SNX4/VAMP8/C3/ITGB2/GATA2	  8
BP	GO:0043094	cellular metabolic compound salvage	8/4123	36/19786	4.841083e-01	7.446152e-01	5.340077e-01	TYMP/PRTFDC1/BHMT/CDA/TK1/ADI1/ADA/PNP	  8
BP	GO:0048854	brain morphogenesis	8/4123	36/19786	4.841083e-01	7.446152e-01	5.340077e-01	CTNNA2/OTX1/AKT3/EMX1/GDF7/FANCD2/FZD6/SLIT1	  8
BP	GO:0070873	regulation of glycogen metabolic process	8/4123	36/19786	4.841083e-01	7.446152e-01	5.340077e-01	IGF1/SORBS1/ESRRB/C1QTNF2/IRS1/ENPP1/GCGR/PPP1R3G	  8
BP	GO:0071242	cellular response to ammonium ion	17/4123	79/19786	4.850328e-01	7.446152e-01	5.340077e-01	AOC1/CHRNA3/CHRNA4/MAPK3/ASS1/SLC34A1/CHRM3/CCNA2/CRHBP/GABRB2/CHRNB2/KCNC2/CDK5R1/CHRM2/PRKN/HRH1/AIF1	 17
BP	GO:0045017	glycerolipid biosynthetic process	59/4123	280/19786	4.853260e-01	7.446152e-01	5.340077e-01	NR1H3/PIK3CB/DGAT2/DGKA/ACSL4/PIGS/PITPNM2/PITPNM3/PDGFB/PCYT1B/HTR2A/PLEKHA4/MOGAT3/PIP5K1B/INPP4B/PITPNM1/PLA2G4A/APOA1/PIGZ/RAB38/PCK1/C3/RGN/LPIN3/AGAP2/HTR2B/SLC44A5/PLCE1/GPAT3/FGF2/PIK3C2G/PCTP/PIK3R1/HTR2C/ABHD3/AGPAT3/ALPI/CDS1/FABP5/PIGO/GPD1/MFSD2A/AGPAT2/LCLAT1/PTDSS2/LPL/CPNE7/PLD6/PLA2G6/PCYT2/AGMO/PLSCR1/PLCG2/GK/SLC44A4/ANG/PLIN5/STARD10/PLA2G4B	 59
BP	GO:0006323	DNA packaging	45/4123	213/19786	4.857626e-01	7.446152e-01	5.340077e-01	NCAPD2/MCM2/CENPM/CENPI/OIP5/ASF1B/NCAPG/SMC4/CENPA/CHD5/HELLS/CENPL/NCAPH/CENPK/HJURP/SOX9/MIS18BP1/TOP2A/CCNB1/HMGA1/NUSAP1/KNL1/TP53/CDCA5/NCAPG2/HMGA2/CENPU/CENPH/CHAF1B/HMGB2/GPER1/CENPN/CHAF1A/CDK1/HIST1H2BC/HIST2H2BE/NAP1L3/HIST1H1C/H2AFX/HIST4H4/CENPW/HIST1H2BG/HIST1H2BE/HIST1H3E/HIST1H3H	 45
BP	GO:0001736	establishment of planar polarity	31/4123	146/19786	4.859119e-01	7.446152e-01	5.340077e-01	TP63/CELSR1/WNT11/PARD6A/SFRP1/DVL1/DKK1/PSMD3/PTK7/WNT1/PRICKLE1/NKD1/ARHGEF19/SFRP2/RSPO3/ASTN2/DAB2/FZD1/WNT9B/VANGL2/FZD5/PSMD6/FZD6/CTHRC1/DACT1/ROR2/MLLT3/FZD4/SAPCD2/MAGI2/PSMB8	 31
BP	GO:0007164	establishment of tissue polarity	31/4123	146/19786	4.859119e-01	7.446152e-01	5.340077e-01	TP63/CELSR1/WNT11/PARD6A/SFRP1/DVL1/DKK1/PSMD3/PTK7/WNT1/PRICKLE1/NKD1/ARHGEF19/SFRP2/RSPO3/ASTN2/DAB2/FZD1/WNT9B/VANGL2/FZD5/PSMD6/FZD6/CTHRC1/DACT1/ROR2/MLLT3/FZD4/SAPCD2/MAGI2/PSMB8	 31
BP	GO:0006266	DNA ligation	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	RAD51/TOP2A/HMGB2/LIG4	  4
BP	GO:0006590	thyroid hormone generation	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	IYD/HPN/DIO3/DIO1	  4
BP	GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	PIK3IP1/SLC9A3R1/BTN2A2/KLF4	  4
BP	GO:0033689	negative regulation of osteoblast proliferation	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	SFRP1/TNN/NELL1/GREM1	  4
BP	GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	APOBEC3H/TOP2A/HMGA2/APOBEC3D	  4
BP	GO:0043217	myelin maintenance	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	MPP5/FA2H/NDRG1/MYRF	  4
BP	GO:0043373	CD4-positive, alpha-beta T cell lineage commitment	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	FOXP3/LOXL3/STAT3/SPN	  4
BP	GO:0045721	negative regulation of gluconeogenesis	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	C1QTNF3/SOGA1/SERPINA12/MST1	  4
BP	GO:0045837	negative regulation of membrane potential	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	PTN/RNF122/PMAIP1/BNIP3	  4
BP	GO:0060352	cell adhesion molecule production	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	CAV1/APOA1/COLEC12/GCNT1	  4
BP	GO:0060693	regulation of branching involved in salivary gland morphogenesis	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	HGF/NTN4/FGFR1/FGF7	  4
BP	GO:0060850	regulation of transcription involved in cell fate commitment	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	CHD5/ZBTB7B/SOX17/CEBPB	  4
BP	GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	CHGA/PDE4D/ADRA2A/ADCY9	  4
BP	GO:0086103	G protein-coupled receptor signaling pathway involved in heart process	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	CHGA/CAV1/PDE4D/RGS2	  4
BP	GO:0090154	positive regulation of sphingolipid biosynthetic process	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	SPHK2/CCN1/PRKCD/PLA2G6	  4
BP	GO:0097329	response to antimetabolite	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	ABCC2/BLM/DDI2/SLC22A6	  4
BP	GO:0099170	postsynaptic modulation of chemical synaptic transmission	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	DRD2/NRGN/SYNPO/DCC	  4
BP	GO:1901071	glucosamine-containing compound metabolic process	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	LARGE1/EXTL2/CHST2/CHST6	  4
BP	GO:2000042	negative regulation of double-strand break repair via homologous recombination	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	POLQ/MAD2L2/SHLD2/PARPBP	  4
BP	GO:2000304	positive regulation of ceramide biosynthetic process	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	SPHK2/CCN1/PRKCD/PLA2G6	  4
BP	GO:2000811	negative regulation of anoikis	4/4123	17/19786	4.860225e-01	7.446152e-01	5.340077e-01	PDK4/CAV1/ITGA5/TLE1	  4
BP	GO:0007257	activation of JUN kinase activity	9/4123	41/19786	4.915588e-01	7.521870e-01	5.394379e-01	MAP3K20/BIRC7/MDFIC/MAP3K21/SYK/MAP3K11/WNT7B/PTPN1/MAP3K5	  9
BP	GO:0048713	regulation of oligodendrocyte differentiation	9/4123	41/19786	4.915588e-01	7.521870e-01	5.394379e-01	PTN/PTPRZ1/HES1/ID2/DUSP10/DAAM2/TENM4/IL34/SHH	  9
BP	GO:0098760	response to interleukin-7	9/4123	41/19786	4.915588e-01	7.521870e-01	5.394379e-01	JAK3/CISH/STAT5A/JAK1/STAT3/IRS1/SOCS1/HIST1H3E/HIST1H3H	  9
BP	GO:0098761	cellular response to interleukin-7	9/4123	41/19786	4.915588e-01	7.521870e-01	5.394379e-01	JAK3/CISH/STAT5A/JAK1/STAT3/IRS1/SOCS1/HIST1H3E/HIST1H3H	  9
BP	GO:2000279	negative regulation of DNA biosynthetic process	9/4123	41/19786	4.915588e-01	7.521870e-01	5.394379e-01	KCNK2/RGN/HNRNPA1/NIBAN2/ACVRL1/PIF1/TP53/GJA1/BMPR2	  9
BP	GO:0140013	meiotic nuclear division	33/4123	156/19786	4.929829e-01	7.541841e-01	5.408701e-01	ASPM/TRIP13/DMC1/REC8/TTK/SMC4/CDC20/NCAPH/KIF18A/CKS2/HSPA2/LIF/SGO1/TOP2A/FIGNL1/CCNA1/TEX15/ESPL1/BRIP1/BRCA2/MAEL/FANCD2/FMN2/NPM2/MEIOB/WNT4/MSX1/PLK1/PDE3A/RNF212/MAPK15/SPIRE2/RAD21L1	 33
BP	GO:0008088	axo-dendritic transport	14/4123	65/19786	4.935335e-01	7.546616e-01	5.412126e-01	MAP2/KIF4A/AP3B2/APBA1/TRAK2/KIF1A/TMEM108/FEZ1/DLG2/MAP1A/KIF5C/HAP1/CNIH2/NEFL	 14
BP	GO:0042982	amyloid precursor protein metabolic process	14/4123	65/19786	4.935335e-01	7.546616e-01	5.412126e-01	IGF1/ABCA7/NECAB3/APOE/UNC13A/BIN1/SORL1/KLK6/HAP1/PAWR/BACE2/LRRTM3/AGER/SPON1	 14
BP	GO:0001539	cilium or flagellum-dependent cell motility	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	DNAH11/DNAH1/DRC1/DNAH3/CFAP46	  5
BP	GO:0006704	glucocorticoid biosynthetic process	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	BMP5/WNT4/ATP1A1/HSD11B2/CACNA1H	  5
BP	GO:0008299	isoprenoid biosynthetic process	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	RBP1/RDH10/ALDH1A2/CRABP2/ALDH1A3	  5
BP	GO:0010866	regulation of triglyceride biosynthetic process	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	NR1H3/DGAT2/C3/RGN/PLIN5	  5
BP	GO:0014744	positive regulation of muscle adaptation	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	MYOG/MYMK/AIF1/MIR199A2/MIR214	  5
BP	GO:0021697	cerebellar cortex formation	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	OPHN1/FAIM2/GRID2/DLL1/LHX1	  5
BP	GO:0036010	protein localization to endosome	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	EZR/SORL1/EGF/MSN/DTX3L	  5
BP	GO:0045683	negative regulation of epidermis development	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	TP63/FERMT1/EZH2/HES1/DLL1	  5
BP	GO:0046341	CDP-diacylglycerol metabolic process	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	GPAT3/AGPAT3/CDS1/AGPAT2/LCLAT1	  5
BP	GO:0051127	positive regulation of actin nucleation	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	SCIN/WAS/GSN/FMN1/MAGEL2	  5
BP	GO:0051349	positive regulation of lyase activity	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	TIMP2/GUCA1A/HPCA/CACNA1C/CACNA1D	  5
BP	GO:0060285	cilium-dependent cell motility	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	DNAH11/DNAH1/DRC1/DNAH3/CFAP46	  5
BP	GO:0072567	chemokine (C-X-C motif) ligand 2 production	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	FOXP1/LRP1/POSTN/KLF4/LPL	  5
BP	GO:0098581	detection of external biotic stimulus	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	TLR4/CD1D/TLR1/SSC5D/C4B	  5
BP	GO:2000737	negative regulation of stem cell differentiation	5/4123	22/19786	4.966500e-01	7.566861e-01	5.426645e-01	HES1/ESRRB/PRICKLE1/ZFP36L2/STAT3	  5
BP	GO:0007140	male meiotic nuclear division	10/4123	46/19786	4.981283e-01	7.578444e-01	5.434952e-01	TRIP13/DMC1/REC8/KIF18A/HSPA2/FIGNL1/CCNA1/TEX15/BRCA2/MEIOB	 10
BP	GO:0046189	phenol-containing compound biosynthetic process	10/4123	46/19786	4.981283e-01	7.578444e-01	5.434952e-01	TGFB2/OCA2/DBH/DDC/SNCA/HAND2/ZEB2/GPR37/PAH/AGTR2	 10
BP	GO:0061014	positive regulation of mRNA catabolic process	10/4123	46/19786	4.981283e-01	7.578444e-01	5.434952e-01	ZC3HAV1/RBM24/PRR5L/ZFP36L2/METTL3/MEX3D/ZFP36L1/NANOS3/PLEKHN1/TRIM71	 10
BP	GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	10/4123	46/19786	4.981283e-01	7.578444e-01	5.434952e-01	TBXA2R/CARD10/DLL4/STARD13/KLF4/SPRED1/MMRN2/MIR503/MIR22/MIR424	 10
BP	GO:1904738	vascular associated smooth muscle cell migration	10/4123	46/19786	4.981283e-01	7.578444e-01	5.434952e-01	PDGFB/IGFBP5/NR4A3/LRP1/AGT/TPM1/DOCK5/MIR503/MIR214/MIR424	 10
BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	10/4123	46/19786	4.981283e-01	7.578444e-01	5.434952e-01	PDGFB/IGFBP5/NR4A3/LRP1/AGT/TPM1/DOCK5/MIR503/MIR214/MIR424	 10
BP	GO:0002820	negative regulation of adaptive immune response	15/4123	70/19786	4.987053e-01	7.585400e-01	5.439940e-01	HFE/FOXP3/IL4R/SMAD7/IL27RA/JAK3/BCL6/LOXL3/TNFSF4/FOXJ1/HAVCR2/IL33/TNFRSF14/ZBTB7B/CR1	 15
BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	25/4123	118/19786	4.992854e-01	7.592399e-01	5.444960e-01	CD4/SLC11A1/FOXP3/PRKCQ/CD40/IL27RA/IL1R1/IL18R1/MAD2L2/TNFSF4/SHLD2/C3/NECTIN2/RSAD2/ANXA1/HLX/NFKBIZ/IL18/TNFRSF13C/FZD5/B2M/SOCS5/MALT1/ATAD5/ADA	 25
BP	GO:1904950	negative regulation of establishment of protein localization	50/4123	238/19786	4.999474e-01	7.600641e-01	5.450871e-01	NR1H3/HDAC9/FOXP3/SP100/DRD4/MAP4K4/C1QTNF3/SIRT4/EZR/DERL3/FERMT1/NDFIP2/CORO2B/SFRP1/IL27RA/RAB23/FN1/GBP1/APOA1/TNFAIP3/BTN2A2/RHBDF2/APOE/SYT11/SYT4/RSAD2/ANXA1/MDFIC/CCN3/IL33/LRRC32/BARD1/PML/DRD2/ADRA2A/BANK1/RAB11FIP1/KCNB1/PKDCC/VSNL1/IRS1/PKIA/PTGER4/SSC5D/GAS6/PRKN/LGR4/TMSB4X/SIAH3/SRCIN1	 50
